;title;artist;genres;duration;pays;explicit_content
0;L'été indien;Joe Dassin;['Chanson française'];269.0;États-Unis;0.0
1;J'ai encore rêvé d'elle;Il Etait Une Fois;['Pop'];220.0;Inconnue;0.0
2;La bonne du curé;Annie Cordy;['Pop'];161.0;6juin1928Laeken;0.0
3;What a diff'rence a day makes;Esther Phillips;['Jazz'];306.0;ÉtatduTexas-États-Unis;0.0
4;I can help;Billy Swan;['Country'];238.0;80 ansCap-Girardeau;0.0
5;I'm not in love;10Cc;['Pop'];366.0;Inconnue;0.0
6;Tu t'en vas;Alain Barriere & Noëlle Cordier;[];259.0;Morbihan;0.0
7;Une fille aux yeux clairs;Michel Sardou;['Pop'];165.0;France;0.0
8;Vanina;Dave;['Chanson française'];182.0;Pays-Bas;0.0
9;Du côté de chez Swann;Dave;['Chanson française'];178.0;Pays-Bas;0.0
10;Juke box jive;The Rubettes;['Pop'];183.0;Royaume-Uni;0.0
11;La terre promise;Johnny Hallyday;['Pop'];151.0;France;0.0
12;Lady marmalade;Labelle;['R&B'];235.0;Inconnue;0.0
13;Le sud;Nino Ferrer;['Pop'];275.0;Royaumed'Italie;0.0
14;Your hair;Saint-Preux;['Classique'];241.0;74 ans11earrondissementdeParis;0.0
15;Feelings;Morris Albert;['Pop'];224.0;71 ansSãoPaulo;0.0
16;Les acadiens;Michel Fugain;['Chanson française'];139.0;80 ansGrenoble;0.0
17;Love will keep us together;Captain & Tennille;['Pop'];205.0;Inconnue;0.0
18;Ma-ry-lène;Martin Circus;[];;France;
19;Un accident;Michel Sardou;['Pop'];246.0;France;0.0
20;Brasilia carnaval;Chocolat'S;['Musique brésilienne', 'Pop', 'Pop internationale', 'Variété Internationale'];184.0;Inconnue;0.0
21;Le France;Michel Sardou;['Pop'];234.0;France;0.0
22;Dis-lui;Mike Brant;['Pop'];226.0;Empirebritannique;0.0
23;Doctor's orders;Carol Douglas;['Pop', 'Disco'];273.0;Inconnue;0.0
24;Hey lovely lady;Johnny Hallyday;['Pop'];155.0;France;0.0
25;I can do it;The Rubettes;['Pop'];197.0;Royaume-Uni;0.0
26;Il voyage en solitaire;Gerard Manset;['Pop'];251.0;France;0.0
27;Mon coeur est malade;Dave;['Pop'];188.0;Pays-Bas;0.0
28;Nothing from nothing;Billy Preston;['Soul'];156.0;Texas;0.0
29;Quel tempérament de feu;Sheila;['Pop'];195.0;France;0.0
30;Shame, shame, shame;Shirley & Company;['R&B', 'Soul & Funk'];245.0;Inconnue;0.0
31;You're the first, the last, my everything;Barry White;['Pop'];206.0;États-Unis;0.0
32;Dansez maintenant;Dave;['Pop'];206.0;Pays-Bas;0.0
33;Ding-a-dong;Teach-In;['Pop'];147.0;Pays-Bas;0.0
34;La ballade des gens heureux;Gerard Lenorman;['Chanson française'];197.0;77 ansBénouville;0.0
35;La fille de l'été dernier;Johnny Hallyday;['Pop'];140.0;France;0.0
36;Le chasseur (les oies sauvages);Michel Delpech;['Pop'];184.0;France;0.0
37;Les mots bleus;Christophe;['Jazz'];250.0;France;0.0
38;Ramaya;Afric Simone;['Musique africaine', 'Pop', 'Pop internationale', 'Disco'];190.0;Mozambique;0.0
39;Shine on you crazy diamond;Pink Floyd;['Rock'];815.0;Royaume-Uni;0.0
40;Sister Jane;Taï Phong;['Pop'];245.0;France;0.0
41;C'est une andalouse;Julien Clerc;['Pop'];247.0;75 ans19earrondissementdeParis;0.0
42;Chicago;Frederic Francois;['Chanson française'];155.0;Italie;0.0
43;Foe dee oh dee;The Rubettes;['Pop'];180.0;Royaume-Uni;0.0
44;Je t'aime, tu vois;Daniel Guichard;['Pop'];160.0;France;0.0
45;Le zizi;Pierre Perret;['Pop'];236.0;88 ansCastelsarrasin;0.0
46;Une femme avec toi;Nicole Croisille;['Chanson française'];264.0;86 ansNeuilly-sur-Seine;0.0
47;A.I.E.;Black Blood;['Musique africaine'];195.0;Inconnue;0.0
48;Charlie Brown;Two Man Sound;['Pop', 'Disco'];185.0;ique;0.0
49;Danse-la, chante-la;Sylvie Vartan;['Pop'];186.0;Bulgarie;0.0
