;title;artist;genres;duration;pays;explicit_content
0;Somebody that i used to know;Gotye Feat. Kimbra;['Alternative', 'Pop Indé', 'Pop'];243.0;Belgique;0.0
1;Call me maybe;Carly Rae Jepsen;['Pop'];193.0;Canada;0.0
2;Payphone;Maroon 5 Feat. Wiz Khalifa;['Pop'];231.0;États-Unis;0.0
3;Summer paradise;Simple Plan Feat. Sean Paul;['Pop'];233.0;Canada;0.0
4;Whistle;Flo Rida;['Rap/Hip Hop'];225.0;enouOpa-locka;0.0
5;New age;Marlon Roudette;['Pop'];211.0;40 ansLondresAngleterre;0.0
6;Skinny love;Birdy;['Pop'];201.0;Inconnue;0.0
7;This is love;Will.I.Am Feat. Eva Simons;['Pop'];283.0;États-Unis;0.0
8;Diamonds;Rihanna;['Pop'];225.0;Barbade;0.0
9;I know;Irma;['Pop'];181.0;Inconnue;0.0
10;Des ricochets;Paris Africa;['Pop'];218.0;Inconnue;0.0
11;Ai se eu te pego;Michel Teló;['Musique brésilienne'];166.0;Brésil;0.0
12;Good time;Owl City & Carly Rae Jepsen;['Pop'];205.0;36 ans;0.0
13;Next to me;Emeli Sande;['Pop'];196.0;Inconnue;0.0
14;Rayos de sol;Jose De Rico Feat. Henry Mendez;['Dance'];231.0;Inconnue;0.0
15;Coups et blessures;Bb Brunes;['Pop'];234.0;France;0.0
16;She wolf (falling to pieces);David Guetta Feat. Sia;['Dance'];222.0;55 ansParis;0.0
17;Skyfall;Adele;['Pop', 'Films/Jeux vidéo', 'Musiques de films'];286.0;Royaume-Uni;0.0
18;Le sens de la vie;Tal;['Pop'];208.0;Inconnue;0.0
19;Starships;Nicki Minaj;['Rap/Hip Hop'];210.0;Trinité-et-Tobago;1.0
20;One more night;Maroon 5;['Pop'];219.0;États-Unis;0.0
21;Where have you been;Rihanna;['Pop'];242.0;Barbade;0.0
22;I follow rivers;Lykke Li;['Alternative', 'Rock indé'];228.0;Suède;0.0
23;Paradise;Coldplay;['Rock'];278.0;Londres,Angleterre;0.0
24;Je l'aime a mourir;Shakira;['Pop'];230.0;Colombie;0.0
25;Balada (tche tcherere tche tche);Gusttavo Lima;['Jeunesse', 'Pop'];202.0;MinasGerais;0.0
26;One by one;Laza Morgan Feat. Mavado;['Rap/Hip Hop'];197.0;États-Unis;0.0
27;Positif;Matt Houston Feat. P-Square;[];;Guadeloupe;
28;The one that got away;Katy Perry;['Pop'];227.0;États-Unis;0.0
29;One day - reckoning song;Asaf Avidan & The Mojos;[];215.0;42 ansJérusalem;0.0
30;Part of me;Katy Perry;['Pop'];216.0;États-Unis;0.0
31;Titanium;David Guetta Feat. Sia;['Dance'];245.0;55 ansParis;0.0
32;Turn me on;David Guetta Feat. Nicki Minaj;['Dance'];199.0;55 ansParis;0.0
33;Down the road;C2C;['Electro'];207.0;France;0.0
34;Drive by;Train;['Pop', 'Pop internationale', 'Rock'];196.0;anFrancisco,Californie,États-Unis;0.0
35;Ma chérie;Dj Antoine Feat. The Beat Shakers;['Dance'];207.0;Inconnue;0.0
36;Envole-moi;M Pokora & Tal;['Pop'];186.0;France;0.0
37;Hangover;Taio Cruz Feat. Flo Rida;['Rap/Hip Hop'];232.0;Royaume-Uni;0.0
38;Domino;Jessie J;['Pop'];231.0;Royaume-Uni;0.0
39;Girl on fire;Alicia Keys;['Pop', 'Pop internationale', 'Rock', 'R&B'];224.0;41 ansHell'sKitchen;0.0
40;Blow me (one last kiss);P!Nk;['Pop', 'Pop internationale', 'Rock'];255.0;Inconnue;1.0
41;She doesn't mind;Sean Paul;['Pop'];227.0;Jamaïque;0.0
42;What doesn't kill you (stronger);Kelly Clarkson;['Pop'];221.0;États-Unis;0.0
43;Locked out of heaven;Bruno Mars;['Pop'];233.0;États-Unis;0.0
44;L'étranger;Gerald De Palmas;['Pop'];290.0;Inconnue;0.0
45;Video games;Lana Del Rey;['Pop'];284.0;États-Unis;0.0
46;I cry;Flo Rida;['Rap/Hip Hop'];223.0;enouOpa-locka;0.0
47;Hold on;Sean Paul;['Reggae'];198.0;Jamaïque;0.0
48;My name is stain;Shaka Ponk;['Pop'];205.0;France;0.0
49;Pumped up kicks;Foster The People;['Alternative'];239.0;États-Unis;0.0
