;title;artist;genres;duration;pays;explicit_content
0;With or without you;U2;['Rock'];295;Irlande;0
1;Joe le taxi;Vanessa Paradis;['Pop'];235;France;0
2;Electrica salsa;Off;['Dance', 'Dancefloor'];349;Inconnue;0
3;La isla bonita;Madonna;['Pop'];242;États-Unis;0
4;I love to love;Tina Charles;['Pop', 'Pop internationale', 'Rock'];183;Inconnue;0
5;Ella elle l'a;France Gall;['Pop'];291;France;0
6;Who's that girl;Madonna;['Pop'];239;États-Unis;0
7;In the army now;Status Quo;['Pop'];275;Royaume-Uni;0
8;Never gonna give you up;Rick Astley;['Pop'];213;Royaume-Uni;0
9;I just can't stop loving you;Michael Jackson Feat. Siedah Garrett;['Pop', 'Pop internationale', 'Rock'];251;États-Unis;0
10;La bamba;Los Lobos;['Pop'];175;Inconnue;0
11;Etienne;Guesch Patti;['Pop', 'Rock'];223;76 ansNeuilly-sur-Seine;0
12;Bad;Michael Jackson;['Pop', 'Pop internationale', 'Rock'];247;États-Unis;0
13;On se retrouvera;Francis Lalanne;['Pop', 'Rock'];155;France;0
14;Sally;Carmel;['Pop'];235;Inconnue;0
15;Bamboleo;Gipsy Kings;[];203;FranceEspagne;0
16;Voyage voyage;Desireless;['Pop', 'Pop internationale', 'Variété Internationale', 'Disco', 'Soul & Funk'];266;France;0
17;Josephine;Chris Rea;['Pop', 'Rock'];273;Angleterre;0
18;T'en vas pas;Elsa;['Pop', 'Pop internationale', 'Variété Internationale'];328;Inconnue;0
19;Call me;Spagna;['Pop'];244;Italie;0
20;Everything I own;Boy George;['Pop'];236;Angleterre;0
21;Kolé séré;Philippe Lavil & Jocelyne Beroard;['Chanson française'];252;France;0
22;The more I see you;Valli;['Pop'];159;64 ansNewHaven;0
23;Always the sun;The Stranglers;['Pop'];244;Royaume-Uni;0
24;Scatterlings of Africa;Johnny Clegg & Savuka;['Pop'];245;Royaume-Uni;0
25;Luka;Suzanne Vega;['Rock'];231;États-Unis;0
26;Thaï na na;Kazero;['Pop'];190;oulouse;0
27;Nothing's gonna stop us now;Starship;['Rock'];270;États-Unis;0
28;Nothing's gonna stop me now;Samantha Fox;['Pop'];222;Angleterre;0
29;Tristana;Mylene Farmer;['Pop'];273;Canada;0
30;You can call me Al;Paul Simon;['Pop'];276;États-Unis;0
31;C'est la ouate;Caroline Loeb;['Pop', 'Rock'];228;67 ansNeuilly-sur-Seine;0
32;Babacar;France Gall;['Pop'];291;France;0
33;Open your heart;Madonna;['Pop'];253;États-Unis;0
34;C'est comme ça;Rita Mitsouko;['Rock'];294;rance;0
35;Bella vita;David & Jonathan;['Chanson française'];273;Inconnue;0
36;Une autre histoire;Gerard Blanc;['Chanson française'];271;France;0
37;Pile ou face;Corynne Charby;['Pop'];236;62 ansParis;0
38;Sign o' the times;Prince;['Pop'];302;États-Unis;0
39;Wishing well;Terence Trent D'Arby;['Pop'];210;États-Unis;0
40;It's a sin;Pet Shop Boys;['Dance'];301;Royaume-Uni;0
41;Elle a fait un bébé toute seule;Jean-Jacques Goldman;['Chanson française'];234;France;0
42;Un soir de pluie;Blues Trottoir;['Pop'];178;Inconnue;0
43;Everlasting love;Sandra;['Pop'];221;Inconnue;0
44;I wanna dance with somebody (who loves me);Whitney Houston;['Pop', 'R&B'];291;août1963Newark;0
45;Duel au soleil;Etienne Daho;['Pop'];261;Algériefrançaise;0
46;Le pull-over blanc;Graziella De Michele;['Rock'];255;Inconnue;0
47;Je te promets;Johnny Hallyday;['Pop'];275;France;0
48;Just around the corner;Cock Robin;['Pop'];251;États-Unis;0
49;Sauvez-moi;Jeanne Mas;['Pop'];237;Espagne;0
