;title;artist;genres;duration;pays;explicit_content
0;Quand revient la nuit;Johnny Hallyday;['Pop'];153.0;France;0.0
1;(I can't get no) satisfaction;The Rolling Stones;['Rock'];223.0;Inconnue;0.0
2;Aline;Christophe;['Jazz'];169.0;Inconnue;0.0
3;Johnny lui dit adieu;Johnny Hallyday;['Pop'];167.0;France;0.0
4;Capri c'est fini;Herve Vilard;['Pop'];219.0;France;0.0
5;Poupée de cire, poupée de son;France Gall;[];153.0;France;0.0
6;Ticket to ride;The Beatles;['Rock'];190.0;Royaume-Uni;0.0
7;Yesterday;The Beatles;['Rock'];125.0;Royaume-Uni;0.0
8;Chez Laurette;Michel Delpech;['Pop'];209.0;France;0.0
9;It's not unusual;Tom Jones;['Pop'];119.0;Inconnue;0.0
10;N'avoue jamais;Guy Mardel;['Pop', 'Rock'];172.0;78 ansOran;0.0
11;Mon amie la rose;Francoise Hardy;['Chanson française'];137.0;France;0.0
12;Help!;The Beatles;['Rock'];139.0;Royaume-Uni;0.0
13;La nuit;Adamo;['Rap/Hip Hop'];166.0;Inconnue;1.0
14;Le chef de la bande;Frank Alamo;['Pop'];181.0;France;0.0
15;Mes mains sur tes hanches;Adamo;['Pop'];178.0;Inconnue;0.0
16;Même si tu revenais;Claude Francois;['Pop'];136.0;Royaumed'Égypte;0.0
17;Quand un bateau passe;Claude Francois;['Pop'];164.0;Royaumed'Égypte;0.0
18;Downtown;Petula Clark;['Pop'];184.0;Angleterre;0.0
19;Sacré Charlemagne;France Gall;[];170.0;France;0.0
20;Cette lettre-là;Sylvie Vartan;['Pop'];202.0;Bulgarie;0.0
21;Amsterdam;Jacques Brel;['Pop'];225.0;Belgique;0.0
22;Les choses de la maison;Claude Francois;['Pop'];140.0;Royaumed'Égypte;0.0
23;La montagne;Jean Ferrat;['Pop'];184.0;France;0.0
24;Le travail c'est la santé;Henri Salvador;['Pop'];186.0;France;0.0
25;Yeh, yeh;Georgie Fame;['Pop', 'Rock'];163.0;79 ansLeigh;0.0
26;Shame and scandal in the family;Shawn Elliott;['R&B'];161.0;PortoRico;0.0
27;Des filles et des garçons;Frank Alamo;['Pop'];149.0;France;0.0
28;Get off of my cloud;The Rolling Stones;['Rock'];175.0;Inconnue;0.0
29;Don't let me be misunderstood;The Animals;['Rock'];145.0;Royaume-Uni;0.0
30;All day and all of the night;The Kinks;['Pop'];142.0;Royaume-Uni;0.0
31;Mon anneau d'or;Johnny Hallyday;['Pop'];170.0;France;0.0
32;Quand tu es là;Sylvie Vartan;['Pop'];148.0;Bulgarie;0.0
33;The last time;The Rolling Stones;['Rock'];221.0;Inconnue;0.0
34;Toujours un coin qui me rappelle;Eddy Mitchell;['Pop'];201.0;France;0.0
35;Le folklore américain;Sheila;['Pop'];159.0;France;0.0
36;Va t'en, va t'en;Dick Rivers;['Pop'];194.0;France;0.0
37;Vous les copains, je ne vous oublierai jamais;Sheila;[];;France;
38;I got you babe;Sonny & Cher;['Pop'];195.0;États-Unis;0.0
39;Le ciel, le soleil et la mer;Francois Deguelt;['Electro', 'Dance'];175.0;Hautes-Pyrénées;0.0
40;Dans tes bras;Sylvie Vartan;['Pop'];161.0;Bulgarie;0.0
41;Les marionettes;Christophe;['Pop'];155.0;Inconnue;0.0
42;La danse de Zorba;Dalida;['Pop'];190.0;Royaumed'Égypte;0.0
43;Like a rolling stone;Bob Dylan;['Rock'];369.0;États-Unis;0.0
44;Les filles du bord de mer;Adamo;['Pop'];171.0;Inconnue;0.0
45;C'est toi que j'aime;Sheila;['Pop'];174.0;France;0.0
46;Wooly bully;Sam The Sham & The Pharaohs;['Rock', 'Rock & Roll/Rockabilly'];139.0;Inconnue;0.0
47;Quand il est mort le poète;Gilbert Becaud;['Pop'];147.0;Var;0.0
48;C'était trop beau;Sylvie Vartan;['Pop'];203.0;Bulgarie;0.0
49;Eight days a week;The Beatles;['Rock'];163.0;Royaume-Uni;0.0
