;title;artist;genres;duration;pays;explicit_content
0;Let it be;The Beatles;['Rock'];243.0;Royaume-Uni;0.0
1;Laisse-moi t'aimer;Mike Brant;['Pop'];203.0;Empirebritannique;0.0
2;All right now;Free;['Rock'];332.0;Angleterre;0.0
3;L'amérique;Joe Dassin;['Chanson française'];144.0;États-Unis;0.0
4;L'aigle noir;Barbara;['Pop'];294.0;juin193017earrondissementdeParis;0.0
5;Gloria;Michel Polnareff;['Pop'];300.0;France;0.0
6;Ceux que l'amour a blessés;Johnny Hallyday;['Pop'];217.0;France;0.0
7;Comme j'ai toujours envie d'aimer;Marc Hamilton;['Pop'];196.0;Canada;0.0
8;Bridge over troubled water;Simon & Garfunkel;['Folk'];293.0;États-Unis;0.0
9;C'est la vie, Lily;Joe Dassin;['Chanson française'];180.0;États-Unis;0.0
10;Jésus Christ;Johnny Hallyday;['Pop'];193.0;France;0.0
11;Girl, I've got news for you;Mardi Gras;[];;Inconnue;
12;In the summertime;Mungo Jerry;['Pop'];215.0;Royaume-Uni;0.0
13;Sympathy;Rare Bird;['Rock'];167.0;Royaume-Uni;0.0
14;It's five o'clock;Aphrodite'S Child;['Pop'];208.0;Inconnue;0.0
15;Lady d'Arbanville;Cat Stevens;['Pop'];225.0;LondresRoyaume-Uni;0.0
16;Instant karma;John Lennon & Yoko Ono;['Rock'];200.0;Royaume-Uni;0.0
17;Deux amis pour un amour;Johnny Hallyday;['Pop'];211.0;France;0.0
18;Les hommes qui n'ont plus rien à perdre;Sylvie Vartan;['Pop'];232.0;Bulgarie;0.0
19;Dans la maison vide;Michel Polnareff;['Pop'];163.0;France;0.0
20;J'habite en France;Michel Sardou;['Pop'];167.0;France;0.0
21;Les bals populaires;Michel Sardou;['Pop'];184.0;France;0.0
22;L'hôtesse de l'air;Jacques Dutronc;['Chanson française', 'Pop'];191.0;79 ansParis;0.0
23;Et mourir de plaisir;Michel Sardou;['Pop'];175.0;France;0.0
24;Spirit in the sky;Norman Greenbaum;['Rock'];242.0;80 ansMalden;0.0
25;Melancholy man;The Moody Blues;['Pop'];345.0;Royaume-Uni;0.0
26;25 or 6 to 4;Chicago;['Pop', 'Rock'];289.0;États-Unis;0.0
27;Yellow river;Christie;['Pop'];166.0;Royaume-Uni;0.0
28;Black night;Deep Purple;['Rock'];207.0;Royaume-Uni;0.0
29;Ma vie c'est un manège;Nicoletta;['Pop'];172.0;78 ansThonon-les-Bains;0.0
30;Julietta;Sheila;['Pop'];173.0;France;0.0
31;Venus;Shocking Blue;['Pop'];187.0;Pays-Bas;0.0
32;Tu veux, tu veux pas;Zanini;['Pop'];166.0;Inconnue;0.0
33;Susan's tuba;Freddie & The Dreamers;[];;Hongrie;
34;Je suis un homme;Michel Polnareff;['Pop'];293.0;France;0.0
35;Un train ce soir;Michel Polnareff;['Pop'];183.0;France;0.0
36;Reviens, je t'aime;Sheila;['Pop'];181.0;France;0.0
37;Aime-moi;Sylvie Vartan;['Pop'];139.0;Bulgarie;0.0
38;J'ai deux mains, j'ai deux pieds, une bouche et puis un nez;Sylvie Vartan;['Pop'];135.0;Bulgarie;0.0
39;Whole lotta love;Led Zeppelin;['Rock'];334.0;Royaume-Uni;0.0
40;Et après;Adamo;['Pop'];161.0;Italie;0.0
41;Le monde est grand, les gens sont beaux;Claude Francois;['Pop'];164.0;Royaumed'Égypte;0.0
42;Travelin' band;Creedence Clearwater Revival;['Rock'];127.0;erkeley;0.0
43;Arizona man;Giorgio;[];315.0;Inconnue;0.0
44;Les fleurs des gares;Julien Clerc;['Pop'];200.0;75 ans19earrondissementdeParis;0.0
45;Quatre heures du matin;Julien Clerc;['Pop', 'Pop internationale', 'Variété Internationale', 'Rock'];209.0;75 ans19earrondissementdeParis;0.0
46;Donne ton coeur, donne ta vie;Mireille Mathieu;[];;76 ansAvignon;
47;Toi et moi;Mireille Mathieu;[];;76 ansAvignon;
48;Are you ready;Pacific Gas & Electric;['Pop'];322.0;Inconnue;0.0
49;Maybe I'm amazed;Paul Mccartney;['Pop'];229.0;Royaume-Uni;0.0
