;title;artist;genres;duration;pays;explicit_content
0;Losing my religion;Rem;['Alternative'];268.0;Inconnue;0.0
1;Senza una donna (without a woman);Zucchero & Paul Young;['Pop'];270.0;Italie;0.0
2;Wind of change;Scorpions;['Rock'];313.0;Allemagne;0.0
3;(Everything I do) I do it for you;Bryan Adams;['Pop'];393.0;Canada;0.0
4;Crazy;Seal;['Pop'];356.0;Angleterre;0.0
5;Désenchantée;Mylene Farmer;['Pop'];322.0;Canada;0.0
6;Gypsy woman (la da dee la da da);Crystal Waters;['Pop'];217.0;61 ans;0.0
7;Regrets;Mylene Farmer & Jean-Louis Murat;['Pop'];309.0;Canada;0.0
8;Here I am (take me by the hand);Ub40;[];;Royaume-Uni;
9;It ain't over 'til it's over;Lenny Kravitz;['Rock'];242.0;États-Unis;0.0
10;Justify my love;Madonna;['Pop'];302.0;États-Unis;0.0
11;Something got me started;Simply Red;['Pop'];240.0;Royaume-Uni;0.0
12;The shoop shoop song (it's in his kiss);Cher;['Pop'];171.0;Inconnue;0.0
13;A nos actes manqués;Fredericks, Goldman & Jones;['Chanson française'];262.0;Inconnue;0.0
14;Déjeuner en paix;Stephan Eicher;['Pop'];236.0;Suisse;0.0
15;Rush rush;Paula Abdul;['Pop'];293.0;Californie;0.0
16;Calling Elvis;Dire Straits;['Rock'];384.0;Royaume-Uni;0.0
17;Darlin';Roch Voisine;['Chanson française'];256.0;Canada;0.0
18;Freedom '90;George Michael;['Pop'];388.0;Royaume-Uni;0.0
19;I wanna sex you up;Color Me Badd;['Pop'];236.0;Inconnue;0.0
20;Ice ice baby;Vanilla Ice;['Rap/Hip Hop'];254.0;États-Unis;0.0
21;La serenissima;D.N.A.;[];;Inconnue;
22;Poupée psychédélique;Thierry Hazard;['Chanson française'];201.0;France;0.0
23;Qui a le droit... [live];Patrick Bruel;['Pop'];274.0;[3];0.0
24;Sadeness part I;Enigma;['Pop'];260.0;Inconnue;0.0
25;Shiny happy people;Rem;['Alternative'];225.0;Inconnue;0.0
26;Cream;Prince & The New Power Generation;['Pop'];240.0;États-Unis;0.0
27;Décalé;Patrick Bruel;['Pop'];259.0;[3];0.0
28;Hijo de la luna (dis-moi lune d'argent);Mecano;[];;Espagne;
29;Homely girl;Ub40;['Pop'];203.0;Royaume-Uni;0.0
30;J'ai peur;Francois Feldman & Joniece Jamison;[];;France;
31;Just the way it is, baby;The Rembrandts;['Rock'];243.0;tats-Unis;0.0
32;Mea culpa part II;Enigma;['Pop'];241.0;Inconnue;0.0
33;Promise me;Beverley Craven;['Pop'];217.0;SriLanka;0.0
34;Saga Africa;Yannick Noah;['Chanson française'];228.0;Ardennes;0.0
35;To love somebody;Jimmy Somerville;['Pop'];257.0;Écosse;0.0
36;Don't cry;Guns N' Roses;['Rock'];284.0;États-Unis;0.0
37;I've been thinking about you;Londonbeat;['Pop'];228.0;Royaume-UniÉtats-Unis;0.0
38;Le serpent qui danse;Francois Feldman;['Pop'];273.0;France;0.0
39;Let there be love;Simple Minds;['Rock'];309.0;Royaume-Uni;0.0
40;More than words;Extreme;['Pop'];334.0;États-Unis;0.0
41;Ring ring ring (ha ha hey);De La Soul;['Pop'];247.0;États-Unis;0.0
42;Romantic world;Dana Dawson;['Chanson française'];287.0;NewYork;0.0
43;The fly;U2;['Rock'];269.0;Irlande;0.0
44;The way you do, the things you do;Ub40;['Reggae'];182.0;Royaume-Uni;0.0
45;You gotta love someone;Elton John;['Pop'];298.0;Royaume-Uni;0.0
46;All the man that I need;Whitney Houston;['Pop', 'Pop internationale', 'Rock', 'R&B'];249.0;août1963Newark;0.0
47;It's a shame (my sister);Monie Love;['Rap/Hip Hop'];222.0;52 ansBattersea;0.0
48;No son of mine;Genesis;['Rock'];400.0;Royaume-Uni;0.0
49;Place des grands hommes;Patrick Bruel;['Pop'];268.0;[3];0.0
