;title;artist;genres;duration;pays;explicit_content
0;Kiss me;C. Jerome;['Pop'];182;France;0
1;Pop corn;Hot Butter;['Pop', 'Rock'];151;États-Unis;0
2;Holidays;Michel Polnareff;['Pop'];199;France;0
3;C'est ma prière;Mike Brant;['Pop'];186;Empirebritannique;0
4;Une belle histoire;Michel Fugain;['Chanson française'];194;80 ansGrenoble;0
5;Theme from Shaft;Isaac Hayes;[];276;États-Unis;0
6;Besoin de personne;Veronique Sanson;['Pop'];167;Seine;0
7;Ce n'est rien;Julien Clerc;['Pop'];214;75 ans19earrondissementdeParis;0
8;How do you do;Mouth & Macneal;['Pop'];246;Inconnue;0
9;Imagine;John Lennon;['Rock'];187;Royaume-Uni;0
10;Laisse aller la musique;Stone & Charden;['Pop'];293;Charden;0
11;My reason;Demis Roussos;['Pop'];236;5juin1946Alexandrie;0
12;Pour la fin du Monde;Gerard Palaprat;['Pop', 'Pop internationale', 'Variété Internationale', 'Singer & Songwriter'];199;Inconnue;0
13;Qui saura ?;Mike Brant;['Pop'];200;Empirebritannique;0
14;Elle, je ne veux qu'elle;Ringo;['Pop'];190;France;0
15;La musica;Patrick Juvet;['Pop'];182;1août1950MontreuxSuisse;0
16;Laisse moi vivre ma vie;Frederic Francois;['Chanson française'];205;Italie;0
17;Il y a du soleil sur la France;Stone & Charden;['Chanson française'];176;Charden;0
18;L'avventura;Stone & Charden;['Chanson française'];216;Charden;0
19;Sans toi je suis seul;Christian Delagrange;['Pop', 'Pop internationale', 'Variété Internationale'];224;75 ansRabat;0
20;Trop belle pour rester seule;Ringo;['Pop'];171;France;0
21;Après toi;Vicky Leandros;[];212;Grèce;0
22;Comme si je devais mourir demain;Johnny Hallyday;['Pop'];167;France;0
23;Himalaya;C. Jerome;['Pop'];156;France;0
24;Le lac majeur;Mort Shuman;['Pop'];324;États-Unis;0
25;Le petit prince;Gerard Lenorman;['Chanson française'];174;77 ansBénouville;0
26;Oh babe, what would you say;Hurricane Smith;['Rock'];209;Inconnue;0
27;On ira tous au paradis;Michel Polnareff;['Pop'];275;France;0
28;Samson and Delilah;Middle Of The Road;['Pop'];183;Inconnue;0
29;J'avais oublié que les roses sont roses;Adamo;['Pop'];232;Italie;0
30;Ma jalousie;Ringo;['Pop'];200;France;0
31;Pop corn;Anarchic System;['Pop'];186;ille,France;0
32;Alone again (naturally);Gilbert O'Sullivan;['Pop'];216;Irlande;0
33;Black dog;Led Zeppelin;['Rock'];295;Royaume-Uni;0
34;Comme ils disent;Charles Aznavour;['Pop', 'Pop internationale', 'Variété Internationale', 'Films/Jeux vidéo'];293;France;0
35;Comme je l'imagine;Veronique Sanson;['Pop'];178;Seine;0
36;Je voudrais dormir près de toi;Frederic Francois;['Pop', 'Pop internationale', 'Rock'];184;Italie;0
37;Le lundi au soleil;Claude Francois;['Chanson française'];176;Royaumed'Égypte;0
38;Le mari de mama;Sheila;['Pop'];200;France;0
39;Le rire du sergent;Michel Sardou;['Pop'];187;France;0
40;Morning has broken;Cat Stevens;['Pop'];200;LondresRoyaume-Uni;0
41;Viens à la maison (y'a le printemps qui chante);Claude Francois;['Pop'];222;Royaumed'Égypte;0
42;C'est au mois d'août;Pierre Perret;['Pop'];222;88 ansCastelsarrasin;0
43;Coz I luv you;Slade;['Pop', 'Rock'];205;Royaume-Uni;0
44;De toi;Gerard Lenorman;['Chanson française'];227;77 ansBénouville;0
45;Je m'éclate au Sénégal;Martin Circus;['Chanson française'];246;France;0
46;Le petit jardin;Jacques Dutronc;['Chanson française', 'Pop'];230;79 ansParis;0
47;Samson et Dalila;Sheila;['Pop'];181;France;0
48;You're a lady;Peter Skellern;['Pop'];274;Royaume-Uni;0
49;Baby I feel so fine;Gilbert Montagne;['R&B'];194;France;0
