;title;artist;genres;duration;pays;explicit_content
0;Killing me softly;Fugees;['R&B'];290.0;États-Unis;1.0
1;One sweet day;Mariah Carey & Boyz Ii Men;['Pop'];281.0;États-Unis;0.0
2;Lemon tree;Fool'S Garden;['Pop'];191.0;Inconnue;0.0
3;Dieu m'a donné la foi;Ophelie Winter;['Pop'];236.0;France;0.0
4;Aïcha;Khaled;['Pop', 'Pop internationale', 'Variété Internationale'];258.0;Algérie;0.0
5;Children;Robert Miles;['Dance', 'Pop'];246.0;Suisse;0.0
6;Fastlove;George Michael;['Pop'];324.0;Royaume-Uni;0.0
7;Bad boys de Marseille;Akhenaton & La Fonky Family;[];;Bouches-du-Rhône;
8;Ironic;Alanis Morissette;['Pop'];228.0;Canada;0.0
9;Soirée disco;Boris;['Electro', 'Dance', 'Pop', 'Rock'];223.0;Japon;0.0
10;Missing;Everything But The Girl;['Pop'];247.0;Royaume-Uni;0.0
11;Macarena [Bayside Boys mix];Los Del Rio;['Pop'];234.0;Espagne;0.0
12;They don't care about us;Michael Jackson;['Pop', 'Pop internationale', 'Rock'];284.0;États-Unis;0.0
13;Woman;Neneh Cherry;['Pop'];211.0;Suède;0.0
14;All by myself;Celine Dion;['Pop'];312.0;Canada;0.0
15;Freed from desire;Gala;['Dance'];213.0;Inconnue;0.0
16;One of us;Joan Osborne;['Pop'];321.0;États-Unis;0.0
17;You don't fool me;Queen;['Rock'];322.0;Royaume-Uni;0.0
18;You and I;Scorpions;['Rock'];319.0;Allemagne;0.0
19;I love you always forever;Donna Lewis;['Pop'];239.0;PaysdeGalles;0.0
20;Più bella cosa;Eros Ramazzotti;['Pop'];264.0;Italie;0.0
21;Stupid girl;Garbage;['Rock'];257.0;États-Unis;0.0
22;Virtual insanity;Jamiroquai;['Pop'];229.0;Royaume-Uni;0.0
23;Earth song;Michael Jackson;['Pop'];406.0;États-Unis;0.0
24;Where do you go?;No Mercy;['Pop'];272.0;Inconnue;0.0
25;Say you'll be there;Spice Girls;['Pop'];235.0;Royaume-Uni;0.0
26;Goldeneye;Tina Turner;['Films/Jeux vidéo', 'Musiques de films'];288.0;États-Unis;0.0
27;California love;2 Pac Feat. Dr. Dre;[];;États-Unis;
28;Spaceman;Babylon Zoo;['Pop'];242.0;oyaume-Uni;0.0
29;Le brio (branchez la guitare);Big Soul;['Rock'];126.0;États-Unis;0.0
30;Le ballet;Celine Dion;['Pop'];265.0;Canada;0.0
31;I got 5 on it;Luniz;['Rap/Hip Hop'];253.0;États-Unis;0.0
32;The X-files;Mark Snow;['Electro'];202.0;76 ansNewYork;0.0
33;Popular;Nada Surf;['Pop'];228.0;États-Unis;0.0
34;If I ruled the world;Nas;['Rap/Hip Hop'];282.0;États-Unis;1.0
35;Balance-toi;Reciprok;['Chanson française'];210.0;France;0.0
36;Wannabe;Spice Girls;['Pop'];173.0;Royaume-Uni;0.0
37;Salvation;The Cranberries;['Rock'];143.0;Irlande;0.0
38;Celebrate (the love);Zhi-Vago;['Dance', 'Films/Jeux vidéo'];250.0;Inconnue;0.0
39;Why;3T & Michael Jackson;['R&B'];320.0;États-Unis;0.0
40;Father and son;Boyzone;['Pop'];166.0;Irlande;0.0
41;Je vous aime adieu;Helene Segara;['Pop'];236.0;France;0.0
42;California;Mylene Farmer;['Pop'];300.0;Canada;0.0
43;L'instant x;Mylene Farmer;['Pop'];285.0;Canada;0.0
44;Personne;Pascal Obispo;['Chanson française', 'Pop'];217.0;France;0.0
45;Disco 2000;Pulp;['Pop'];273.0;Royaume-Uni;0.0
46;My friends;Red Hot Chili Peppers;['Alternative'];248.0;États-Unis;0.0
47;Always you;Sophie Zelmani;['Pop'];170.0;50 ansStockholm;0.0
48;Les poèmes de Michelle;Teri Moïse;['Pop'];237.0;5mars1970LosAngeles;0.0
49;Professional widow (it's gotta be big);Tori Amos;[];;États-Unis;
