;title;artist;genres;duration;pays;explicit_content
0;Le pénitencier;Johnny Hallyday;['Pop'];245.0;France;0.0
1;La plus belle pour aller danser;Sylvie Vartan;['Pop'];154.0;Bulgarie;0.0
2;Can't buy me love;The Beatles;['Rock'];131.0;Royaume-Uni;0.0
3;Excuse-moi partenaire;Johnny Hallyday;['Pop'];184.0;France;0.0
4;A présent tu peux t'en aller;Richard Anthony;['Pop'];161.0;Égypte;0.0
5;Vous permettez, monsieur ?;Adamo;['Pop'];182.0;Inconnue;0.0
6;Si je chante;Sylvie Vartan;['Pop'];115.0;Bulgarie;0.0
7;Les mauvais garçons;Johnny Hallyday;['Pop'];117.0;France;0.0
8;The house of the rising sun;The Animals;['Rock'];269.0;Royaume-Uni;0.0
9;A hard day's night;The Beatles;['Rock'];152.0;Royaume-Uni;0.0
10;Ma vie;Alain Barriere;['Chanson française'];255.0;Morbihan;0.0
11;Allo maillot 38-37;Frank Alamo;['Pop'];143.0;France;0.0
12;La mamma;Charles Aznavour;['Pop'];226.0;France;0.0
13;Vous les copains, je ne vous oublierai jamais;Sheila;[];;France;
14;Zorro est arrivé;Henri Salvador;['Pop'];165.0;France;0.0
15;I want to hold your hand;The Beatles;['Rock'];145.0;Royaume-Uni;0.0
16;L'homme en noir;Sylvie Vartan;['Pop'];169.0;Bulgarie;0.0
17;Ma biche;Frank Alamo;['Pop'];138.0;France;0.0
18;Ce monde;Richard Anthony;['Electro', 'Chill Out/Trip-Hop/Lounge', 'Jazz', 'Pop', 'Pop internationale', 'Variété Internationale'];158.0;Égypte;0.0
19;Ma maîtresse d'école;Eddy Mitchell;['Rock'];135.0;France;0.0
20;J'y pense et puis j'oublie;Claude Francois;['Pop', 'Rock'];138.0;Royaumed'Égypte;0.0
21;La ferme du bonheur;Claude Francois;['Pop'];192.0;Royaumed'Égypte;0.0
22;Toujours un coin qui me rappelle;Eddy Mitchell;['Pop'];201.0;France;0.0
23;I wanna be your man;The Rolling Stones;['Rock'];103.0;Inconnue;0.0
24;Que c'est triste Venise;Charles Aznavour;['Pop'];157.0;France;0.0
25;Repose Beethoven;Eddy Mitchell;['Pop'];154.0;France;0.0
26;It's all over now;The Rolling Stones;['Rock'];206.0;Inconnue;0.0
27;Not fade away;The Rolling Stones;['Rock'];107.0;Inconnue;0.0
28;Nathalie;Gilbert Becaud;['Pop'];247.0;Var;0.0
29;Dis-lui que j'en rêve;Johnny Hallyday;['Pop'];136.0;France;0.0
30;Même si je suis fou;Monty;['Pop'];139.0;Inconnue;0.0
31;Tu n'es plus là;Dick Rivers;['Pop'];149.0;France;0.0
32;Non ho l'età;Gigliola Cinquetti;['Pop'];199.0;VénétieItalie;0.0
33;N'y pense plus, tout est bien;Hugues Aufray;['Pop'];234.0;France;0.0
34;Mathilde;Jacques Brel;['Pop'];155.0;Belgique;0.0
35;The girl from Ipanema;Stan Getz & João Gilberto Feat. Astrud Gilberto;[];;PennsylvanieÉtats-Unis;
36;Syracuse;Henri Salvador;['Pop'];164.0;France;0.0
37;Oh, pretty woman;Roy Orbison;['Pop'];178.0;États-Unis;0.0
38;Nadine;Chuck Berry;['Pop'];159.0;États-Unis;0.0
39;O Carole;Johnny Hallyday;['Rock'];308.0;France;0.0
40;Louie Louie;The Kingsmen;['Alternative', 'Rock indé', 'Pop', 'Rock'];165.0;États-Unis;0.0
41;Carol;The Rolling Stones;['Rock'];154.0;Inconnue;0.0
42;Peggy Sue;Buddy Holly;['Rock', 'Rock & Roll/Rockabilly'];153.0;États-Unis;0.0
43;Laisse tomber les filles;France Gall;['Country'];133.0;France;0.0
44;Sur ton visage une larme;Lucky Blondo;['Pop'];177.0;78 ansParis;0.0
45;Do wah diddy diddy;Manfred Mann;['Pop', 'Rock'];143.0;Royaume-Uni;0.0
46;Ce n'est pas vrai;Monty;['Pop'];146.0;Inconnue;0.0
47;She loves you;The Beatles;['Rock'];140.0;Royaume-Uni;0.0
48;Et pourtant;Charles Aznavour;['Pop', 'Pop internationale', 'Variété Internationale', 'Films/Jeux vidéo'];167.0;France;0.0
49;L'orange;Gilbert Becaud;['Pop'];172.0;Var;0.0
