;title;artist;genres;duration;pays;explicit_content
0;Calm Down;Rema;[];219.0;520Cracovie;0.0
1;As It Was;Harry Styles;['Pop'];167.0;Royaume-Uni;0.0
2;Bam Bam;Camila Cabello Feat. Ed Sheeran;['Pop'];206.0;Cuba;0.0
3;Clap Your Hands;Kungs;['Dance'];189.0;France;0.0
4;L'enfer;Stromae;['Pop'];189.0;Belgique;0.0
5;Hold My Hand;Lady Gaga;['Pop'];225.0;États-Unis;0.0
6;Shivers;Ed Sheeran;['Pop'];207.0;Royaume-Uni;0.0
7;Don't You Worry;Black Eyed Peas, Shakira & David Guetta;['Pop'];196.0;Inconnue;0.0
8;Despechá;Rosalía;['Pop'];157.0;Espagne;0.0
9;Abcdefu;Gayle;['Pop'];168.0;Inconnue;1.0
10;I'm Good (Blue);David Guetta & Bebe Rexha;['Dance'];175.0;55 ansParis;1.0
11;La Recette;Slimane;['Pop'];197.0;33 ansChelles;0.0
12;Snap;Rosa Linn;['Alternative', 'Pop Indé', 'Pop'];179.0;22 ansVanadzor;0.0
13;In The Dark;Purple Disco Machine & Sophie And The Giants;['Dance'];185.0;Allemagne;0.0
14;Lift Me Up;Rihanna;['Pop'];196.0;Barbade;0.0
15;Amour Toujours;Clara Luciani;['Pop'];207.0;30 ansFrance;0.0
16;Rétine;Amir;['Pop'];210.0;38 ansParis 12e;0.0
17;Tout Savoir;Adé;['Pop'];196.0;Inconnue;0.0
18;Shining Light;Aime Simone;['Pop'];217.0;Inconnue;0.0
19;Le Dernier Jour Du Disco;Juliette Armanet;['Pop'];206.0;France;0.0
20;La Quête;Orelsan;['Rap/Hip Hop'];244.0;Orne;0.0
21;Démons;Angèle & Damso;['Pop'];251.0;Inconnue;0.0
22;Cold Heart (Pnau Remix);Elton John & Dua Lipa;['Pop'];202.0;Royaume-Uni;0.0
23;Libre;Angèle;['Pop'];164.0;Inconnue;0.0
24;Enemy;Imagine Dragons, Jid & League Of Legends;['Films/Jeux vidéo', 'Musiques de films'];173.0;Inconnue;0.0
25;Come Back Home;Sofia Carson;['Films/Jeux vidéo', 'Musiques de films'];176.0;États-Unis;0.0
26;Easy On Me;Adele;['Pop', 'Pop internationale', 'Rock'];224.0;Royaume-Uni;0.0
27;Sacrifice;The Weeknd;['R&B'];188.0;Canada;1.0
28;Emiliana;Ckay;['Pop'];202.0;27 ansKaduna;0.0
29;Nos Plus Belles Années;Grand Corps Malade & Kimberose;['Pop'];214.0;France;0.0
30;Wrecked;Imagine Dragons;['Alternative'];244.0;États-Unis;0.0
31;Moth To A Flame;Swedish House Mafia & The Weeknd;['Dance'];234.0;Inconnue;0.0
32;Maniac;Sound Of Legend;['Dance', 'Films/Jeux vidéo'];131.0;Inconnue;0.0
33;Tu T'en Iras;La Zarra;['Pop'];206.0;Canada;0.0
34;My Universe;Coldplay X Bts;['Pop'];223.0;Inconnue;0.0
35;Sharks;Imagine Dragons;['Alternative'];190.0;États-Unis;0.0
36;Infinity;Jaymes Young;['Alternative'];237.0;Inconnue;0.0
37;Trompeta;Willy William;['Dance'];168.0;41 ansFréjus;0.0
38;The Loneliest;Måneskin;['Rock'];247.0;Italie;0.0
39;Suavemente;Soolking;['Pop'];159.0;d;0.0
40;I Ain't Worried;Onerepublic;['Pop'];148.0;Inconnue;0.0
41;Break My Soul;Beyoncé;['Pop'];278.0;États-Unis;0.0
42;Des Milliers De Je T'aime;Slimane;['Pop'];212.0;33 ansChelles;0.0
43;Respire Encore;Clara Luciani;['Pop'];227.0;30 ansFrance;0.0
44;Ce Soir;Amir;['Pop'];213.0;38 ansParis 12e;0.0
45;Cuff It;Beyoncé;['Pop'];225.0;États-Unis;1.0
46;Coup De Vieux;Bigflo & Oli Feat. Julien Doré;[];;"

Villeneuve-sur-Lot";
47;About Damn Time;Lizzo;['Pop'];191.0;États-Unis;1.0
48;Call On Me;Vianney Feat. Ed Sheeran;['Pop'];200.0;France;0.0
49;Santé;Stromae;['Pop'];190.0;Belgique;0.0
