;title;artist;genres;duration;pays;explicit_content
0;Baby one more time;Britney Spears;['Pop', 'Pop internationale', 'Rock'];211.0;États-Unis;0.0
1;Blue (da ba dee);Eiffel 65;['Dance'];220.0;Italie;0.0
2;Mambo #5;Lou Bega;['Dance', 'Pop'];220.0;Allemagne;0.0
3;Summer son;Texas;['Pop'];242.0;Écosse;0.0
4;Wild wild west;Will Smith Feat. Dru Hill & Kool Moe Dee;['Pop'];268.0;États-Unis;0.0
5;If you had my love;Jennifer Lopez;['Pop'];266.0;États-Unis;0.0
6;No scrubs;Tlc;['R&B'];214.0;tlanta,Géorgie,États-Unis;0.0
7;Canned heat;Jamiroquai;['Dance'];331.0;Royaume-Uni;0.0
8;Tomber la chemise;Zebda;['Rock'];263.0;France;0.0
9;Big big world;Emilia;['Pop'];205.0;Inconnue;0.0
10;Tu m'oublieras;Larusso;['Pop'];219.0;Inconnue;0.0
11;Strong enough;Cher;['Pop'];224.0;Inconnue;0.0
12;Aller plus haut;Tina Arena;['Pop'];303.0;Australie;0.0
13;Turn around;Phats & Small;['Dance'];212.0;Inconnue;0.0
14;Heartbreaker;Mariah Carey;[];285.0;États-Unis;0.0
15;The power of goodbye;Madonna;['Pop'];250.0;États-Unis;0.0
16;Unpretty;Tlc;['R&B'];278.0;tlanta,Géorgie,États-Unis;0.0
17;If you buy this record your life will be better;Tamperer Feat. Maya;[];;Inconnue;
18;When you believe;Mariah Carey & Whitney Houston;['Pop', 'R&B', 'R&B contemporain'];273.0;États-Unis;0.0
19;Believe;Cher;['Pop'];239.0;Inconnue;0.0
20;Nothing really matters;Madonna;['Pop'];266.0;États-Unis;0.0
21;That's the way it is;Celine Dion;['Pop', 'Pop internationale', 'Rock'];242.0;Canada;0.0
22;As;George Michael & Mary J. Blige;['Pop'];282.0;Royaume-Uni;0.0
23;Sun is shining;Bob Marley Vs. Funkstar De Luxe;['Reggae'];297.0;Inconnue;0.0
24;Narcotic;Liquido;['Alternative', 'Pop'];236.0;Allemagne;0.0
25;Love like this;Faith Evans;['R&B'];275.0;États-Unis;0.0
26;En attendant ses pas;Celine Dion;[];246.0;Canada;0.0
27;Genie in a bottle;Christina Aguilera;['Pop'];217.0;États-Unis;0.0
28;(You drive me) crazy;Britney Spears;['Pop', 'Pop internationale', 'Rock'];198.0;États-Unis;0.0
29;Sing it back;Moloko;['Pop'];278.0;Royaume-Uni;0.0
30;You get what you give;New Radicals;['Rock'];300.0;États-Unis;0.0
31;Heartbreak hotel;Whitney Houston;['Pop', 'R&B', 'Soul'];281.0;août1963Newark;0.0
32;My love is your love;Whitney Houston;['Pop', 'R&B', 'Soul'];261.0;août1963Newark;0.0
33;Sometimes;Britney Spears;['Pop', 'Pop internationale', 'Rock'];245.0;États-Unis;0.0
34;Hard knock life;Jay-Z;['Rap/Hip Hop', 'Pop', 'East Coast'];243.0;États-Unis;0.0
35;Tu ne m'as pas laissé le temps;David Hallyday;['Pop'];269.0;France;0.0
36;L'âme-stram-gram;Mylene Farmer;['Chanson française', 'Pop'];263.0;Canada;0.0
37;On ne change pas;Celine Dion;[];247.0;Canada;0.0
38;Can't take my eyes off you;Lauryn Hill;['Pop'];221.0;47 ansEastOrange;0.0
39;Old school love;Def Bond Feat. Oliver Cheatham;[];;France;
40;Waiting for tonight;Jennifer Lopez;['Pop'];245.0;États-Unis;0.0
41;Ce matin;Axelle Red;['Pop'];151.0;Limbourg;0.0
42;In our lifetime;Texas;['Pop'];246.0;Écosse;0.0
43;Livin' la vida loca;Ricky Martin;['Rock', 'Latino'];243.0;PortoRico;0.0
44;Enjoy yourself;A+;['Pop'];220.0;États-Unis;0.0
45;Tous les maux d'amour;Norma Ray;['Pop', 'Rock'];218.0;"

21mars1970Saint-Étienne";0.0
46;Everytime;Janet Jackson;['R&B'];257.0;États-Unis;0.0
47;Tout le monde;Zazie;['Pop'];248.0;France;0.0
48;King of my castle;Wamdue Project;['Dance'];299.0;50 ansAtlanta-États-Unis;0.0
49;Pierpoljak;Pierpoljak;['Reggae'];225.0;58 ansParis;0.0
