;title;artist;genres;duration;pays;explicit_content
0;Hips don't lie;Shakira Feat. Wyclef Jean;['Pop'];218.0;Colombie;0.0
1;Promiscuous;Nelly Furtado Feat. Timbaland;['Pop', 'Singer & Songwriter'];243.0;Canada;0.0
2;Crazy;Gnarls Barkley;['Pop'];177.0;États-Unis;0.0
3;S.O.S.;Rihanna;['Pop'];238.0;Barbade;0.0
4;Me & U;Cassie;['Pop'];192.0;Inconnue;0.0
5;A dios le pido;Juanes;['Latino'];205.0;Colombie;0.0
6;Pas le temps;Faf Larage;['Rap/Hip Hop', 'R&B'];219.0;51 ansMarseille;0.0
7;Temperature;Sean Paul;['R&B'];218.0;Jamaïque;0.0
8;Pump it;The Black Eyed Peas;['Rap/Hip Hop'];213.0;États-Unis;0.0
9;Unfaithful;Rihanna;['Pop'];226.0;Barbade;0.0
10;Rock this party;Bob Sinclar;['Dance'];245.0;France;0.0
11;Run it!;Chris Brown;['R&B'];250.0;États-Unis;0.0
12;Un ange frappe à ma porte;Natasha St-Pier;['Chanson française'];216.0;41 ansBathurst;0.0
13;Jeune demoiselle;Diam'S;['Rap/Hip Hop'];250.0;Inconnue;0.0
14;J'voulais;Amine;['Electro'];196.0;Maroc;0.0
15;La boulette (génération nan nan);Diam'S;['Rap/Hip Hop'];231.0;Inconnue;0.0
16;Sexy back;Justin Timberlake;['Pop'];258.0;États-Unis;1.0
17;So sick;Ne-Yo;['R&B'];207.0;États-Unis;0.0
18;Baila morena;Zucchero & Maná;['Pop'];246.0;Italie;0.0
19;Stickwitu;The Pussycat Dolls;['Pop'];208.0;États-Unis;0.0
20;Because of you;Kelly Clarkson;['Pop'];219.0;États-Unis;0.0
21;No bravery;James Blunt;['Pop'];235.0;Royaume-Uni;0.0
22;Be without you;Mary J. Blige;['R&B'];248.0;NewYorkÉtats-Unis;1.0
23;Sorry;Madonna;['Pop'];281.0;États-Unis;0.0
24;Goodbye my lover;James Blunt;['Pop'];258.0;Royaume-Uni;0.0
25;World, hold on (children of the sky);Bob Sinclar Feat. Steve Edwards;['Dance'];200.0;France;0.0
26;My humps;The Black Eyed Peas;['Rap/Hip Hop'];327.0;États-Unis;0.0
27;Maneater;Nelly Furtado;['Pop'];258.0;Canada;0.0
28;Give it up to me;Sean Paul;['R&B'];242.0;Jamaïque;0.0
29;Break it off;Rihanna Feat. Sean Paul;['R&B'];215.0;Barbade;0.0
30;No tomorrow;Orson;['Pop'];167.0;alifornie,États-Unis;0.0
31;Ain't no other man;Christina Aguilera;['Pop'];228.0;États-Unis;0.0
32;Beep;The Pussycat Dolls Feat. Will.I.Am;['Pop'];232.0;États-Unis;0.0
33;Façon sex;Tribal King;['Dance'];213.0;rance;0.0
34;Smack that;Akon Feat. Eminem;['Rap/Hip Hop'];215.0;États-Unis;0.0
35;Love don't let me go;David Guetta Vs. The Egg;['Pop'];219.0;Inconnue;0.0
36;Advertising space;Robbie Williams;['Pop'];277.0;Royaume-Uni;0.0
37;Hit lerele;Beatriz Luengo;['Pop'];252.0;Espagne;0.0
38;Get your number;Mariah Carey Feat. Jermaine Dupri;[];;États-Unis;
39;La camisa negra;Juanes;['Latino'];216.0;Colombie;0.0
40;My love;Justin Timberlake;['Pop'];281.0;États-Unis;0.0
41;Nolwenn Ohwo !;Nolwenn Leroy;['Pop'];266.0;France;0.0
42;Everytime we touch;Cascada;['Electro', 'Dance', 'Disco'];197.0;onn,Rhénanie-du-Nord-Westphalie,Allemagne;0.0
43;Femme de couleur;Shy'M;['R&B'];216.0;Inconnue;0.0
44;Dani California;Red Hot Chili Peppers;['Alternative'];282.0;États-Unis;0.0
45;Never gonna be the same;Sean Paul;['R&B'];217.0;Jamaïque;0.0
46;Là où je t'emmènerai;Florent Pagny;['Pop'];245.0;France;0.0
47;Living on video;Pakito;['Electro'];199.0;41 ans;0.0
48;Roc;Nâdiya;['Chanson française'];217.0;France;0.0
49;Beep;The Pussycat Dolls;['Pop'];229.0;États-Unis;0.0
