;title;artist;genres;duration;pays;explicit_content
0;Let me love you;Mario;['R&B', 'Soul'];249.0;36 ansBaltimore;0.0
1;Bad day;Daniel Powter;['Pop'];233.0;51 ansVernon;0.0
2;Don't cha;The Pussycat Dolls Feat. Busta Rhymes;['Pop'];218.0;États-Unis;0.0
3;Caravane;Raphaël;['Pop'];206.0;France;0.0
4;Everybody's changing;Keane;['Alternative', 'Rock'];216.0;Royaume-Uni;0.0
5;La tortura;Shakira Feat. Alejandro Sanz;['Pop'];212.0;Colombie;0.0
6;Call on me;Eric Prydz;['Electro', 'Techno/House', 'Dance'];171.0;comtédeStockholmSuède;0.0
7;Don't phunk with my heart;The Black Eyed Peas;['Rap/Hip Hop'];239.0;États-Unis;0.0
8;Get right;Jennifer Lopez;['Dance', 'Pop', 'Rock'];227.0;États-Unis;0.0
9;Tripping;Robbie Williams;['Pop'];276.0;Royaume-Uni;0.0
10;Don't lie;The Black Eyed Peas;['Rap/Hip Hop'];219.0;États-Unis;0.0
11;If there's any justice;Lemar;['Pop'];229.0;Angleterre;0.0
12;Hung up;Madonna;['Pop'];337.0;États-Unis;0.0
13;Ma philosophie;Amel Bent;['R&B', 'Soul'];203.0;37 ansParis18e;0.0
14;Rich girl;Gwen Stefani Feat. Eve;['Pop'];251.0;53 ansFullerton;0.0
15;Lonely;Akon;['R&B'];235.0;États-Unis;0.0
16;Oye mi canto;N.O.R.E. Feat. Nina Sky;[];;États-Unis;
17;You're beautiful;James Blunt;['Pop'];209.0;Royaume-Uni;1.0
18;Lift me up;Moby;['Electro', 'Pop'];197.0;États-Unis;0.0
19;From Paris to Berlin;Infernal;['Electro', 'Dance'];209.0;Inconnue;0.0
20;Pon de replay;Rihanna;['Pop'];246.0;Barbade;0.0
21;Bouger bouger;Magic System Feat. Mokobe;[];;Côted'Ivoire;
22;Hollaback girl;Gwen Stefani;['Pop'];200.0;53 ansFullerton;1.0
23;Numb/Encore;Linkin Park & Jay-Z;['Rap/Hip Hop', 'Rock'];205.0;États-Unis;1.0
24;Elle me contrôle;M. Pokora Feat. Sweety;[];;France;
25;Speed of sound;Coldplay;['Rock'];287.0;Londres,Angleterre;0.0
26;We be burnin';Sean Paul;['R&B'];213.0;Jamaïque;0.0
27;Somebody told me;The Killers;['Rock'];197.0;États-Unis;0.0
28;What a feeling (flashdance);Global Deejays;['Dance', 'Disco'];213.0;Autriche;0.0
29;Signs;Snoop Dogg Feat. Charlie Wilson & Justin Timberlake;['Jeunesse', 'Soul'];249.0;États-Unis;0.0
30;Ne retiens pas tes larmes;Amel Bent;['R&B', 'Soul'];223.0;37 ansParis18e;0.0
31;Donna;Wallen;['Rap/Hip Hop'];257.0;44 ansSaint-Denis;0.0
32;We belong together;Mariah Carey;['Pop'];201.0;États-Unis;0.0
33;Slow down;Bobby Valentino;['R&B'];258.0;MississippiÉtats-Unis;0.0
34;Listen to your heart;D.H.T. Feat. Edmee;['Pop'];272.0;Inconnue;0.0
35;Tout le bonheur du monde;Sinsemilia;['Reggae', 'Dub'];229.0;France;0.0
36;Locked up;Akon;['R&B'];235.0;États-Unis;0.0
37;Ecris l'histoire;Gregory Lemarchal;['Pop'];256.0;Isère;0.0
38;Elle habite ici;De Palmas;['Pop'];187.0;LaRéunion;0.0
39;Si seulement je pouvais lui manquer;Calogero;['Pop'];200.0;France;0.0
40;The world is mine;David Guetta Feat. J.D. Davis;[];;55 ansParis;
41;The sound of San Francisco;Global Deejays;['Dance', 'Disco'];224.0;Autriche;0.0
42;Boulevard of broken dreams;Green Day;['Alternative'];261.0;États-Unis;1.0
43;My boo;Usher & Alicia Keys;['Pop'];223.0;États-Unis;0.0
44;She will be loved;Maroon 5;['Pop'];257.0;États-Unis;0.0
45;All about us;Tatu;['Pop'];181.0;Inconnue;0.0
46;Et si tu n'existais pas;Willy Denzey;['R&B'];247.0;Seine-et-Marne;0.0
47;Get your number;Mariah Carey Feat. Jermaine Dupri;[];;États-Unis;
48;Four to the floor;Starsailor;['Rock'];280.0;Chorley,Lancashire,Angleterre;0.0
49;Je ne vous oublie pas;Celine Dion;['Pop'];215.0;Canada;0.0
