;title;artist;genres;duration;explicit_content
0;Girls Like You;Maroon 5 Featuring Cardi B;[];236.0;0.0
1;Lucid Dreams;Juice WRLD;['Rap/Hip Hop'];239.0;1.0
2;Better Now;Post Malone;['Rap/Hip Hop'];231.0;1.0
3;In My Feelings;Drake;['Rap/Hip Hop'];217.0;1.0
4;Killshot;Eminem;['Rap/Hip Hop'];253.0;1.0
5;Sicko Mode;Travis Scott;['Rap/Hip Hop'];312.0;1.0
6;I Like It;Cardi B, Bad Bunny & J Balvin;['Rap/Hip Hop'];255.0;0.0
7;FEFE;6ix9ine Featuring Nicki Minaj & Murda Beatz;[];185.0;0.0
8;I Love It;Kanye West & Lil Pump;['Rap/Hip Hop'];127.0;1.0
9;Youngblood;5 Seconds Of Summer;['Pop'];203.0;0.0
10;Taste;Tyga Featuring Offset;['Rap/Hip Hop'];232.0;1.0
11;Love Lies;Khalid & Normani;['Rap/Hip Hop', 'Pop', 'R&B', 'Films/Jeux vidéo', 'Musiques de films', 'Comédies musicales'];201.0;0.0
12;Falling Down;Lil Peep & XXXTENTACION;['Rap/Hip Hop'];196.0;1.0
13;Natural;Imagine Dragons;['Alternative'];189.0;0.0
14;Happier;Marshmello & Bastille;['Dance'];214.0;0.0
15;Nonstop;Drake;['Rap/Hip Hop'];238.0;1.0
16;No Brainer;DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo;['Rap/Hip Hop'];260.0;1.0
17;Trip;Ella Mai;['R&B'];213.0;0.0
18;Back To You;Selena Gomez;['Films/Jeux vidéo', 'Musiques de films'];210.0;0.0
19;God Is A Woman;Ariana Grande;['Pop'];197.0;1.0
20;Perfect;Ed Sheeran;['Pop'];258.0;0.0
21;Yes Indeed;Lil Baby & Drake;['Rap/Hip Hop'];142.0;1.0
22;Boo'd Up;Ella Mai;['R&B'];239.0;0.0
23;New Patek;Lil Uzi Vert;['Rap/Hip Hop'];343.0;1.0
24;Drip Too Hard;Lil Baby & Gunna;['Rap/Hip Hop'];145.0;1.0
25;Big Bank;YG Featuring 2 Chainz, Big Sean & Nicki Minaj;[];232.0;0.0
26;Eastside;benny blanco, Halsey & Khalid;['Dance', 'Pop'];109.0;0.0
27;Lucky You;Eminem Featuring Joyner Lucas;[];247.0;0.0
28;Delicate;Taylor Swift;['Pop'];232.0;0.0
29;Meant To Be;Bebe Rexha & Florida Georgia Line;['Pop'];163.0;0.0
30;Mo Bamba;Sheck Wes;['Rap/Hip Hop'];183.0;1.0
31;No Tears Left To Cry;Ariana Grande;['Pop'];205.0;0.0
32;Sad!;XXXTENTACION;['Pop'];166.0;1.0
33;I Like Me Better;Lauv;['Pop'];197.0;0.0
34;Psycho;Post Malone Featuring Ty Dolla $ign;[];221.0;0.0
35;I'm A Mess;Bebe Rexha;['Pop'];195.0;0.0
36;The Middle;Zedd, Maren Morris & Grey;['Electro'];184.0;0.0
37;Wake Up In The Sky;Gucci Mane X Bruno Mars X Kodak Black;[];;
38;Nice For What;Drake;['Rap/Hip Hop'];210.0;1.0
39;Rap Devil;Machine Gun Kelly;['Rap/Hip Hop'];286.0;1.0
40;Broken;lovelytheband;['Alternative'];204.0;0.0
41;Simple;Florida Georgia Line;['Country'];185.0;0.0
42;Beautiful;Bazzi Featuring Camila Cabello;['Pop'];180.0;0.0
43;Tequila;Dan + Shay;['Country'];195.0;0.0
44;God's Plan;Drake;['Rap/Hip Hop'];198.0;1.0
45;High Hopes;Panic! At The Disco;['Alternative'];190.0;0.0
46;No Stylist;French Montana Featuring Drake;['Rap/Hip Hop'];192.0;1.0
47;She Got The Best Of Me;Luke Combs;['Country', 'Pop'];183.0;0.0
48;Ring;Cardi B Featuring Kehlani;['Rap/Hip Hop'];177.0;1.0
49;Hotel Key;Old Dominion;['Country'];166.0;0.0
50;Drew Barrymore;Bryce Vine;['Rap/Hip Hop'];191.0;1.0
