;title;artist;genres;duration;explicit_content
0;Mack The Knife;Bobby Darin;['Pop'];184.0;0.0
1;Put Your Head On My Shoulder;Paul Anka;['Pop'];153.0;0.0
2;Sleep Walk;Santo & Johnny;['Pop'];147.0;0.0
3;('til) I Kissed You;The Everly Brothers;['Pop'];144.0;0.0
4;The Three Bells;The Browns;['Country'];169.0;0.0
5;Teen Beat;Sandy Nelson;['Pop', 'Rock', 'Rock & Roll/Rockabilly'];143.0;0.0
6;I'm Gonna Get Married;Lloyd Price;['Rock'];135.0;0.0
7;Mr. Blue;The Fleetwoods;['Pop'];145.0;0.0
8;Red River Rock;Johnny And The Hurricanes;['Rock'];133.0;0.0
9;Poison Ivy;The Coasters;['Pop'];165.0;0.0
10;Sea Of Love;Phil Phillips With The Twilights;['Rock'];142.0;0.0
11;Just Ask Your Heart;Frankie Avalon;['Pop'];147.0;0.0
12;Broken-Hearted Melody;Sarah Vaughan;['Jazz'];143.0;0.0
13;Lonely Street;Andy Williams;['Dance', 'Pop'];163.0;0.0
14;Primrose Lane;Jerry Wallace With The Jewels;[];;
15;Morgen;Ivo Robic and The Song-Masters;[];;
16;The Battle Of Kookamonga;Homer And Jethro;[];157.0;0.0
17;I Loves You, Porgy;Nina Simone;['Jazz'];153.0;0.0
18;Battle Hymn Of The Republic;The Mormon Tabernacle Choir;['Classique'];281.0;0.0
19;I Want To Walk You Home;Fats Domino;['Jazz'];143.0;0.0
20;Hey Little Girl;Dee Clark;['Films/Jeux vidéo', 'Musiques de films'];135.0;0.0
21;Deck Of Cards;Wink Martindale;['Pop'];231.0;0.0
22;Don't You Know;Della Reese;['Films/Jeux vidéo', 'Musiques de films'];151.0;0.0
23;A Worried Man;The Kingston Trio;['Pop', 'Folk'];172.0;0.0
24;Makin' Love;Floyd Robinson;['Rock'];114.0;0.0
25;Baby Talk;Jan & Dean;['Pop'];145.0;0.0
26;Mary Lou;Ronnie Hawkins and The Hawks;[];127.0;0.0
27;Say Man;Bo Diddley;[];187.0;0.0
28;Fools Hall Of Fame;Pat Boone;[];163.0;0.0
29;I Ain't Never;Webb Pierce;['Country'];113.0;0.0
30;The Angels Listened In;The Crests;['Dance', 'Pop'];118.0;0.0
31;Come On And Get Me;Fabian;['Metal'];114.0;0.0
32;You Were Mine;Fireflies;['Pop'];117.0;0.0
33;(Seven Little Girls) Sitting In The Back Seat;Paul Evans and the Curls;['Rock', 'Rock & Roll/Rockabilly'];139.0;0.0
34;You're Gonna Miss Me;Connie Francis;['Pop'];163.0;0.0
35;Caribbean;Mitchell Torok;['Rock', 'Rock & Roll/Rockabilly'];145.0;0.0
36;I'm Gonna Be A Wheel Some Day;Fats Domino;['Jazz'];124.0;0.0
37;The Three Bells (The Jimmy Brown Story);Dick Flood;['Pop', 'Rock'];185.0;0.0
38;Kissin' Time;Bobby Rydell;['Pop'];133.0;0.0
39;Lavender-Blue;Sammy Turner;['Soul'];130.0;0.0
40;You Better Know It;Jackie Wilson;['R&B', 'Soul & Funk'];116.0;0.0
41;Thank You Pretty Baby;Brook Benton;['R&B', 'Soul'];139.0;0.0
42;Danny Boy;Conway Twitty;['Country', 'Pop'];164.0;0.0
43;I'm A Hog For You;The Coasters;['Dance', 'Pop'];116.0;0.0
44;Woo-Hoo;Rock-A-Teens;['Rock', 'Rock & Roll/Rockabilly'];127.0;0.0
45;In The Mood;Ernie Fields & Orch.;[];;
46;Just As Much As Ever;Bob Beckham;['Rock'];153.0;0.0
47;Every Little Thing I Do;Dion & The Belmonts;['Rock'];121.0;0.0
48;Torquay;Fireballs;['Pop'];117.0;0.0
49;What'd I Say (Part I & II);Ray Charles and his Orchestra;[];;
50;Ski King;E.C. Beatty;['Rock', 'Rock & Roll/Rockabilly'];158.0;0.0
51;Tucumcari;Jimmie Rodgers;['Pop', 'Folk'];131.0;0.0
52;Where;The Platters;[];161.0;0.0
53;Two Fools;Frankie Avalon;['Pop'];138.0;0.0
54;Love Potion No. 9;The Clovers;[];116.0;0.0
55;Okefenokee;Freddie Cannon;[];154.0;0.0
56;My Own True Love;Jimmy Clanton;['R&B'];147.0;0.0
57;Misty;Johnny Mathis;['Pop'];216.0;0.0
58;I've Been There;Tommy Edwards;['Rock'];153.0;0.0
59;Got The Feeling;Fabian;['Pop'];208.0;0.0
60;I Got Stripes;Johnny Cash;['Country'];105.0;0.0
61;Midnight Flyer;Nat King Cole;[];131.0;0.0
62;It Was I;Skip And Flip;['Rock'];138.0;0.0
63;There Goes My Baby;The Drifters;['Pop'];132.0;0.0
64;Shout - Part 1;The Isley Brothers;['Pop'];285.0;0.0
65;I'll Be Seeing You;Tommy Sands;['Pop'];188.0;0.0
66;Living Doll;Cliff Richard and The Drifters;['Rock'];158.0;0.0
67;Darling, I Love You;Al Martino;['Electro', 'Dance'];177.0;0.0
68;Plenty Good Lovin';Connie Francis;['Pop'];126.0;0.0
69;Six Boys And Seven Girls;Anita Bryant;['Classique'];150.0;0.0
70;Boo Boo Stick Beat;Chet Atkins;['Country', 'Pop', 'Pop internationale', 'Rock'];127.0;0.0
71;High Hopes;"Frank Sinatra ""and a bunch of kids""";['Films/Jeux vidéo', 'Musiques de films'];161.0;0.0
72;Boogie Bear;Boyd Bennett;['Rock', 'Rock & Roll/Rockabilly'];119.0;0.0
73;The Mummy;Bob McFadden And Dor;[];126.0;0.0
74;I'll Never Fall In Love Again;Johnnie Ray;['Pop'];163.0;0.0
75;Like I Love You;Edd Byrnes and Friend;[];;
76;Some Kind-A Earthquake;Duane Eddy His Twangy Guitar And The Rebels;[];;
77;It Happened Today;The Skyliners;['R&B'];107.0;0.0
78;What A Diff'rence A Day Makes;Dinah Washington;['Jazz'];151.0;0.0
79;Poco-Loco;Gene & Eunice;['R&B', 'Soul'];109.0;0.0
80;The Enchanted Sea;The Islanders;['Rock'];123.0;0.0
81;Linda Lu;Ray Sharpe;['Rock', 'Blues'];127.0;0.0
82;With Open Arms;Jane Morgan;['Pop'];137.0;0.0
83;Somethin Else;Eddie Cochran;['Classique', 'Rock'];122.0;0.0
84;True True Happiness;Johnny Tillotson;['Country', 'Singer & Songwriter'];153.0;0.0
85;If I Give My Heart To You;Kitty Kallen;['Pop'];167.0;0.0
86;Mona Lisa;Conway Twitty;['Country', 'Pop'];142.0;0.0
87;Heartaches By The Number;Guy Mitchell;['Country'];177.0;0.0
88;Wish It Were Me;The Platters;[];159.0;0.0
89;Johnny Reb;Johnny Horton;['Country'];140.0;0.0
90;On An Evening In Roma;Dean Martin;[];147.0;0.0
91;The Caterpillar Crawl;The Strangers;['Rock', 'Rock & Roll/Rockabilly'];121.0;0.0
92;Joey's Song;Bill Haley And His Comets;['Rock'];174.0;0.0
93;Unforgettable;Dinah Washington;['Soul'];154.0;0.0
94;Just To Be With You;The Passions;['Rock'];149.0;0.0
95;A Big Hunk O' Love;Elvis Presley With The Jordanaires;[];;
96;Robbin' The Cradle;Tony Bellus;['Pop'];157.0;0.0
97;Bad Girl;The Miracles;['Pop'];163.0;0.0
98;First Love, First Tears;Duane Eddy His Twangy Guitar And The Rebels;[];;
99;Love Walked In;The Flamingos;['R&B'];200.0;0.0
