;title;artist;genres;duration;explicit_content
0;Livin' On A Prayer;Bon Jovi;['Rock'];249.0;0.0
1;Jacob's Ladder;Huey Lewis & The News;['Rock'];213.0;0.0
2;You Got It All;The Jets;['R&B'];248.0;0.0
3;"Somewhere Out There (From ""An American Tail"")";Linda Ronstadt & James Ingram;['Films/Jeux vidéo', 'Musiques de films'];238.0;0.0
4;Respect Yourself;Bruce Willis;['Soul & Funk'];233.0;0.0
5;Keep Your Hands To Yourself;The Georgia Satellites;['Pop', 'Rock'];207.0;0.0
6;(You Gotta) Fight For Your Right (To Party!);Beastie Boys;['Rap/Hip Hop'];210.0;0.0
7;Big Time;Peter Gabriel;['Rock'];265.0;0.0
8;Mandolin Rain;Bruce Hornsby & The Range;['Pop'];317.0;0.0
9;Let's Wait Awhile;Janet Jackson;['Pop'];276.0;0.0
10;Will You Still Love Me?;Chicago;['Rock'];252.0;0.0
11;Lean On Me;Club Nouveau;['R&B', 'Soul'];348.0;0.0
12;Nothing's Gonna Stop Us Now;Starship;['Rock'];270.0;0.0
13;I'll Be Alright Without You;Journey;['Pop', 'Rock'];274.0;0.0
14;I Wanna Go Back;Eddie Money;['Rock'];233.0;0.0
15;Tonight, Tonight, Tonight;Genesis;['Rock'];269.0;0.0
16;Brand New Lover;Dead Or Alive;['Pop'];221.0;0.0
17;Ballerina Girl;Lionel Richie;['Pop'];217.0;0.0
18;Come Go With Me;Expose;['Pop'];258.0;0.0
19;The Final Countdown;Europe;['Rock', 'Hard Rock', 'Metal'];310.0;0.0
20;Touch Me (I Want Your Body);Samantha Fox;['Pop'];222.0;0.0
21;Candy;Cameo;['R&B'];339.0;0.0
22;Don't Dream It's Over;Crowded House;['Pop'];236.0;0.0
23;Let's Go!;Wang Chung;['Pop'];266.0;0.0
24;Love You Down;Ready For The World;['R&B'];391.0;0.0
25;Nobody's Fool;Cinderella;['Rock'];287.0;0.0
26;Open Your Heart;Madonna;['Pop'];253.0;0.0
27;At This Moment;Billy Vera & The Beaters;['Rock', 'Rock & Roll/Rockabilly'];260.0;0.0
28;Midnight Blue;Lou Gramm;['Rock'];234.0;0.0
29;Stop To Love;Luther Vandross;['Pop'];310.0;0.0
30;I Knew You Were Waiting (For Me);Aretha Franklin & George Michael;['R&B'];241.0;0.0
31;What You Get Is What You See;Tina Turner;['R&B'];271.0;0.0
32;As We Lay;Shirley Murdock;['R&B'];359.0;0.0
33;That Ain't Love;REO Speedwagon;['Pop'];241.0;0.0
34;We Connect;Stacey Q;['Pop'];252.0;0.0
35;Change Of Heart;Cyndi Lauper;['Pop'];265.0;0.0
36;Don't Need A Gun;Billy Idol;['Rock'];324.0;0.0
37;Facts Of Love;Jeff Lorber & Karyn White;[];;
38;Talk To Me;Chico DeBarge;['R&B'];230.0;0.0
39;Don't Leave Me This Way;The Communards;['Pop'];271.0;0.0
40;The Finer Things;Steve Winwood;['Rock'];349.0;0.0
41;The Honeythief;Hipsway;['Pop'];190.0;0.0
42;Skin Trade;Duran Duran;['Rock'];266.0;0.0
43;Can't Help Falling In Love;Corey Hart;['Rock'];207.0;0.0
44;Walking Down Your Street;The Bangles;['Pop'];183.0;0.0
45;Fire;Bruce Springsteen;['Rock'];155.0;0.0
46;Shelter;Lone Justice;['Rock'];273.0;0.0
47;Stone Love;Kool & The Gang;['R&B'];234.0;0.0
48;Dominoes;Robbie Nevil;['Pop'];286.0;0.0
49;C'est La Vie;Robbie Nevil;['Pop'];271.0;0.0
50;Ain't So Easy;David & David;['Pop'];290.0;0.0
51;We're Ready;Boston;['Pop'];236.0;0.0
52;Cry Wolf;a-ha;['Pop'];246.0;0.0
53;Come As You Are;Peter Wolf;[];;
54;Stay The Night;Benjamin Orr;['Pop'];258.0;0.0
55;Smoking Gun;The Robert Cray Band;['Rock', 'Blues'];435.0;0.0
56;Serious;Donna Allen;['Dance'];246.0;0.0
57;Shake You Down;Gregory Abbott;['R&B'];244.0;0.0
58;Sign 'O' The Times;Prince;['Pop'];302.0;0.0
59;Light Of Day;The Barbusters (Joan Jett And The Blackhearts);[];;
60;Someday;Glass Tiger;['Rock'];217.0;0.0
61;Winner Takes It All;Sammy Hagar;['Pop'];238.0;0.0
62;Coming Up Close;'Til Tuesday;['Pop'];261.0;0.0
63;My Baby;Pretenders;['Pop'];246.0;0.0
64;Land Of Confusion;Genesis;['Rock'];286.0;0.0
65;I Will Be There;Glass Tiger;['Pop'];213.0;0.0
66;The Lady In Red;Chris de Burgh;['Pop'];256.0;0.0
67;Nothing's Gonna Change My Love For You;Glenn Medeiros;['Pop'];231.0;0.0
68;How Much Love;Survivor;['Rock'];237.0;0.0
69;Caught Up In The Rapture;Anita Baker;['Pop'];250.0;0.0
70;Ship Of Fools (Save Me From Tomorrow);World Party;[];;
71;Have You Ever Loved Somebody;Freddie Jackson;['R&B'];277.0;0.0
72;Boom Boom (Let's Go Back To My Room);Paul Lekakis;['Pop'];281.0;0.0
73;Can'tcha Say (You Believe In Me)/Still In Love;Boston;['Pop'];312.0;0.0
74;Dance;Ratt;['Alternative', 'Rock indé', 'Rock'];260.0;0.0
75;I Got The Feelin' (It's Over);Gregory Abbott;['Pop'];245.0;0.0
76;Hooked On You;Sweet Sensation;['Pop'];310.0;0.0
77;Kiss You (When It's Dangerous);Eight Seconds;['Pop'];247.0;0.0
78;Hold Me;Sheila E.;['Pop'];302.0;0.0
