;title;artist;genres;duration;explicit_content
0;Too Much, Too Little, Too Late;Johnny Mathis/Deniece Williams;['Pop'];180.0;0.0
1;You're The One That I Want;John Travolta & Olivia Newton-John;['Films/Jeux vidéo', 'Comédies musicales'];169.0;0.0
2;Shadow Dancing;Andy Gibb;['Pop'];276.0;0.0
3;With A Little Luck;Wings;['Rock'];344.0;0.0
4;Feels So Good;Chuck Mangione;['Jazz'];212.0;0.0
5;The Closer I Get To You;Roberta Flack With Donny Hathaway;['Pop'];278.0;0.0
6;Imaginary Lover;Atlanta Rhythm Section;['Pop', 'Rock'];332.0;0.0
7;On Broadway;George Benson;['Pop'];316.0;0.0
8;Take A Chance On Me;ABBA;['Pop'];246.0;0.0
9;This Time I'm In It For Love;Player;['Rock'];265.0;0.0
10;Disco Inferno;The Trammps;['Pop'];219.0;0.0
11;Baby Hold On;Eddie Money;['Rock'];211.0;0.0
12;Love Is Like Oxygen;Sweet;['Pop'];224.0;0.0
13;Baker Street;Gerry Rafferty;['Rock'];365.0;0.0
14;It's A Heartache;Bonnie Tyler;['Pop'];209.0;0.0
15;Dance With Me;Peter Brown With Betty Wright;['R&B', 'Soul & Funk', 'Soul'];223.0;0.0
16;Movin' Out (Anthony's Song);Billy Joel;['Rock'];207.0;0.0
17;You Belong To Me;Carly Simon;['Pop'];232.0;0.0
18;If I Can't Have You;Yvonne Elliman;['Pop'];177.0;0.0
19;Two Out Of Three Ain't Bad;Meat Loaf;['Rock'];324.0;0.0
20;Deacon Blues;Steely Dan;['Pop'];456.0;0.0
21;Count On Me;Jefferson Starship;['Rock'];194.0;0.0
22;Every Kinda People;Robert Palmer;['Pop'];199.0;0.0
23;Night Fever;Bee Gees;['Pop'];212.0;0.0
24;Because The Night;Patti Smith Group;['Pop'];202.0;0.0
25;The Groove Line;Heatwave;[];;
26;Heartless;Heart;[];;
27;Use Ta Be My Girl;The O'Jays;[];;
28;Bluer Than Blue;Michael Johnson;['Pop'];176.0;0.0
29;Still The Same;Bob Seger & The Silver Bullet Band;['Rock'];202.0;0.0
30;You're The Love;Seals & Crofts;['Pop'];200.0;0.0
31;Tumbling Dice;Linda Ronstadt;['Pop'];189.0;0.0
32;Can't Smile Without You;Barry Manilow;['Pop'];190.0;0.0
33;Oh What A Night For Dancing;Barry White;['R&B'];235.0;0.0
34;Cheeseburger In Paradise;Jimmy Buffett;['Pop'];171.0;0.0
35;I Was Only Joking;Rod Stewart;['Pop', 'Rock'];367.0;0.0
36;Follow You Follow Me;Genesis;['Rock'];240.0;0.0
37;Last Dance;Donna Summer;['R&B'];296.0;0.0
38;Stay;Rufus/Chaka Khan;['R&B'];343.0;0.0
39;Almost Summer;Celebration featuring Mike Love;[];;
40;Werewolves Of London;Warren Zevon;['Rock'];209.0;0.0
41;I Can't Stand The Rain;Eruption;['Pop', 'Pop internationale', 'Rock'];185.0;0.0
42;Even Now;Barry Manilow;['Pop'];346.0;0.0
43;Everybody Dance;Chic;['Dance', 'Rock'];402.0;0.0
44;Warm Ride;Rare Earth;['R&B'];186.0;0.0
45;Dance Across The Floor;"Jimmy ""Bo"" Horne";['R&B', 'Disco'];150.0;0.0
46;Only The Good Die Young;Billy Joel;['Rock'];235.0;0.0
47;Thank God It's Friday;Love And Kisses;['Disco'];201.0;0.0
48;Chattanooga Choo Choo;Tuxedo Junction;['Alternative'];179.0;0.0
49;You Got It;Diana Ross;['R&B'];235.0;0.0
50;Wonderful Tonight;Eric Clapton;['Pop'];221.0;0.0
51;Ca Plane Pour Moi;Plastic Bertrand;['Alternative', 'Rock indé', 'Pop', 'Rock', 'Rock français'];182.0;0.0
52;Miss You;The Rolling Stones;['Rock'];288.0;0.0
53;Grease;Frankie Valli;['Films/Jeux vidéo', 'Comédies musicales'];205.0;0.0
54;It's The Same Old Song;KC And The Sunshine Band;['Dance'];264.0;0.0
55;You Keep Me Dancing;Samantha Sang;['Pop', 'Disco'];176.0;0.0
56;I Want You To Be Mine;Kayak;[];;
57;Weekend Lover;Odyssey;['R&B'];197.0;0.0
58;Roll With The Changes;REO Speedwagon;['Pop'];336.0;0.0
59;Dust In The Wind;Kansas;['Rock'];205.0;0.0
60;Stone Blue;Foghat;['Pop', 'Rock'];237.0;0.0
61;Darlin';Paul Davis Feat. Susan Collins;['Pop'];181.0;0.0
62;Take Me Back To Chicago;Chicago;['Rock'];315.0;0.0
63;Jack And Jill;Raydio;['Pop', 'R&B'];276.0;0.0
64;Lay Down Sally;Eric Clapton;['Rock', 'Blues'];236.0;0.0
65;If Ever I See You Again;Roberta Flack;['R&B', 'Soul'];220.0;0.0
66;FM (No Static At All);Steely Dan;['Rock'];385.0;0.0
67;Runaway;Jefferson Starship;['Rock'];321.0;0.0
68;My Angel Baby;Toby Beau;['Rock'];212.0;0.0
69;Love Will Find A Way;Pablo Cruise;['Pop'];251.0;0.0
70;Stayin' Alive;Bee Gees;['Pop'];283.0;0.0
71;Will You Still Love Me Tomorrow;Dave Mason;['Rock'];303.0;0.0
72;Can We Still Be Friends;Todd Rundgren;['Pop', 'Rock'];217.0;0.0
73;It's Late;Queen;['Rock'];386.0;0.0
74;Hot Love, Cold World;Bob Welch;['Rock'];220.0;0.0
75;Magnet And Steel;Walter Egan;['Pop', 'Rock'];206.0;0.0
76;King Tut;Steve Martin And The Toot Uncommons;['Films/Jeux vidéo', 'Comédie'];130.0;0.0
77;Hold On To The Night;Starz;['Dance', 'Pop'];438.0;0.0
78;He's So Fine;Jane Olivor;[];;
79;Over The Rainbow;Gary Tanner;[];;
80;Fantasy;Earth, Wind & Fire;['R&B'];278.0;0.0
81;God Knows/Baby, I'm Yours;Debby Boone;[];;
82;That Once In A Lifetime;Demis Roussos;[];;
83;I Don't Wanna Go;Joey Travolta;[];;
84;So Hard Livin' Without You;Airwaves;[];;
85;This Night Won't Last Forever;Bill LaBounty;['Pop'];265.0;0.0
86;Rivers Of Babylon;Boney M.;['Pop'];260.0;0.0
87;Georgia On My Mind;Willie Nelson;['Pop'];259.0;0.0
88;You Can't Dance;England Dan & John Ford Coley;['Pop'];179.0;0.0
89;Love Or Something Like It;Kenny Rogers;['Country'];170.0;0.0
90;Sweet Talkin' Woman;Electric Light Orchestra;['Rock'];229.0;0.0
91;Under The Boardwalk;Billy Joe Royal;['Country', 'Pop', 'Rock', 'Rock & Roll/Rockabilly', 'Folk'];155.0;0.0
92;Two Doors Down;Dolly Parton;['Country', 'Films/Jeux vidéo', 'Musiques de films'];184.0;0.0
93;Let's All Chant;The Michael Zager Band;['Electro', 'Techno/House', 'Dance'];397.0;0.0
94;Midnight Light;LeBlanc & Carr;['R&B'];214.0;0.0
