;title;artist;genres;duration;explicit_content
0;Centerfold;The J. Geils Band;['Rock'];216.0;0.0
1;Open Arms;Journey;['Rock'];198.0;0.0
2;I Love Rock 'N Roll;Joan Jett & The Blackhearts;['Rock'];175.0;0.0
3;Shake It Up;The Cars;['Pop'];211.0;0.0
4;That Girl;Stevie Wonder;['R&B'];314.0;0.0
5;Sweet Dreams;Air Supply;['Pop'];316.0;0.0
6;I Can't Go For That (No Can Do);Daryl Hall John Oates;['Pop'];307.0;0.0
7;Mirror, Mirror;Diana Ross;['Pop'];369.0;0.0
8;Leader Of The Band;Dan Fogelberg;['Pop', 'Rock', 'Singer & Songwriter'];259.0;0.0
9;Take It Easy On Me;Little River Band;['Rock'];228.0;0.0
10;We Got The Beat;Go-Go's;['Pop'];151.0;0.0
11;Spirits In The Material World;The Police;['Pop'];178.0;0.0
12;Through The Years;Kenny Rogers;['Country'];232.0;0.0
13;Pac-Man Fever;Buckner & Garcia;['Pop'];229.0;0.0
14;Love In The First Degree;Alabama;['Country'];198.0;0.0
15;Bobbie Sue;The Oak Ridge Boys;['Country'];171.0;0.0
16;Key Largo;Bertie Higgins;['Pop'];198.0;0.0
17;Harden My Heart;Quarterflash;['Rock'];232.0;0.0
18;Make A Move On Me;Olivia Newton-John;['Pop'];198.0;0.0
19;Chariots Of Fire - Titles;Vangelis;['Films/Jeux vidéo', 'Musiques de films'];213.0;0.0
20;Should I Do It;The Pointer Sisters;['Pop'];231.0;0.0
21;Tonight I'm Yours (Don't Hurt Me);Rod Stewart;['Pop', 'Rock'];253.0;0.0
22;The Sweetest Thing (I've Ever Known);Juice Newton;['Country'];248.0;0.0
23;Take Off;Bob & Doug McKenzie;['Films/Jeux vidéo', 'Comédie'];286.0;0.0
24;Daddy's Home;Cliff Richard;['Rock'];243.0;0.0
25;Call Me;Skyy;['Dance'];382.0;0.0
26;Do You Believe In Love;Huey Lewis & The News;['Rock'];207.0;0.0
27;When All Is Said And Done;ABBA;['Pop'];198.0;0.0
28;One Hundred Ways;Quincy Jones Featuring James Ingram;[];;
29;You Could Have Been With Me;Sheena Easton;['Pop'];228.0;0.0
30;Physical;Olivia Newton-John;['Films/Jeux vidéo', 'Musiques de films'];223.0;0.0
31;Turn Your Love Around;George Benson;['Pop'];229.0;0.0
32;I Believe;Chilliwack;['Pop', 'Pop internationale', 'Variété Internationale', 'Rock'];238.0;0.0
33;Freeze-frame;The J. Geils Band;['Rock'];216.0;0.0
34;Somewhere Down The Road;Barry Manilow;[];246.0;0.0
35;My Guy;Sister Sledge;['Dance', 'Disco'];225.0;0.0
36;Tell Me Tomorrow - Part I;Smokey Robinson;[];;
37;Edge Of Seventeen (Just Like The White Winged Dove);Stevie Nicks;['Pop'];328.0;0.0
38;Juke Box Hero;Foreigner;['Rock', 'Hard Rock'];262.0;0.0
39;On The Way To The Sky;Neil Diamond;['Pop'];158.0;0.0
40;(Oh) Pretty Woman;Van Halen;['Rock', 'Hard Rock'];172.0;0.0
41;867-5309/jenny;Tommy Tutone;['Pop', 'Rock'];228.0;0.0
42;Don't Let Him Know;Prism;['Rock'];211.0;0.0
43;Abacab;Genesis;['Rock'];416.0;0.0
44;Just Can't Win 'em All;Stevie Woods;[];;
45;I'll Fall In Love Again;Sammy Hagar;['Rock'];250.0;0.0
46;Anyone Can See;Irene Cara;['Dance'];269.0;0.0
47;Another Sleepless Night;Anne Murray;['Pop'];187.0;0.0
48;All Our Tomorrows;Eddie Schwartz;[];;
49;Nobody Said It Was Easy (Lookin' For The Lights);LeRoux;[];;
50;Find Another Fool;Quarterflash;[];;
51;Theme From Magnum P.i.;Mike Post;[];;
52;Genius Of Love;Tom Tom Club;['Pop'];335.0;0.0
53;You're My Latest, My Greatest Inspiration;Teddy Pendergrass;['R&B'];321.0;0.0
54;Pop Goes The Movies Part I;Meco;[];;
55;Let The Feeling Flow;Peabo Bryson;['R&B'];256.0;0.0
56;Don't Talk To Strangers;Rick Springfield;['Pop'];180.0;0.0
57;Baby Makes Her Blue Jeans Talk;Dr. Hook;['Pop'];230.0;0.0
58;If Looks Could Kill;Player;['Rock'];214.0;0.0
59;Goin' Down;Greg Guidry;['Pop', 'Rock'];225.0;0.0
60;Apache;Sugarhill Gang;['Rap/Hip Hop'];373.0;0.0
61;Mama Used To Say;Junior;['Soul'];245.0;0.0
62;Working For The Weekend;Loverboy;['Pop'];220.0;0.0
63;'65 Love Affair;Paul Davis;['Rock'];233.0;0.0
64;Shine On;George Duke;['Jazz', 'Pop', 'Soul & Funk'];312.0;0.0
65;Natural Love;Petula Clark;[];;
66;Never Give Up On A Good Thing;George Benson;['Pop'];244.0;0.0
67;Only One You;T.G. Sheppard;['Pop'];202.0;0.0
68;Memory;Barbra Streisand;['Pop'];233.0;0.0
69;Summer Nights;Survivor;['Pop'];205.0;0.0
70;Let's Get It Up;AC/DC;['Rock', 'Hard Rock', 'Metal'];234.0;0.0
71;Love Is Alright Tonite;Rick Springfield;['Pop'];199.0;0.0
72;Waiting On A Friend;The Rolling Stones;['Rock'];274.0;0.0
73;Cool Night;Paul Davis;['Rock'];218.0;0.0
74;Don't Let Me In;Sneaker;[];;
75;Waiting For A Girl Like You;Foreigner;['Rock', 'Hard Rock'];292.0;0.0
76;Sleepwalk;Larry Carlton;['Pop'];275.0;0.0
77;Get Down On It;Kool & The Gang;['R&B'];293.0;0.0
78;Memories Of Days Gone By;Fred Parris & The Five Satins;[];;
79;Making Love;Roberta Flack;['Films/Jeux vidéo', 'Musiques de films', 'Soul'];175.0;0.0
80;Love Is Like A Rock;Donnie Iris;['Rock'];207.0;0.0
81;Our Lips Are Sealed;Go-Go's;['Pop'];165.0;0.0
82;Hooked On Classics;Royal Philharmonic Orchestra;[];306.0;0.0
83;I've Never Been To Me;Charlene;['Pop'];234.0;0.0
84;Here To Love You;The Doobie Brothers;['Pop', 'Rock'];240.0;0.0
85;Don't You Want Me;The Human League;['Rock'];236.0;0.0
86;Shanghai Breezes;John Denver;['Country'];192.0;0.0
87;Always On My Mind;Willie Nelson;['Country'];212.0;0.0
88;Don't Stop Me Baby (I'm On Fire);The Boys Band;[];;
89;The Longer You Wait;Gino Vannelli;[];;
90;Running;Chubby Checker;['Rock', 'R&B'];200.0;0.0
91;Why You Wanna Try Me;Commodores;['R&B'];239.0;0.0
92;Cool (Part 1);The Time;[];;
93;Let's Groove;Earth, Wind & Fire;['Pop'];334.0;0.0
94;Never Thought I'd Fall In Love;The Spinners;['R&B'];236.0;0.0
95;Wanna Be With You;Earth, Wind & Fire;['Pop'];280.0;0.0
96;Crazy (Keep On Falling);The John Hall Band;['Pop'];272.0;0.0
97;Circle Of Love;The Steve Miller Band;[];;
98;You Can;Madleen Kane;['Electro'];418.0;0.0
99;Tainted Love;Soft Cell;['Pop'];160.0;0.0
