;title;artist;genres;duration;explicit_content
0;The First Time Ever I Saw Your Face;Roberta Flack;['Pop'];260.0;0.0
1;I Gotcha;Joe Tex;['R&B', 'Soul vieille école', 'Soul'];148.0;0.0
2;Betcha By Golly, Wow;The Stylistics Featuring Russell Thompkins,Jr.;[];;
3;Rockin' Robin;Michael Jackson;['Pop'];153.0;0.0
4;Day Dreaming;Aretha Franklin;['Pop'];239.0;0.0
5;A Horse With No Name;America;['Pop', 'Rock'];252.0;0.0
6;I'll Take You There;The Staple Singers;['Soul'];195.0;0.0
7;Doctor My Eyes;Jackson Browne;['Pop'];199.0;0.0
8;Look What You Done For Me;Al Green;['R&B', 'Soul'];185.0;0.0
9;Back Off Boogaloo;Ringo Starr;['Pop'];199.0;0.0
10;Oh Girl;The Chi-lites;['Soul'];216.0;0.0
11;The Family Of Man;Three Dog Night;['Pop'];189.0;0.0
12;Vincent (Starry, Starry Night)/Castles In The Air;Don McLean;[];;
13;Baby Blue;Badfinger;['Rock'];217.0;0.0
14;In The Rain;The Dramatics;['R&B'];310.0;0.0
15;A Cowboys Work Is Never Done;Sonny & Cher;['Pop'];195.0;0.0
16;Hot Rod Lincoln;Commander Cody & His Lost Planet Airmen;['Rock'];164.0;0.0
17;Suavecito;Malo;['Rock', 'Latino'];395.0;0.0
18;Morning Has Broken;Cat Stevens;['Pop'];200.0;0.0
19;Slippin' Into Darkness;War;['R&B'];227.0;0.0
20;Puppy Love;Donny Osmond;['Pop'];184.0;0.0
21;Heart Of Gold;Neil Young;['Rock'];187.0;0.0
22;Tumbling Dice;The Rolling Stones;['Pop', 'Rock', 'Blues', 'Hard Rock', 'Rock & Roll/Rockabilly'];226.0;0.0
23;The Candy Man;Sammy Davis, Jr. with The Mike Curb Congregation;[];;
24;Me And Julio Down By The Schoolyard;Paul Simon;['Pop'];164.0;0.0
25;Little Bitty Pretty One;Jackson 5;['R&B'];169.0;0.0
26;Run Run Run;Jo Jo Gunne;['Pop', 'Rock'];155.0;0.0
27;(Last Night) I Didn't Get To Sleep At All;The 5th Dimension;['Pop'];189.0;0.0
