;title;artist;genres;duration;explicit_content
0;Africa;Toto;['Pop'];295.0;0.0
1;Down Under;Men At Work;['Rock'];220.0;0.0
2;Sexual Healing;Marvin Gaye;['Pop'];239.0;0.0
3;Baby, Come To Me;Patti Austin A Duet With James Ingram;[];;
4;Shame On The Moon;Bob Seger & The Silver Bullet Band;['Rock'];294.0;0.0
5;Maneater;Daryl Hall John Oates;['Pop'];272.0;0.0
6;Dirty Laundry;Don Henley;['Rock'];336.0;0.0
7;Rock The Casbah;The Clash;['Alternative', 'Rock indé', 'Pop', 'Pop internationale', 'Rock'];222.0;0.0
8;You And I;Eddie Rabbitt With Crystal Gayle;['Country'];236.0;0.0
9;You Can't Hurry Love;Phil Collins;['Pop', 'Rock'];174.0;0.0
10;The Other Guy;Little River Band;['Pop'];166.0;0.0
11;Stray Cat Strut;Stray Cats;['Pop', 'Pop internationale', 'Rock'];194.0;0.0
12;Goody Two Shoes;Adam Ant;['Pop'];209.0;0.0
13;Pass The Dutchie;Musical Youth;['Pop'];204.0;0.0
14;Heart To Heart;Kenny Loggins;['Rock'];320.0;0.0
15;The Girl Is Mine;Michael Jackson And Paul McCartney;['Pop'];221.0;0.0
16;Allentown;Billy Joel;['Pop'];228.0;0.0
17;Your Love Is Driving Me Crazy;Sammy Hagar;['Rock'];210.0;0.0
18;All Right;Christopher Cross;['Pop'];255.0;0.0
19;You Got Lucky;Tom Petty And The Heartbreakers;['Rock'];214.0;0.0
20;Do You Really Want To Hurt Me;Culture Club;['Pop'];263.0;0.0
21;Hungry Like The Wolf;Duran Duran;['Rock'];209.0;0.0
22;Mickey;Toni Basil;['Pop'];252.0;0.0
23;You Are;Lionel Richie;['Pop'];246.0;0.0
24;Heart Of The Night;Juice Newton;['Country'];249.0;0.0
25;Back On The Chain Gang;Pretenders;['Pop'];231.0;0.0
26;Billie Jean;Michael Jackson;['Pop', 'Pop internationale', 'Rock'];294.0;0.0
27;We've Got Tonight;Kenny Rogers And Sheena Easton;['Country'];229.0;0.0
28;Shock The Monkey;Peter Gabriel;['Rock'];239.0;0.0
29;What About Me;Moving Pictures;['Pop', 'Rock'];211.0;0.0
30;Space Age Love Song;A Flock Of Seagulls;['Pop', 'Rock'];227.0;0.0
31;Hand To Hold On To;John Cougar;['Rock'];266.0;0.0
32;Twilight Zone;Golden Earring;['Pop'];478.0;0.0
33;On The Loose;Saga;['Pop'];252.0;0.0
34;Bad Boy;Ray Parker Jr.;['Pop', 'R&B'];254.0;0.0
35;Separate Ways (Worlds Apart);Journey;['Pop'];325.0;0.0
36;One On One;Daryl Hall John Oates;['Pop'];257.0;0.0
37;I Knew You When;Linda Ronstadt;['Pop'];174.0;0.0
38;Breaking Us In Two;Joe Jackson;['Pop'];291.0;0.0
39;The Woman In Me;Donna Summer;['Pop'];235.0;0.0
40;I Know There's Something Going On;Frida;['Pop'];326.0;0.0
41;Fall In Love With Me;Earth, Wind & Fire;['R&B'];352.0;0.0
42;The Clapping Song;Pia Zadora;[];;
43;Heartbreaker;Dionne Warwick;['Pop'];255.0;0.0
44;Tied Up;Olivia Newton-John;['Pop'];269.0;0.0
45;I'm Alive;Neil Diamond;['Pop'];224.0;0.0
46;Dreamin' Is Easy;Steel Breeze;[];;
47;After I Cry Tonight;Lanier & Co.;[];;
48;Love In Store;Fleetwood Mac;['Rock'];195.0;0.0
49;My Kind Of Lady;Supertramp Featuring Rick Davies;[];;
