;title;artist;genres;duration;explicit_content
0;Whatever You Like;T.I.;['Rap/Hip Hop'];249.0;0.0
1;So What;P!nk;['Dance', 'Rap/Hip Hop', 'Pop', 'Variété Internationale', 'Rock', 'R&B'];215.0;0.0
2;Love Lockdown;Kanye West;['Rap/Hip Hop'];270.0;0.0
3;Disturbia;Rihanna;['Pop'];238.0;0.0
4;Love Story;Taylor Swift;['Country'];233.0;0.0
5;Paper Planes;M.I.A.;['Electro'];205.0;0.0
6;Closer;Ne-Yo;['R&B'];235.0;0.0
7;Can't Believe It;T-Pain Featuring Lil Wayne;['Rap/Hip Hop'];274.0;0.0
8;Hot N Cold;Katy Perry;['Pop'];223.0;0.0
9;American Boy;Estelle Featuring Kanye West;['R&B'];289.0;0.0
10;Forever;Chris Brown;['Pop'];278.0;0.0
11;Got Money;Lil Wayne Featuring T-Pain;['Pop'];245.0;0.0
12;I'm Yours;Jason Mraz;['Pop'];243.0;0.0
13;Miss Independent;Ne-Yo;['R&B'];232.0;0.0
14;Crush;David Archuleta;['Pop'];213.0;0.0
15;Viva La Vida;Coldplay;['Rock'];242.0;0.0
16;Dangerous;Kardinal Offishall Featuring Akon;['Pop'];266.0;0.0
17;Better In Time;Leona Lewis;['Pop'];234.0;0.0
18;One Step At A Time;Jordin Sparks;['Pop'];205.0;0.0
19;In The Ayer;Flo Rida Featuring will.i.am;['Rap/Hip Hop'];220.0;0.0
20;Let It Rock;Kevin Rudolf Featuring Lil Wayne;['R&B'];252.0;0.0
21;Swagga Like Us;Jay-Z & T.I. Featuring Kanye West & Lil Wayne;['Rap/Hip Hop'];338.0;0.0
22;Fall For You;Secondhand Serenade;['Rock', 'Rock & Roll/Rockabilly'];183.0;0.0
23;Mrs. Officer;Lil Wayne Featuring Bobby Valentino & Kidd Kidd;[];;
24;My Life;The Game Featuring Lil Wayne;[];;
25;I Kissed A Girl;Katy Perry;['Pop'];179.0;0.0
26;Take A Bow;Rihanna;['Pop'];229.0;0.0
27;Put On;Young Jeezy Featuring Kanye West;['Pop'];303.0;0.0
28;All Summer Long;Kid Rock;['Pop', 'Rock'];297.0;0.0
29;A Milli;Lil Wayne;['Rap/Hip Hop'];221.0;1.0
