;title;artist;genres;duration;explicit_content
0;Physical;Olivia Newton-John;['Films/Jeux vidéo', 'Musiques de films'];223.0;0.0
1;Waiting For A Girl Like You;Foreigner;['Rock', 'Hard Rock'];292.0;0.0
2;Let's Groove;Earth, Wind & Fire;['Pop'];334.0;0.0
3;I Can't Go For That (No Can Do);Daryl Hall John Oates;['Pop'];307.0;0.0
4;Young Turks;Rod Stewart;['Pop', 'Rock'];302.0;0.0
5;Harden My Heart;Quarterflash;['Rock'];232.0;0.0
6;Why Do Fools Fall In Love;Diana Ross;['Pop'];299.0;0.0
7;Leather And Lace;Stevie Nicks With Don Henley;['Rock'];229.0;0.0
8;Don't Stop Believin';Journey;['Rock'];248.0;0.0
9;Trouble;Lindsey Buckingham;['Rock'];236.0;0.0
10;Centerfold;The J. Geils Band;['Rock'];216.0;0.0
11;Yesterday's Songs;Neil Diamond;['Pop'];172.0;0.0
12;Comin' In And Out Of Your Life;Barbra Streisand;['Pop'];249.0;0.0
13;Turn Your Love Around;George Benson;['Pop'];229.0;0.0
14;The Sweetest Thing (I've Ever Known);Juice Newton;['Country'];248.0;0.0
15;Hooked On Classics;Royal Philharmonic Orchestra;[];306.0;0.0
16;Take My Heart (You Can Have It If You Want It);Kool & The Gang;['Pop'];224.0;0.0
17;Cool Night;Paul Davis;['Rock'];218.0;0.0
18;Oh No;Commodores;['Pop'];179.0;0.0
19;Every Little Thing She Does Is Magic;The Police;['Pop'];260.0;0.0
20;Someone Could Lose A Heart Tonight;Eddie Rabbitt;['Country'];206.0;0.0
21;Here I Am (Just When I Thought I Was Over You);Air Supply;['Pop'];225.0;0.0
22;I Wouldn't Have Missed It For The World;Ronnie Milsap;['Country'];217.0;0.0
23;Shake It Up;The Cars;['Pop'];211.0;0.0
24;Steal The Night;Stevie Woods;[];;
25;Waiting On A Friend;The Rolling Stones;['Rock'];274.0;0.0
26;Our Lips Are Sealed;Go-Go's;['Pop'];165.0;0.0
27;She's Got A Way;Billy Joel;['Pop'];169.0;0.0
28;My Girl (Gone, Gone, Gone);Chilliwack;['Pop', 'Pop internationale', 'Variété Internationale', 'Rock'];255.0;0.0
29;Come Go With Me;The Beach Boys;['Rock'];127.0;0.0
30;Under Pressure;Queen & David Bowie;['Rock'];237.0;0.0
31;You Could Have Been With Me;Sheena Easton;['Pop'];228.0;0.0
32;Leader Of The Band;Dan Fogelberg;['Pop', 'Rock', 'Singer & Songwriter'];259.0;0.0
33;Heart Like A Wheel;The Steve Miller Band;[];;
34;Take It Easy On Me;Little River Band;['Rock'];228.0;0.0
35;Castles In The Air;Don McLean;['Pop'];222.0;0.0
36;More Than Just The Two Of Us;Sneaker;[];;
37;Private Eyes;Daryl Hall John Oates;['Pop'];217.0;0.0
38;Start Me Up;The Rolling Stones;['Rock'];213.0;0.0
39;Love Is Alright Tonite;Rick Springfield;['Pop'];199.0;0.0
40;Working For The Weekend;Loverboy;['Pop'];220.0;0.0
41;Sweet Dreams;Air Supply;['Pop'];316.0;0.0
42;The Old Songs;Barry Manilow;['Pop'];282.0;0.0
43;Love In The First Degree;Alabama;['Country'];198.0;0.0
44;Arthur's Theme (Best That You Can Do);Christopher Cross;['Pop'];234.0;0.0
45;If I Were You;Lulu;['Pop', 'R&B', 'Soul'];193.0;0.0
46;Key Largo;Bertie Higgins;['Pop'];198.0;0.0
47;Let Me Love You Once;Greg Lake;['Rock'];258.0;0.0
48;No Reply At All;Genesis;['Rock'];273.0;0.0
49;Never Too Much;Luther Vandross;['R&B'];230.0;0.0
50;My Kinda Lover;Billy Squier;['Rock'];213.0;0.0
