;title;artist;genres;duration;explicit_content
0;Tossin' And Turnin';Bobby Lewis;['Soul'];154.0;0.0
1;Pony Time;Chubby Checker;['Classique', 'Rock'];145.0;0.0
2;Michael;The Highwaymen;['Folk'];165.0;0.0
3;Blue Moon;The Marcels;['R&B', 'Soul'];130.0;0.0
4;Take Good Care Of My Baby;Bobby Vee;['Pop'];150.0;0.0
5;Runaway;Del Shannon;['Rock'];137.0;0.0
6;Will You Love Me Tomorrow;The Shirelles;['Pop', 'Rock', 'Soul'];128.0;0.0
7;Quarter To Three;U.S. Bonds;['Pop'];150.0;0.0
8;Running Scared;Roy Orbison;['Rock'];131.0;0.0
9;Are You Lonesome To-night?;Elvis Presley With The Jordanaires;[];;
10;Big Bad John;Jimmy Dean;['Country'];185.0;0.0
11;Surrender;Elvis Presley With The Jordanaires;[];;
12;Calcutta;Lawrence Welk And His Orchestra;['Pop'];137.0;0.0
13;Travelin' Man;Ricky Nelson;['Pop'];141.0;0.0
14;Wonderland By Night;Bert Kaempfert And His Orchestra;['Pop'];159.0;0.0
15;Exodus;Ferrante & Teicher;['Films/Jeux vidéo', 'Musiques de films'];176.0;0.0
16;Apache;Jorgen Ingmann & His Guitar;['Pop'];181.0;0.0
17;Wooden Heart;Joe Dowell;['Pop'];121.0;0.0
18;I Like It Like That, Part 1;Chris Kenner;[];119.0;0.0
19;Mother-In-Law;Ernie K-Doe;['R&B'];154.0;0.0
20;The Mountain's High;Dick and DeeDee;['Pop', 'Rock'];138.0;0.0
21;Runaround Sue;Dion;[];153.0;0.0
22;Hit The Road Jack;Ray Charles And His Orchestra With The Raelettes;[];;
23;Don't Worry;Marty Robbins;['Country'];193.0;0.0
24;The Boll Weevil Song;Brook Benton;['Dance', 'Pop'];158.0;0.0
25;Last Night;Mar-Keys;['R&B'];158.0;0.0
26;Crying;Roy Orbison;['Classique', 'Jazz'];164.0;0.0
27;Wheels;The String-A-Longs;['Classique', 'Jazz'];115.0;0.0
28;Bristol Stomp;The Dovells;['Pop'];141.0;0.0
29;Daddy's Home;Shep And The Limelites;['Jazz'];170.0;0.0
30;A Hundred Pounds Of Clay;Gene McDaniels;['Pop'];139.0;0.0
31;Raindrops;Dee Clark;['Soul'];174.0;0.0
32;I've Told Every Little Star;Linda Scott;['Pop'];132.0;0.0
33;Dedicated To The One I Love;The Shirelles;['R&B'];132.0;0.0
34;Last Date;Floyd Cramer;['Country'];150.0;0.0
35;Shop Around;"The Miracles (featuring Bill ""Smokey"" Robinson)";[];;
36;Moody River;Pat Boone;['Rock', 'Rock & Roll/Rockabilly'];159.0;0.0
37;Dum Dum;Brenda Lee;['Pop'];144.0;0.0
38;Where The Boys Are;Connie Francis;['Pop'];159.0;0.0
39;You Don't Know What You've Got (Until You Lose It);Ral Donner;['Pop'];189.0;0.0
40;Mama Said;The Shirelles;['Pop', 'Rock', 'Soul'];128.0;0.0
41;But I Do;Clarence Henry;['R&B'];141.0;0.0
42;Hats Off To Larry;Del Shannon;['Pop'];118.0;0.0
43;Little Sister;Elvis Presley;['Pop'];233.0;0.0
44;School Is Out;Gary U.S. Bonds;['Rock'];147.0;0.0
45;Calendar Girl;Neil Sedaka;['Pop'];157.0;0.0
46;Stand By Me;Ben E. King;[];174.0;0.0
47;Angel Baby;Rosie And The Originals;['Jazz'];214.0;0.0
48;On The Rebound;Floyd Cramer;['Country'];127.0;0.0
49;The Writing On The Wall;Adam Wade;['Pop'];148.0;0.0
50;My True Story;The Jive Five With Joe Rene And Orchestra;[];;
51;I Feel So Bad;Elvis Presley;[];173.0;0.0
52;A Thousand Stars;Kathy Young With The Innocents;['Rock'];214.0;0.0
53;Take Good Care Of Her;Adam Wade;['Pop'];155.0;0.0
54;Sad Movies (Make Me Cry);Sue Thompson;['Country', 'Pop'];198.0;0.0
55;North To Alaska;Johnny Horton;['Country'];169.0;0.0
56;Mexico;Bob Moore and His Orch.;[];;
57;Walk Right Back;The Everly Brothers;['Pop'];121.0;0.0
58;Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night);Lonnie Donegan And His Skiffle Group;[];;
59;Fool #1;Brenda Lee;['Country', 'Pop'];146.0;0.0
60;Together;Connie Francis;['Country', 'Pop'];172.0;0.0
61;Baby Sittin' Boogie;Buzz Clifford;['Pop'];125.0;0.0
62;Hurt;Timi Yuro;['Pop'];148.0;0.0
63;There's A Moon Out Tonight;The Capris;[];136.0;0.0
64;This Time;Troy Shondell;['Dance', 'Pop'];153.0;0.0
65;Every Beat Of My Heart;Pips;['R&B', 'Soul'];126.0;0.0
66;Pretty Little Angel Eyes;Curtis Lee;['Rock', 'Rock & Roll/Rockabilly'];165.0;0.0
67;Rubber Ball;Bobby Vee;['Rock'];153.0;0.0
68;You Can Depend On Me;Brenda Lee;['Pop'];211.0;0.0
69;One Mint Julep;Ray Charles;['Jazz'];182.0;0.0
70;Don't Bet Money Honey;Linda Scott;['Pop'];146.0;0.0
71;Emotions;Brenda Lee;['Pop'];171.0;0.0
72;Ebony Eyes;The Everly Brothers;['Dance', 'Pop'];183.0;0.0
73;Who Put The Bomp (In The Bomp, Bomp, Bomp);Barry Mann;['Rock'];162.0;0.0
74;I Fall To Pieces;Patsy Cline;['Country'];167.0;0.0
75;Hello Mary Lou;Ricky Nelson;['Rock'];138.0;0.0
76;Corinna, Corinna;Ray Peterson;['Pop', 'Rock', 'Rock & Roll/Rockabilly'];155.0;0.0
77;Yellow Bird;Arthur Lyman Group;['Pop'];167.0;0.0
78;Wings Of A Dove;Ferlin Husky;['Country'];139.0;0.0
79;Let's Twist Again;Chubby Checker;['Electro'];143.0;0.0
80;You Must Have Been A Beautiful Baby;Bobby Darin;['Rock', 'Rock & Roll/Rockabilly'];247.0;0.0
81;Those Oldies But Goodies (Remind Me Of You);Little Caesar and The Romans;['Pop'];201.0;0.0
82;Let's Get Together;Hayley Mills and Hayley Mills;['Films/Jeux vidéo', 'Musiques de films'];125.0;0.0
83;Portrait Of My Love;Steve Lawrence;['Classique', 'Jazz'];170.0;0.0
84;Spanish Harlem;Ben E. King;[];172.0;0.0
85;Breakin' In A Brand New Broken Heart;Connie Francis;['Pop'];157.0;0.0
86;Ya Ya;Lee Dorsey;['R&B'];144.0;0.0
87;The Fly;Chubby Checker;['Pop', 'Rock'];145.0;0.0
88;I Love How You Love Me;The Paris Sisters;['R&B'];123.0;0.0
89;Think Twice;Brook Benton;['Dance', 'Pop'];151.0;0.0
90;Asia Minor;Kokomo;['Pop'];119.0;0.0
91;Baby Blue;The Echoes;['Pop'];150.0;0.0
92;Without You;Johnny Tillotson;['Country', 'Singer & Songwriter'];128.0;0.0
93;Hello Walls;Faron Young;['Country'];144.0;0.0
94;The Way You Look Tonight;The Lettermen;[];141.0;0.0
95;Gee Whiz (Look At His Eyes);Carla Thomas;['Rock', 'Blues'];140.0;0.0
96;Good Time Baby;Bobby Rydell;['Rock'];129.0;0.0
97;Many Tears Ago;Connie Francis;[];114.0;0.0
98;Please Love Me Forever;Cathy Jean and The Roommates;['Rock', 'Rock & Roll/Rockabilly'];174.0;0.0
99;You're Sixteen;Johnny Burnette;['Rock', 'Rock & Roll/Rockabilly'];117.0;0.0
