;title;artist;genres;duration;explicit_content
0;The Sign;Ace Of Base;['Pop'];191.0;0.0
1;I'll Make Love To You;Boyz II Men;['Pop'];236.0;0.0
2;I Swear;All-4-One;['Pop'];259.0;0.0
3;"Stay (I Missed You) (From ""Reality Bites"")";Lisa Loeb & Nine Stories;[];;
4;The Power Of Love;Celine Dion;['Pop'];342.0;0.0
5;Hero;Mariah Carey;['Pop', 'R&B', 'R&B contemporain'];257.0;0.0
6;All For Love;Bryan Adams/Rod Stewart/Sting;['Pop'];282.0;0.0
7;Bump N' Grind;R. Kelly;['R&B'];254.0;0.0
8;"I'll Remember (From ""With Honors"")";Madonna;['Pop'];263.0;0.0
9;All I Wanna Do;Sheryl Crow;['Pop'];272.0;0.0
10;Without You/Never Forget You;Mariah Carey;[];;
11;"Regulate (From ""Above The Rim"")";Warren G & Nate Dogg;[];;
12;Don't Turn Around;Ace Of Base;['Pop'];230.0;0.0
13;Fantastic Voyage;Coolio;['Rap/Hip Hop', 'R&B', 'Soul'];334.0;1.0
14;Breathe Again;Toni Braxton;['R&B', 'Soul'];269.0;0.0
15;Whatta Man;Salt-N-Pepa Featuring En Vogue;['R&B'];296.0;0.0
16;Wild Night;John Mellencamp With Me'Shell Ndegeocello;[];;
17;The Most Beautiful Girl In The World;Prince;['R&B'];265.0;0.0
18;Any Time, Any Place/And On And On;Janet Jackson;[];;
19;"Can You Feel The Love Tonight (From ""The Lion King"")";Elton John;['Films/Jeux vidéo', 'Musiques de films'];241.0;0.0
20;Again;Janet Jackson;['Pop'];301.0;0.0
21;Return To Innocence;Enigma;['Pop'];255.0;0.0
22;All That She Wants;Ace Of Base;['Pop'];211.0;0.0
23;Endless Love;Luther Vandross & Mariah Carey;['Pop', 'R&B', 'R&B contemporain'];258.0;0.0
24;"Baby I Love Your Way (From ""Reality Bites"")";Big Mountain;[];;
25;Back & Forth;Aaliyah;['Pop'];229.0;0.0
26;You Mean The World To Me;Toni Braxton;['R&B', 'Soul'];296.0;0.0
27;When Can I See You;Babyface;['R&B'];229.0;0.0
28;Now And Forever;Richard Marx;['Pop'];213.0;0.0
29;So Much In Love;All-4-One;['Pop'];212.0;0.0
30;If You Go;Jon Secada;['Rock'];273.0;0.0
31;Mmm Mmm Mmm Mmm;Crash Test Dummies;['Pop'];233.0;0.0
32;Stroke You Up;Changing Faces;['R&B'];352.0;0.0
33;Shine;Collective Soul;['Rock'];306.0;0.0
34;Funkdafied;Da Brat;['Rap/Hip Hop'];185.0;1.0
35;Secret;Madonna;['Pop'];304.0;0.0
36;Another Night;Real McCoy;['Pop'];236.0;0.0
37;Said I Loved You...But I Lied;Michael Bolton;['Pop'];302.0;0.0
38;Never Lie;Immature;['Pop', 'R&B'];301.0;0.0
39;Cantaloop (Flip Fantasia);US3;['Jazz'];279.0;0.0
40;I'm Ready;Tevin Campbell;['R&B'];286.0;0.0
41;Please Forgive Me;Bryan Adams;['Pop'];355.0;0.0
42;100% Pure Love;Crystal Waters;['Pop'];278.0;0.0
43;Because Of Love;Janet Jackson;['R&B'];261.0;0.0
44;Gin And Juice;Snoop Doggy Dogg;['Rap/Hip Hop'];211.0;1.0
45;Anytime You Need A Friend;Mariah Carey;['Pop'];265.0;0.0
46;This D.J.;Warren G;['R&B'];203.0;1.0
47;Because The Night;10,000 Maniacs;['Pop', 'Rock'];223.0;0.0
48;Come To My Window;Melissa Etheridge;['Pop'];236.0;0.0
49;At Your Best (You Are Love);Aaliyah;['Pop'];289.0;0.0
50;Shoop;Salt-N-Pepa;['Rap/Hip Hop'];248.0;0.0
51;Getto Jam;Domino;['Rap/Hip Hop'];257.0;1.0
52;I Miss You;Aaron Hall;['R&B'];381.0;0.0
53;Understanding;Xscape;['R&B'];341.0;0.0
54;I'd Do Anything For Love (But I Won't Do That);Meat Loaf;['Rock'];721.0;0.0
55;"Streets Of Philadelphia (From ""Philadelphia"")";Bruce Springsteen;['Pop'];252.0;0.0
56;Loser;Beck;['Rock'];236.0;0.0
57;Your Body's Callin';R. Kelly;['R&B'];275.0;0.0
58;"Here Comes The Hotstepper (From ""Ready To Wear"")";Ini Kamoze;[];;
59;Linger;The Cranberries;['Rock'];274.0;0.0
60;Can We Talk;Tevin Campbell;['R&B'];284.0;0.0
61;Found Out About You;Gin Blossoms;['Rock'];232.0;0.0
62;Whoomp! (There It Is);Tag Team;['R&B', 'Soul'];224.0;0.0
63;Rock And Roll Dreams Come Through;Meat Loaf;['Rock'];350.0;0.0
64;Cry For You;Jodeci;['R&B'];300.0;0.0
65;Crazy;Aerosmith;['Rock'];316.0;0.0
66;Always;Erasure;['Electro', 'Pop'];211.0;0.0
67;Tootsee Roll;69 Boyz;['Rap/Hip Hop'];259.0;1.0
68;Always;Bon Jovi;['Pop'];353.0;0.0
69;Gangsta Lean;DRS;['Rap/Hip Hop', 'R&B'];322.0;1.0
70;What's My Name?;Snoop Dogg;['Rap/Hip Hop'];247.0;1.0
71;Mary Jane's Last Dance;Tom Petty And The Heartbreakers;['Rock'];273.0;0.0
72;"Anything (From ""Above The Rim"")";SWV;[];;
73;Beautiful In My Eyes;Joshua Kadison;['Pop'];249.0;0.0
74;Groove Thang;Zhane;['R&B'];237.0;0.0
75;Got Me Waiting;Heavy D & The Boyz;['Rap/Hip Hop'];271.0;0.0
76;Don't Take The Girl;Tim McGraw;['Country'];249.0;0.0
77;Indian Outlaw;Tim McGraw;['Country'];182.0;0.0
78;Prayer For The Dying;Seal;['Pop'];331.0;0.0
79;Amazing;Aerosmith;['Rock'];352.0;0.0
80;"I Can See Clearly Now (From ""Cool Runnings"")";Jimmy Cliff;[];;
81;I Wanna Be Down;Brandy;['Rock'];291.0;0.0
82;Stay;Eternal;['Rap/Hip Hop'];237.0;0.0
83;Back In The Day;Ahmad;['Pop'];318.0;0.0
84;Never Keeping Secrets;Babyface;['R&B'];291.0;0.0
85;Everyday;Phil Collins;['Pop', 'Rock'];209.0;0.0
86;Always In My Heart;Tevin Campbell;['R&B'];338.0;0.0
87;Love Sneakin' Up On You;Bonnie Raitt;['Country'];220.0;0.0
88;December 1963 (Oh, What A Night);The 4 Seasons;['Pop'];201.0;0.0
89;"I'll Take You There (From ""Threesome"")";General Public;[];;
90;The Way She Loves Me;Richard Marx;['Pop'];255.0;0.0
91;And Our Feelings;Babyface;['Pop'];342.0;0.0
92;Far Behind;Candlebox;['Pop'];299.0;0.0
93;Flava In Ya Ear;Craig Mack;['Rap/Hip Hop'];217.0;1.0
94;Dreams;Gabrielle;['Pop'];224.0;0.0
95;Bop Gun (One Nation);Ice Cube Featuring George Clinton;[];;
96;Mr. Vain;Culture Beat;['Dance'];257.0;0.0
97;Keep Ya Head Up;2Pac;['Rap/Hip Hop'];262.0;1.0
98;I'm The Only One;Melissa Etheridge;['Singer & Songwriter'];324.0;0.0
99;Lucky One;Amy Grant;[];248.0;0.0
