;title;artist;genres;duration;explicit_content
0;I Want To Hold Your Hand;The Beatles;['Rock'];145.0;0.0
1;Can't Buy Me Love;The Beatles;['Rock'];131.0;0.0
2;I Get Around;The Beach Boys;['Rock'];134.0;0.0
3;A Hard Day's Night;The Beatles;['Rock'];152.0;0.0
4;Chapel Of Love;The Dixie Cups;['Rock'];170.0;0.0
5;There! I've Said It Again;Bobby Vinton;['Pop'];140.0;0.0
6;Oh, Pretty Woman;Roy Orbison And The Candy Men;[];;
7;House Of The Rising Sun;The Animals;['Rock'];269.0;0.0
8;Baby Love;The Supremes;['Pop'];154.0;0.0
9;Hello, Dolly!;Louis Armstrong And The All Stars;[];;
10;She Loves You;The Beatles;['Rock'];140.0;0.0
11;Do Wah Diddy Diddy;Manfred Mann;['Pop', 'Rock'];143.0;0.0
12;Where Did Our Love Go;The Supremes;['Pop', 'Rock'];149.0;0.0
13;Louie Louie;The Kingsmen;['Alternative', 'Rock indé', 'Pop', 'Rock'];165.0;0.0
14;Rag Doll;"The 4 Seasons Featuring the ""Sound of Frankie Valli""";[];;
15;Everybody Loves Somebody;Dean Martin;['Pop'];161.0;0.0
16;Twist And Shout;The Beatles;['Rock'];155.0;0.0
17;You Don't Own Me;Lesley Gore;['Jazz'];153.0;0.0
18;My Guy;Mary Wells;['R&B'];174.0;0.0
19;Last Kiss;J. Frank Wilson and The Cavaliers;['Rock'];148.0;0.0
20;My Boy Lollipop;Millie Small;['Reggae'];120.0;0.0
21;Love Me Do;The Beatles;['Rock'];140.0;0.0
22;Bread And Butter;The Newbeats;['Pop'];125.0;0.0
23;Please Please Me;The Beatles;['Rock'];155.0;0.0
24;Memphis;Johnny Rivers;['Pop', 'Singer & Songwriter'];149.0;0.0
25;Dawn (Go Away);The 4 Seasons;['Pop'];167.0;0.0
26;The Little Old Lady (From Pasadena);Jan & Dean;['Pop'];166.0;0.0
27;Out Of Limits;The Marketts;['Jazz'];124.0;0.0
28;Do You Want To Know A Secret;The Beatles;['Rock'];117.0;0.0
29;Dominique;The Singing Nun (Soeur Sourire);[];134.0;0.0
30;Dancing In The Street;Martha & The Vandellas;['Pop'];156.0;0.0
31;Love Me With All Your Heart (Cuando Calienta El Sol);The Ray Charles Singers;[];;
32;People;Barbra Streisand;['Pop', 'Films/Jeux vidéo', 'Musiques de films'];300.0;0.0
33;Don't Let The Sun Catch You Crying;Gerry And The Pacemakers;['Rock'];152.0;0.0
34;A World Without Love;Peter And Gordon;['Pop'];160.0;0.0
35;Surfin' Bird;The Trashmen;['Rock', 'Rock & Roll/Rockabilly'];143.0;0.0
36;Bits And Pieces;The Dave Clark Five;['Pop'];118.0;0.0
37;Java;Al (He's the King) Hirt;[];;
38;Suspicion;Terry Stafford;['Pop'];154.0;0.0
39;Because;The Dave Clark Five;['Pop'];142.0;0.0
40;Since I Fell For You;Lenny Welch;['Pop'];274.0;0.0
41;Forget Him;Bobby Rydell;['Dance', 'Pop'];124.0;0.0
42;G.T.O.;Ronny And The Daytonas;['Pop'];149.0;0.0
43;Remember (Walkin' in the Sand);The Shangri-Las;['Pop'];160.0;0.0
44;Hey Little Cobra;The Rip Chords;['Rock'];117.0;0.0
45;Let It Be Me;Betty Everett & Jerry Butler;['Electro', 'Dance'];164.0;0.0
46;Popsicles And Icicles;The Murmaids;['Pop', 'Rock'];151.0;0.0
47;We'll Sing In The Sunshine;Gale Garnett;['Country', 'Pop'];175.0;0.0
48;Don't Let The Rain Come Down (Crooked Little Man);The Serendipity Singers;['Electro', 'Dance'];163.0;0.0
49;Leader Of The Pack;The Shangri-Las;['Rock'];173.0;0.0
50;Under The Boardwalk;The Drifters;['Pop'];161.0;0.0
51;C'mon And Swim;Bobby Freeman;['Pop', 'Rock', 'Rock & Roll/Rockabilly', 'Soul'];164.0;0.0
52;Wishin' And Hopin';Dusty Springfield;['Pop'];173.0;0.0
53;Walk On By;Dionne Warwick;['Pop'];178.0;0.0
54;Little Children;Billy J. Kramer With The Dakotas;['Rock'];167.0;0.0
55;Glad All Over;The Dave Clark Five;['Pop'];163.0;0.0
56;The Shoop Shoop Song (It's In His Kiss);Betty Everett;['Soul'];132.0;0.0
57;Um, Um, Um, Um, Um, Um;Major Lance;['Pop'];139.0;0.0
58;Dead Man's Curve;Jan & Dean;['Pop'];150.0;0.0
59;The Girl From Ipanema;Stan Getz/Astrud Gilberto;['Jazz'];317.0;0.0
60;Navy Blue;Diane Renay;['Rock', 'Rock & Roll/Rockabilly'];149.0;0.0
61;It Hurts To Be In Love;Gene Pitney;['Pop'];148.0;0.0
62;California Sun;The Rivieras;['Rock', 'Rock & Roll/Rockabilly'];146.0;0.0
63;Have I The Right?;The Honeycombs;['Rock'];178.0;0.0
64;Fun, Fun, Fun;The Beach Boys;['Rock'];140.0;0.0
65;Can't You See That She's Mine;The Dave Clark Five;['Pop'];141.0;0.0
66;Dang Me;Roger Miller;['Country', 'Rock'];103.0;0.0
67;Talk Back Trembling Lips;Johnny Tillotson;['Country'];159.0;0.0
68;Come A Little Bit Closer;Jay & The Americans;['Rock'];166.0;0.0
69;Anyone Who Had A Heart;Dionne Warwick;['Pop'];184.0;0.0
70;White On White;Danny Williams;['Rock', 'Rock & Roll/Rockabilly'];140.0;0.0
71;Quicksand;Martha & The Vandellas;['R&B'];163.0;0.0
72;Bad To Me;Billy J. Kramer With The Dakotas;['Pop'];140.0;0.0
73;The Way You Do The Things You Do;The Temptations;['R&B'];158.0;0.0
74;For You;Rick Nelson;['Pop'];146.0;0.0
75;Chug-A-Lug;Roger Miller;['Country'];124.0;0.0
76;The Nitty Gritty;Shirley Ellis;['Pop', 'Singer & Songwriter'];132.0;0.0
77;Stop And Think It Over;Dale & Grace;['Rock', 'Rock & Roll/Rockabilly'];155.0;0.0
78;A Summer Song;Chad & Jeremy;['Rock'];156.0;0.0
79;I Love You More And More Every Day;Al Martino;['Livres audio'];135.0;0.0
80;See The Funny Little Clown;Bobby Goldsboro;['Country'];157.0;0.0
81;Ronnie;"The 4 Seasons Featuring the ""Sound of Frankie Valli""";[];;
82;(Just Like) Romeo & Juliet;The Reflections;['Pop'];133.0;0.0
83;The Door Is Still Open To My Heart;Dean Martin;['Pop'];171.0;0.0
84;My Heart Belongs To Only You;Bobby Vinton;['Pop'];162.0;0.0
85;Good Times;Sam Cooke;['R&B'];146.0;0.0
86;Drag City;Jan & Dean;['Rock'];158.0;0.0
87;No Particular Place To Go;Chuck Berry;['Pop', 'Rock'];165.0;0.0
88;Do You Love Me;The Dave Clark Five;['Pop'];163.0;0.0
89;Midnight Mary;Joey Powers;['Pop'];143.0;0.0
90;How Do You Do It?;Gerry And The Pacemakers;['Rock', 'Rock & Roll/Rockabilly'];159.0;0.0
91;As Usual;Brenda Lee;['Country'];156.0;0.0
92;Haunted House;Jumpin' Gene Simmons;['R&B'];156.0;0.0
93;Save It For Me;"The 4 Seasons Featuring the ""Sound of Frankie Valli""";[];;
94;Baby I Need Your Loving;Four Tops;['Pop'];164.0;0.0
95;Selfish One;Jackie Ross;['Pop'];199.0;0.0
96;Keep On Pushing;The Impressions;['Soul'];155.0;0.0
97;Diane;The Bachelors;['Pop'];152.0;0.0
98;Whispering;Nino Tempo & April Stevens;['Jazz'];143.0;0.0
99;Needles And Pins;The Searchers;['Pop'];131.0;0.0
