;title;artist;genres;duration;explicit_content
0;It's All In The Game;Tommy Edwards;['Soul'];161.0;0.0
1;Nel Blu Dipinto Di Blu (Volare);Domenico Modugno;['Pop'];216.0;0.0
2;Bird Dog;The Everly Brothers;['Pop'];138.0;0.0
3;Little Star;The Elegants;['Pop'];161.0;0.0
4;Rock-in Robin;Bobby Day;['Electro', 'Dance'];156.0;0.0
5;It's Only Make Believe;Conway Twitty;['Country'];132.0;0.0
6;Topsy II;Cozy Cole;['R&B'];214.0;0.0
7;Just A Dream;Jimmy Clanton And His Rockets;['R&B'];150.0;0.0
8;Tears On My Pillow;Little Anthony And The Imperials;['Jazz'];137.0;0.0
9;Tea For Two Cha Cha;The Tommy Dorsey Orchestra;['Rock', 'Rock & Roll/Rockabilly'];175.0;0.0
10;Tom Dooley;The Kingston Trio;['Rock', 'Rock & Roll/Rockabilly'];324.0;0.0
11;Susie Darlin';Robin Luke;['Pop'];159.0;0.0
12;Chantilly Lace;Big Bopper;['Rock'];141.0;0.0
13;Patricia;Perez Prado And His Orchestra;[];134.0;0.0
14;Poor Little Fool;Ricky Nelson;['Pop'];152.0;0.0
15;The End;Earl Grant;['Jazz'];140.0;0.0
16;My True Love;Jack Scott;['Rock', 'Rock & Roll/Rockabilly'];165.0;0.0
17;Summertime Blues;Eddie Cochran;['Rock'];119.0;0.0
18;Born Too Late;Poni-Tails;['Pop'];139.0;0.0
19;Near You;Roger Williams;['Pop'];170.0;0.0
20;How The Time Flies;Jerry Wallace;['Country'];148.0;0.0
21;Are You Really Mine;Jimmie Rodgers;['Rock'];137.0;0.0
22;Ginger Bread;Frankie Avalon;['Pop'];124.0;0.0
23;When;Kalin Twins;['Pop'];147.0;0.0
24;Devoted To You;The Everly Brothers;['Pop', 'Rock'];144.0;0.0
25;You Cheated;The Shields;['Jazz'];151.0;0.0
26;Fever;Peggy Lee;['Jazz'];198.0;0.0
27;To Know Him, Is To Love Him;The Teddy Bears;['Pop'];144.0;0.0
28;Western Movies;The Olympics;['R&B', 'Soul'];143.0;0.0
29;Volare (Nel Blu Dipinto Di Blu);Dean Martin;[];186.0;0.0
30;Promise Me, Love;Andy Williams;['Electro', 'Dance'];142.0;0.0
31;Pussy Cat;The Ames Brothers;[];145.0;1.0
32;Mexican Hat Rock;The Applejacks;['Pop'];128.0;0.0
33;Itchy Twitchy Feeling;Bobby Hendricks;['Rock'];151.0;0.0
34;Somebody Touched Me;Buddy Knox with the Rhythm Orchids;[];;
35;Firefly;Tony Bennett;['Jazz'];117.0;0.0
36;Willie And The Hand Jive;The Johnny Otis Show;['Jazz'];149.0;0.0
37;Queen Of The Hop;Bobby Darin;['Electro', 'Dance'];127.0;0.0
38;Rebel-'rouser;Duane Eddy His Twangy Guitar And The Rebels;[];;
39;I Got A Feeling;Ricky Nelson;['Pop'];125.0;0.0
40;Stupid Cupid;Connie Francis;['Pop'];134.0;0.0
41;Everybody Loves A Lover;Doris Day;['Pop'];161.0;0.0
42;No One Knows;Dion & The Belmonts;['Pop', 'Rock'];153.0;0.0
43;Treasure Of Your Love;Eileen Rodgers;['Pop'];171.0;0.0
44;Lonesome Town;Ricky Nelson;['Pop'];133.0;0.0
45;Carol;Chuck Berry;['Classique', 'Jazz'];168.0;0.0
46;Down The Aisle Of Love;The Quin-Tones;['R&B'];169.0;0.0
47;Forget Me Not;Kalin Twins;['Rock'];146.0;0.0
48;The Day The Rains Came;Jane Morgan;['Pop'];177.0;0.0
49;Call Me;Johnny Mathis;['Pop', 'R&B'];165.0;0.0
50;Win Your Love For Me;Sam Cooke;['R&B', 'Soul & Funk'];163.0;0.0
51;There Goes My Heart;Joni James;['Pop'];153.0;0.0
52;Lazy Summer Night;The Four Preps;['Pop'];249.0;0.0
53;Hideaway;The Four Esquires;['Pop'];141.0;0.0
54;If Dreams Came True;Pat Boone;['Pop', 'Rock'];162.0;0.0
55;Splish Splash;Bobby Darin;['Rock', 'Rock & Roll/Rockabilly'];131.0;0.0
56;La-Do-Dada;Dale Hawkins;['Pop'];155.0;0.0
57;The Secret;Gordon MacRae;[];188.0;0.0
58;La Paloma;Billy Vaughn And His Orchestra;['Pop'];133.0;0.0
59;For My Good Fortune;Pat Boone;['Pop'];139.0;0.0
60;Ten Commandments Of Love;Harvey & The Moonglows;['R&B', 'Soul'];244.0;0.0
61;Summertime, Summertime;The Jamies;['Electro'];304.0;0.0
62;Gee, But It's Lonely;Pat Boone;['Pop'];147.0;0.0
63;She Was Only Seventeen (He Was One Year More);Marty Robbins;['Rock'];143.0;0.0
64;The Ways Of A Woman In Love;Johnny Cash And The Tennessee Two;['Country'];135.0;0.0
65;A Lover's Question;Clyde McPhatter;['R&B'];150.0;0.0
66;With Your Love;Jack Scott;['Rock', 'Rock & Roll/Rockabilly'];123.0;0.0
67;The Blob;The Five Blobs;['Pop'];160.0;0.0
68;Topsy I;Cozy Cole;['Rock'];192.0;0.0
69;Put A Ring On My Finger;Les Paul And Mary Ford;['Pop', 'Pop internationale'];116.0;0.0
70;Need You;Donnie Owens;['Pop'];140.0;0.0
71;Ramrod;Duane Eddy His Twangy Guitar And The Rebels;[];;
72;Hard Headed Woman;Elvis Presley With The Jordanaires;[];;
73;This Little Girl's Gone Rockin';Ruth Brown;['Rock'];108.0;0.0
74;Baby Face;Little Richard;['R&B'];133.0;0.0
75;Fibbin';Patti Page;['Rock', 'Rock & Roll/Rockabilly'];113.0;0.0
76;Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up);Patti Page;['Pop'];139.0;0.0
77;I Wish;The Platters;['Pop'];162.0;0.0
78;All Over Again;Johnny Cash;['Country'];132.0;0.0
79;Blue Ribbon Baby;Tommy Sands And The Raiders;[];;
80;Leave Me Alone (Let Me Cry);Dicky Doo And The Don'ts;['Rock', 'Rock & Roll/Rockabilly'];135.0;0.0
81;The Day The Rains Came;Raymond Lefevre and His Orchestra;[];;
82;Moon Talk;Perry Como;['Pop'];152.0;0.0
83;The Green Mosquito;The Tune Rockers;['Rock'];141.0;0.0
84;Over And Over;Bobby Day;['Pop'];142.0;0.0
85;"Nine More Miles (The ""Faster-Faster"" Song)";Georgie Young;['Pop'];152.0;0.0
86;Give Myself A Party;Don Gibson;['Country'];157.0;0.0
87;Look Who's Blue;Don Gibson;['Country'];148.0;0.0
88;When I Grow Too Old To Dream;Ed Townsend;['R&B'];148.0;0.0
89;Early In The Morning;The Rinky-Dinks;['Rock'];137.0;0.0
90;No One But You (In My Heart);The Ames Brothers;['Pop'];173.0;0.0
91;A Certain Smile;Johnny Mathis;['Pop'];168.0;0.0
92;Come On, Let's Go;Ritchie Valens;['Pop', 'Rock'];125.0;0.0
93;One Summer Night;The Danleers;['Rock', 'Rock & Roll/Rockabilly'];134.0;0.0
94;The Hula Hoop Song;Georgia Gibbs;['Rock'];141.0;0.0
95;Early In The Morning;Buddy Holly;['Rock'];130.0;0.0
96;Yakety Yak;The Coasters;['R&B', 'Soul'];110.0;0.0
97;Dance Everyone Dance;Betty Madigan;['Pop'];143.0;0.0
98;Hoopa Hoola;Betty Johnson;['Pop'];130.0;0.0
99;The Ballad Of Thunder Road;Robert Mitchum;['Pop'];151.0;0.0
