;title;artist;genres;duration;explicit_content
0;Sugar, Sugar;The Archies;['Pop', 'Rock'];167.0;0.0
1;Aquarius/Let The Sunshine In (The Flesh Failures);The 5th Dimension;['Pop'];289.0;0.0
2;Everyday People;Sly & The Family Stone;['Soul & Funk'];141.0;0.0
3;Crimson And Clover;Tommy James And The Shondells;['Pop'];209.0;0.0
4;Honky Tonk Women;The Rolling Stones;['Rock'];179.0;0.0
5;I Heard It Through The Grapevine;Marvin Gaye;['Pop', 'Soul contemporaine', 'Soul & Funk', 'Films/Jeux vidéo', 'Musiques de films', 'Soul'];195.0;0.0
6;Dizzy;Tommy Roe;['Rock'];170.0;0.0
7;Love Theme From Romeo & Juliet;Henry Mancini And His Orchestra;['Pop'];152.0;0.0
8;In The Year 2525;Zager & Evans;['Pop'];198.0;0.0
9;Get Back;The Beatles With Billy Preston;[];;
10;Suspicious Minds;Elvis Presley;['Pop'];269.0;0.0
11;Spinning Wheel;Blood, Sweat & Tears;['Pop'];246.0;0.0
12;Crystal Blue Persuasion;Tommy James And The Shondells;['Rock'];243.0;0.0
13;Jean;Oliver;['Pop'];157.0;0.0
14;It's Your Thing;The Isley Brothers;['R&B'];167.0;0.0
15;Love (Can Make You Happy);Mercy;['R&B', 'Soul'];208.0;0.0
16;A Boy Named Sue;Johnny Cash;['Country'];226.0;0.0
17;Bad Moon Rising;Creedence Clearwater Revival;['Rock'];140.0;0.0
18;I Can't Get Next To You;The Temptations;['Pop'];171.0;0.0
19;I'm Gonna Make You Love Me;Diana Ross And The Supremes & The Temptations;['Pop'];186.0;0.0
20;For Once In My Life;Stevie Wonder;['R&B'];170.0;0.0
21;Wedding Bell Blues;The 5th Dimension;['Pop'];162.0;0.0
22;Touch Me;The Doors;['Rock'];190.0;0.0
23;You've Made Me So Very Happy;Blood, Sweat & Tears;['Pop'];258.0;0.0
24;Build Me Up Buttercup;The Foundations;['Pop'];177.0;0.0
25;Little Woman;Bobby Sherman;['Rock'];145.0;0.0
26;Worst That Could Happen;Brooklyn Bridge;['Pop'];237.0;0.0
27;Hair;The Cowsills;['Pop', 'Rock'];207.0;0.0
