;title;artist;genres;duration;explicit_content
0;When Doves Cry;Prince;['Pop'];352.0;0.0
1;Against All Odds (Take A Look At Me Now);Phil Collins;['Pop', 'Rock'];206.0;0.0
2;Footloose;Kenny Loggins;['Films/Jeux vidéo', 'Musiques de films'];226.0;0.0
3;What's Love Got To Do With It;Tina Turner;['R&B'];226.0;0.0
4;Jump;Van Halen;['Rock', 'Hard Rock'];241.0;0.0
5;Karma Chameleon;Culture Club;['Pop'];240.0;0.0
6;Let's Hear It For The Boy;Deniece Williams;['Films/Jeux vidéo', 'Musiques de films'];260.0;0.0
7;Let's Go Crazy;Prince And The Revolution;['Pop', 'R&B', 'Soul'];350.0;0.0
8;Caribbean Queen (No More Love On The Run);Billy Ocean;['Pop', 'Rock', 'R&B'];244.0;0.0
9;Say Say Say;Paul McCartney And Michael Jackson;['Pop'];234.0;0.0
10;I Just Called To Say I Love You;Stevie Wonder;['Pop'];261.0;0.0
11;Hello;Lionel Richie;['Pop'];247.0;0.0
12;Dancing In The Dark;Bruce Springsteen;['Rock'];241.0;0.0
13;Missing You;John Waite;['Pop'];269.0;0.0
14;Ghostbusters;Ray Parker Jr.;['Pop'];248.0;0.0
15;Owner Of A Lonely Heart;Yes;['Rock'];268.0;0.0
16;Time After Time;Cyndi Lauper;['Pop'];241.0;0.0
17;Somebody's Watching Me;Rockwell;['Disco'];296.0;0.0
18;99 Luftballons;Nena;['Pop'];232.0;0.0
19;Talking In Your Sleep;The Romantics;['Pop'];233.0;0.0
20;Girls Just Want To Have Fun;Cyndi Lauper;['Pop'];238.0;0.0
21;Say It Isn't So;Daryl Hall John Oates;['Pop'];256.0;0.0
22;Jump (for My Love);The Pointer Sisters;['Pop'];266.0;0.0
23;Stuck On You;Lionel Richie;['R&B'];194.0;0.0
24;Hold Me Now;Thompson Twins;['Pop'];286.0;0.0
25;The Reflex;Duran Duran;['Rock'];266.0;0.0
26;Drive;The Cars;['Pop'];237.0;0.0
27;Hard Habit To Break;Chicago;['Rock'];284.0;0.0
28;State of Shock;The Jacksons;['Pop'];271.0;0.0
29;Self Control;Laura Branigan;['Pop', 'Rock'];246.0;0.0
30;Oh, Sherrie;Steve Perry;['Rock'];229.0;0.0
31;She Bop;Cyndi Lauper;['Pop'];229.0;0.0
32;Joanna;Kool & The Gang;['R&B'];262.0;0.0
33;Here Comes The Rain Again;Eurythmics;['Pop'];299.0;0.0
34;Union Of The Snake;Duran Duran;['Rock'];264.0;0.0
35;Purple Rain;Prince And The Revolution;['Pop', 'R&B', 'Soul'];1134.0;0.0
36;Break My Stride;Matthew Wilder;['Pop'];184.0;0.0
37;Eyes Without A Face;Billy Idol;['Rock'];298.0;0.0
38;To All The Girls I've Loved Before;Julio Iglesias And Willie Nelson;['Pop', 'Latino'];212.0;0.0
39;Lucky Star;Madonna;['Pop'];337.0;0.0
40;I Guess That's Why They Call It The Blues;Elton John;['Pop'];283.0;0.0
41;Thriller;Michael Jackson;['Pop'];357.0;0.0
42;The Heart Of Rock & Roll;Huey Lewis & The News;['Rock'];245.0;0.0
43;Automatic;The Pointer Sisters;['Pop', 'Pop internationale', 'Rock'];288.0;0.0
44;The Glamorous Life;Sheila E.;['Pop'];543.0;0.0
45;Infatuation;Rod Stewart;['Pop', 'Rock'];313.0;0.0
46;Sister Christian;Night Ranger;['Rock'];302.0;0.0
47;Love Somebody;Rick Springfield;['Pop'];213.0;0.0
48;Miss Me Blind;Culture Club;['Rock'];269.0;0.0
49;Sunglasses At Night;Corey Hart;['Films/Jeux vidéo', 'Musiques de films'];233.0;0.0
50;Twist Of Fate;Olivia Newton-John;['Films/Jeux vidéo', 'Musiques de films'];217.0;0.0
51;The Warrior;Scandal Featuring Patty Smyth;['Pop'];240.0;0.0
52;Nobody Told Me;John Lennon;['Rock'];214.0;0.0
53;I Can Dream About You;Dan Hartman;['Pop'];249.0;0.0
54;Sad Songs (say So Much);Elton John;['Pop'];249.0;0.0
55;Running With The Night;Lionel Richie;['Pop'];249.0;0.0
56;That's All;Genesis;['Rock'];265.0;0.0
57;You Might Think;The Cars;['Pop'];187.0;0.0
58;Almost Paradise...Love Theme From Footloose;Mike Reno And Ann Wilson;[];;
59;Borderline;Madonna;['Pop'];238.0;0.0
60;They Don't Know;Tracey Ullman;['Pop'];179.0;0.0
61;Wake Me Up Before You Go-Go;Wham!;['Pop'];231.0;0.0
62;I Want A New Drug;Huey Lewis & The News;['Rock'];211.0;0.0
63;If Ever You're In My Arms Again;Peabo Bryson;['Pop'];254.0;0.0
64;If This Is It;Huey Lewis & The News;['Pop'];233.0;0.0
65;Legs;ZZ Top;['Pop', 'Rock'];273.0;0.0
66;On The Dark Side;John Cafferty & The Beaver Brown Band;['Rock'];112.0;0.0
67;Let The Music Play;Shannon;['Dance'];214.0;0.0
68;Wrapped Around Your Finger;The Police;['Pop'];314.0;0.0
69;Adult Education;Daryl Hall John Oates;['Pop'];323.0;0.0
70;Breakdance;Irene Cara;['Electro', 'Techno/House', 'Dance', 'Disco'];207.0;0.0
71;Breakin'...there's No Stopping Us;Ollie And Jerry;['Dance'];222.0;0.0
72;Cover Me;Bruce Springsteen;['Rock'];259.0;0.0
73;Doctor! Doctor!;Thompson Twins;['Pop'];277.0;0.0
74;Think Of Laura;Christopher Cross;['Pop'];204.0;0.0
75;I'm So Excited;The Pointer Sisters;['R&B'];230.0;0.0
76;An Innocent Man;Billy Joel;['Pop'];197.0;0.0
77;Magic;The Cars;['Pop'];239.0;0.0
78;Head Over Heels;Go-Go's;['Pop'];217.0;0.0
