;title;artist;genres;duration;explicit_content
0;Joy To The World;Three Dog Night;['Pop'];196.0;0.0
1;One Bad Apple;The Osmonds;['Pop'];163.0;0.0
2;How Can You Mend A Broken Heart;Bee Gees;['Pop'];285.0;0.0
3;How Can You Mend A Broken Heart;Bee Gees;[];285.0;0.0
4;Knock Three Times;Dawn;['Pop'];177.0;0.0
5;Maggie May/Reason To Believe;Rod Stewart;[];;
6;Just My Imagination (Running Away With Me);The Temptations;['Pop'];230.0;0.0
7;My Sweet Lord/Isn't It A Pity;George Harrison;[];;
8;It's Too Late/I Feel The Earth Move;Carole King;[];;
9;Uncle Albert/Admiral Halsey;Paul & Linda McCartney;['Pop'];295.0;0.0
10;Brown Sugar;The Rolling Stones;['Rock'];228.0;0.0
11;Indian Reservation (The Lament Of The Cherokee Reservation Indian);The Raiders;['Pop'];171.0;0.0
12;Gypsys, Tramps & Thieves;Cher;['Pop'];158.0;0.0
13;Me And Bobby McGee;Janis Joplin;['Rock'];271.0;0.0
14;Go Away Little Girl;Donny Osmond;['Pop'];147.0;0.0
15;Put Your Hand In The Hand;Ocean;['Pop'];176.0;0.0
16;One Less Bell To Answer;The 5th Dimension;['Pop'];211.0;0.0
17;Mama's Pearl;Jackson 5;['Pop'];193.0;0.0
18;Want Ads;The Honey Cone;[];167.0;0.0
19;Want Ads;The Honey Cone;['R&B', 'Soul'];167.0;0.0
20;For All We Know;Carpenters;['Pop'];152.0;0.0
21;You've Got A Friend;James Taylor;['Rock'];268.0;0.0
22;Smiling Faces Sometimes;The Undisputed Truth;['Pop'];197.0;0.0
23;She's A Lady;Tom Jones;['Pop'];172.0;0.0
24;Theme From Shaft;Isaac Hayes;['R&B'];279.0;0.0
25;The Night They Drove Old Dixie Down;Joan Baez;['Folk'];203.0;0.0
26;What's Going On;Marvin Gaye;['R&B'];233.0;0.0
27;Never Can Say Goodbye;Jackson 5;['R&B'];179.0;0.0
28;Never Can Say Goodbye;Jackson 5;[];179.0;0.0
29;Treat Her Like A Lady;Cornelius Brothers & Sister Rose;['R&B'];160.0;0.0
30;Rainy Days And Mondays;Carpenters;['Pop'];218.0;0.0
31;Superstar/Bless The Beasts And Children;Carpenters;[];;
32;Mr. Big Stuff;Jean Knight;['R&B'];164.0;0.0
33;Spanish Harlem;Aretha Franklin;['R&B'];211.0;0.0
34;Ain't No Sunshine;Bill Withers;['R&B'];125.0;0.0
35;It Don't Come Easy;Ringo Starr;['Pop'];181.0;0.0
36;Take Me Home, Country Roads;John Denver;['Country', 'Folk'];190.0;0.0
37;Lonely Days;Bee Gees;['Pop'];225.0;0.0
38;Rose Garden;Lynn Anderson;['Country'];173.0;0.0
39;Don't Pull Your Love;Hamilton, Joe Frank & Reynolds;['Pop', 'Rock'];164.0;0.0
40;Yo-Yo;The Osmonds;['Pop'];190.0;0.0
41;If You Could Read My Mind;Gordon Lightfoot;['Films/Jeux vidéo', 'Musiques de films'];231.0;0.0
42;Bridge Over Troubled Water/Brand New Me;Aretha Franklin;[];;
43;Sweet And Innocent;Donny Osmond of The Osmonds;[];;
44;Draggin' The Line;Tommy James;['Pop'];165.0;0.0
45;Proud Mary;Ike & Tina Turner;['R&B'];297.0;0.0
46;Doesn't Somebody Want To Be Wanted;The Partridge Family Starring Shirley Jones Featuring David Cassidy;[];;
47;I Am...I Said/Done Too Soon;Neil Diamond;[];;
