;title;artist;genres;duration;explicit_content
0;Fallin';Alicia Keys;['R&B'];210.0;0.0
1;All For You;Janet;['Pop'];330.0;0.0
2;It Wasn't Me;"Shaggy Feat. Ricardo ""RikRok"" Ducent";['Pop'];228.0;0.0
3;Lady Marmalade;Christina Aguilera, Lil' Kim, Mya & P!nk;['Pop'];264.0;0.0
4;Independent Women Part I;Destiny's Child;['Pop'];221.0;0.0
5;U Remind Me;Usher;['Rap/Hip Hop', 'R&B'];266.0;0.0
6;I'm Real;Jennifer Lopez Featuring Ja Rule;['Pop', 'R&B', 'Soul'];258.0;0.0
7;Stutter;Joe Featuring Mystikal;['R&B'];213.0;0.0
8;Hanging By A Moment;Lifehouse;['Pop'];218.0;0.0
9;Butterfly;Crazy Town;['Rock'];216.0;0.0
10;Family Affair;Mary J. Blige;['R&B'];266.0;0.0
11;Survivor;Destiny's Child;['Pop'];254.0;0.0
12;Bootylicious;Destiny's Child;['Pop'];207.0;0.0
13;Hit 'Em Up Style (Oops!);Blu Cantrell;['Pop'];250.0;0.0
14;Again;Lenny Kravitz;['Rock'];228.0;0.0
15;Angel;Shaggy Featuring Rayvon;['Pop'];245.0;0.0
16;He Loves U Not;Dream;[];223.0;0.0
17;Thank You;Dido;['Pop'];217.0;0.0
18;Love Don't Cost A Thing;Jennifer Lopez;['Pop'];221.0;0.0
19;Ms. Jackson;OutKast;['Rap/Hip Hop'];270.0;1.0
20;Where The Party At;Jagged Edge With Nelly;[];254.0;0.0
21;Let Me Blow Ya Mind;Eve Featuring Gwen Stefani;['Pop'];251.0;0.0
22;Don't Tell Me;Madonna;['Pop'];280.0;0.0
23;Loverboy;Mariah Carey Featuring Cameo;[];;
24;If You're Gone;matchbox twenty;['Pop'];274.0;0.0
25;Ride Wit Me;Nelly Featuring City Spud;['Pop'];254.0;1.0
26;It's Been Awhile;Staind;['Pop'];264.0;1.0
27;Someone To Call My Lover;Janet;['Pop'];272.0;0.0
28;Drops Of Jupiter (Tell Me);Train;['Rock'];259.0;0.0
29;Case Of The Ex (Whatcha Gonna Do);Mya;['Pop'];236.0;0.0
30;Put It On Me;Ja Rule Featuring Lil' Mo & Vita;['Pop'];283.0;1.0
31;Differences;Ginuwine;['Pop'];265.0;0.0
32;The Way You Love Me;Faith Hill;['Country', 'Pop'];186.0;0.0
33;With Arms Wide Open;Creed;['Rock'];235.0;0.0
34;Peaches & Cream;Eve Featuring Gwen Stefani;[];;
35;Follow Me;Uncle Kracker;['Country', 'Pop'];218.0;1.0
36;Crazy;K-Ci & JoJo;['R&B'];263.0;0.0
37;Jaded;Aerosmith;['Rock'];214.0;0.0
38;Let Me Blow Ya Mind;Train;[];;
39;All Or Nothing;O-Town;['Pop'];281.0;0.0
40;South Side;Moby Featuring Gwen Stefani;['Pop'];227.0;1.0
41;Crazy For This Girl;Evan And Jaron;['Pop'];202.0;0.0
42;Promise;Jagged Edge;['R&B'];246.0;0.0
43;Hero;Enrique Iglesias;['Pop'];264.0;0.0
44;I Hope You Dance;Lee Ann Womack;['Country'];295.0;0.0
45;I Just Wanna Love U (Give It 2 Me);JAY-Z;['Rap/Hip Hop'];229.0;1.0
46;Izzo (H.O.V.A.);JAY-Z;['Rap/Hip Hop'];240.0;1.0
47;Fiesta;R. Kelly Featuring Jay-Z;[];;
