;title;artist;genres;duration;explicit_content
0;Rhinestone Cowboy;Glen Campbell;['Country', 'Pop', 'Rock'];195.0;0.0
1;One Of These Nights;Eagles;['Pop'];291.0;0.0
2;Laughter In The Rain;Neil Sedaka;['Pop'];170.0;0.0
3;Fame;David Bowie;['Rock'];251.0;1.0
4;Love Will Keep Us Together;The Captain & Tennille;['Pop'];205.0;0.0
5;Best Of My Love;Eagles;['Pop'];274.0;0.0
6;Thank God I'm A Country Boy;John Denver;['Pop'];193.0;0.0
7;Lovin' You;Minnie Riperton;['R&B'];203.0;0.0
8;I'm Sorry;John Denver;['Country'];212.0;0.0
9;Lucy In The Sky With Diamonds;Elton John;['Pop'];376.0;0.0
10;He Don't Love You (Like I Love You);Tony Orlando & Dawn;['Pop', 'Rock'];219.0;0.0
11;Island Girl;Elton John;['Pop'];224.0;0.0
12;Philadelphia Freedom;The Elton John Band;[];;
13;The Hustle;Van McCoy & The Soul City Symphony;['Pop'];242.0;0.0
14;(Hey Won't You Play) Another Somebody Done Somebody Wrong Song;B.J. Thomas;['Pop'];206.0;0.0
15;Have You Never Been Mellow;Olivia Newton-John;['Pop'];213.0;0.0
16;I'm Not In Love;10cc;['Pop'];366.0;0.0
17;Fire;Ohio Players;['Soul & Funk'];273.0;0.0
18;Fallin' In Love;Hamilton, Joe Frank & Reynolds;['Pop', 'Singer & Songwriter'];184.0;0.0
19;Sister Golden Hair;America;['Rock'];197.0;0.0
20;Before The Next Teardrop Falls;Freddy Fender;['Country'];160.0;0.0
21;Jive Talkin';Bee Gees;['Pop'];224.0;0.0
22;You're The First, The Last, My Everything;Barry White;['Dance'];274.0;0.0
23;Listen To What The Man Said;Wings;['Pop'];234.0;0.0
24;Boogie On Reggae Woman;Stevie Wonder;['R&B'];296.0;0.0
25;How Long;Ace;['Pop'];204.0;0.0
26;Black Water;The Doobie Brothers;['Pop', 'Rock'];258.0;0.0
27;My Eyes Adored You;Frankie Valli;['Pop'];212.0;0.0
28;Miracles;Jefferson Starship;['Rock'];412.0;0.0
29;Please Mr. Please;Olivia Newton-John;['Pop'];202.0;0.0
30;Pick Up The Pieces;AWB;['Jazz', 'R&B'];391.0;0.0
31;No No Song/snookeroo;Ringo Starr;[];;
32;Get Down Tonight;KC And The Sunshine Band;['Pop'];191.0;0.0
33;Love Won't Let Me Wait;Major Harris;['R&B'];227.0;0.0
34;Wildfire;Michael Murphey;['Rock'];286.0;0.0
35;At Seventeen;Janis Ian;['Singer & Songwriter'];283.0;0.0
36;Kung Fu Fighting;Carl Douglas;['R&B', 'Soul'];197.0;0.0
37;Express;B.T. Express;['Pop', 'Disco'];353.0;0.0
38;Some Kind Of Wonderful;Grand Funk;['Rock'];203.0;0.0
39;Bad Time;Grand Funk;['Rock'];176.0;0.0
40;You're No Good;Linda Ronstadt;['Rock'];224.0;0.0
