;title;artist;genres;duration;explicit_content
0;You've Lost That Lovin' Feelin';The Righteous Brothers;['Pop'];224.0;0.0
1;I Can't Help Myself (Sugar Pie Honey Bunch);Four Tops;[];164.0;0.0
2;My Girl;The Temptations;[];176.0;0.0
3;Stop! In The Name Of Love;The Supremes;['Pop', 'Disco'];250.0;0.0
4;Mrs. Brown You've Got A Lovely Daughter;Herman's Hermits;['Pop'];157.0;0.0
5;Help!;The Beatles;['Rock'];162.0;0.0
6;Hang On Sloopy;The McCoys;['Rock'];231.0;0.0
7;Help Me, Rhonda;The Beach Boys;['Rock'];168.0;0.0
8;I'm Henry VIII, I Am;Herman's Hermits;['Pop'];103.0;0.0
9;I Feel Fine;The Beatles;['Rock'];139.0;0.0
10;(I Can't Get No) Satisfaction;The Rolling Stones;['Rock'];223.0;0.0
11;Get Off Of My Cloud;The Rolling Stones;['Rock'];175.0;0.0
12;Wooly Bully;Sam The Sham and the Pharaohs;['Rock', 'Rock & Roll/Rockabilly'];139.0;0.0
13;This Diamond Ring;Gary Lewis And The Playboys;['Pop'];136.0;0.0
14;Downtown;Petula Clark;['Pop'];187.0;0.0
15;Yesterday;The Beatles;['Rock'];125.0;0.0
16;Eve Of Destruction;Barry McGuire;['Pop'];215.0;0.0
17;Can't You Hear My Heartbeat;Herman's Hermits;['Rock'];135.0;0.0
18;Come See About Me;The Supremes;['Pop'];160.0;0.0
19;I'm Telling You Now;Freddie And The Dreamers;['Pop'];128.0;0.0
20;Like A Rolling Stone;Bob Dylan;['Rock'];369.0;0.0
21;Game Of Love;Wayne Fontana & The Mindbenders;['Films/Jeux vidéo', 'Musiques de films'];124.0;0.0
22;A Lover's Concerto;The Toys;['R&B', 'Soul & Funk', 'Soul'];159.0;0.0
23;Mr. Tambourine Man;The Byrds;['Rock'];149.0;0.0
24;Back In My Arms Again;The Supremes;['Pop'];172.0;0.0
25;The Name Game;Shirley Ellis;['R&B'];164.0;0.0
26;California Girls;The Beach Boys;['Rock'];166.0;0.0
27;I Got You Babe;Sonny & Cher;['Pop'];195.0;0.0
28;What's New Pussycat?;Tom Jones;['Pop'];128.0;0.0
29;Crying In The Chapel;Elvis Presley With The Jordanaires;[];;
30;I Know A Place;Petula Clark;['Pop'];162.0;0.0
31;You Were On My Mind;We Five;['Pop'];155.0;0.0
32;Love Potion Number Nine;The Searchers;['Pop', 'Rock'];120.0;0.0
33;Mr. Lonely;Bobby Vinton;['Pop'];161.0;0.0
34;Unchained Melody;The Righteous Brothers;['Pop'];217.0;0.0
35;The Birds And The Bees;Jewel Akens;['Pop'];129.0;0.0
36;Shotgun;Jr. Walker & The All Stars;['Pop'];177.0;0.0
37;Eight Days A Week;The Beatles;['Rock'];163.0;0.0
38;King Of The Road;Roger Miller;['Country'];148.0;0.0
39;The Jolly Green Giant;The Kingsmen;['Alternative', 'Rock indé', 'Pop', 'Rock'];119.0;0.0
40;Save Your Heart For Me;Gary Lewis And The Playboys;['Pop'];119.0;0.0
41;I'll Never Find Another You;The Seekers;['Folk'];163.0;0.0
42;Yes, I'm Ready;Barbara Mason;['Soul'];184.0;0.0
43;Catch Us If You Can;The Dave Clark Five;['Pop'];114.0;0.0
44;"The ""In"" Crowd";Ramsey Lewis Trio;[];218.0;0.0
45;Ticket To Ride;The Beatles;['Rock'];190.0;0.0
46;Everybody Loves A Clown;Gary Lewis And The Playboys;['Pop'];145.0;0.0
47;It's The Same Old Song;Four Tops;['Pop'];166.0;0.0
48;Keep On Dancing;The Gentrys;['Rock'];131.0;0.0
49;She's A Woman;The Beatles;['Rock'];182.0;0.0
50;Wonderful World;Herman's Hermits;['Rock'];120.0;0.0
