;title;artist;genres;duration;explicit_content
0;Macarena (Bayside Boys Mix);Los Del Rio;[];;
1;One Sweet Day;Mariah Carey & Boyz II Men;['Pop'];281.0;0.0
2;Always Be My Baby;Mariah Carey;['Pop'];258.0;0.0
3;"Because You Loved Me (From ""Up Close & Personal"")";Celine Dion;['Pop', 'Pop internationale', 'Rock'];274.0;0.0
4;Tha Crossroads;Bone Thugs-N-Harmony;['Rap/Hip Hop'];223.0;0.0
5;Nobody Knows;The Tony Rich Project;['Rap/Hip Hop', 'R&B'];306.0;0.0
6;I Love You Always Forever;Donna Lewis;['Pop'];239.0;0.0
7;You're Makin' Me High/Let It Flow;Toni Braxton;['Pop', 'R&B', 'Soul'];262.0;0.0
8;"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")";Whitney Houston;['Pop'];206.0;0.0
9;Twisted;Keith Sweat;['Dance', 'Rock'];260.0;0.0
10;Give Me One Reason;Tracy Chapman;['Folk'];268.0;0.0
11;Missing;Everything But The Girl;['Pop'];247.0;0.0
12;It's All Coming Back To Me Now;Celine Dion;['Pop'];456.0;0.0
13;How Do U Want It/California Love;2Pac Featuring K-Ci And JoJo;[];;
14;"Sittin' Up In My Room (From ""Waiting To Exhale"")";Brandy;['Films/Jeux vidéo', 'Musiques de films'];292.0;0.0
15;Ironic;Alanis Morissette;['Pop'];228.0;0.0
16;"Not Gon' Cry (From ""Waiting To Exhale"")";Mary J. Blige;['Films/Jeux vidéo', 'Musiques de films'];298.0;0.0
17;C'mon N' Ride It (The Train);Quad City DJ's;['Dance'];248.0;0.0
18;Hey Lover;LL Cool J;['Pop'];284.0;0.0
19;Change The World;Eric Clapton;['Rock', 'Rock & Roll/Rockabilly'];234.0;0.0
20;Follow You Down/Til I Hear It From You;Gin Blossoms;[];;
21;Loungin;LL Cool J;['Pop'];226.0;0.0
22;Down Low (Nobody Has To Know);R. Kelly Featuring Ronald Isley;['R&B', 'Soul'];288.0;0.0
23;One Of Us;Joan Osborne;['Pop'];321.0;0.0
24;Be My Lover;La Bouche;['Pop'];239.0;0.0
25;Name;Goo Goo Dolls;['Pop'];270.0;0.0
26;You're The One;SWV;['R&B', 'Soul'];282.0;0.0
27;Where Do You Go;No Mercy;['Pop'];272.0;0.0
28;I Can't Sleep Baby (If I);R. Kelly;['R&B', 'Soul'];330.0;0.0
29;"Insensitive (From ""Bed Of Roses"")";Jann Arden;[];;
30;"Gangsta's Paradise (From ""Dangerous Minds"")";Coolio Featuring L.V.;[];;
31;1, 2, 3, 4 (Sumpin' New);Coolio;['Rap/Hip Hop', 'Pop'];214.0;0.0
32;You Learn/You Oughta Know;Alanis Morissette;[];;
33;Breakfast At Tiffany's;Deep Blue Something;['Pop'];257.0;0.0
34;Who Will Save Your Soul;Jewel;['Pop'];239.0;0.0
35;"Count On Me (From ""Waiting To Exhale"")";Whitney Houston & CeCe Winans;['Films/Jeux vidéo', 'Musiques de films'];266.0;0.0
36;No Diggity;BLACKstreet (Featuring Dr. Dre);['Pop'];305.0;0.0
37;Before You Walk Out Of My Life/Like This And Like That;Monica;[];;
38;Diggin' On You;TLC;['R&B'];254.0;0.0
39;Sweet Dreams;La Bouche;[];;
40;Sweet Dreams;La Bouche;['Pop'];204.0;0.0
41;Counting Blue Cars;Dishwalla;['Rock'];292.0;0.0
42;Only You;112 Featuring The Notorious B.I.G.;['Rap/Hip Hop'];290.0;0.0
43;Wonder;Natalie Merchant;['Pop', 'Rock'];266.0;0.0
44;Anything;3T;['R&B'];321.0;0.0
