;title;artist;genres;duration;explicit_content
0;Maria Maria;Santana Featuring The Product G&B;['Pop'];262.0;0.0
1;I Knew I Loved You;Savage Garden;[];;
2;I Knew I Loved You;Savage Garden;['Pop'];252.0;0.0
3;Smooth;Santana Featuring Rob Thomas;['Pop'];295.0;0.0
4;Breathe;Faith Hill;['Country', 'Pop'];250.0;0.0
5;Music;Madonna;['Pop'];225.0;0.0
6;Amazed;Lonestar;['Country', 'Pop'];240.0;0.0
7;Doesn't Really Matter;Janet;['Pop'];264.0;0.0
8;Say My Name;Destiny's Child;['Pop'];271.0;0.0
9;It's Gonna Be Me;'N Sync;['Pop'];191.0;0.0
10;Be With You;Enrique Iglesias;['Pop', 'Latino'];219.0;0.0
11;Incomplete;Sisqo;['R&B'];274.0;1.0
12;Come On Over Baby (All I Want Is You);Christina Aguilera;['Pop'];203.0;0.0
13;Try Again;Aaliyah;['R&B', 'Soul'];284.0;0.0
14;He Wasn't Man Enough;Toni Braxton;['R&B', 'Soul'];261.0;0.0
15;I Wanna Know;Joe;['R&B'];296.0;0.0
16;Jumpin', Jumpin';Destiny's Child;['Pop'];230.0;0.0
17;Bent;matchbox twenty;['Pop'];256.0;0.0
18;Back At One;Brian McKnight;['R&B'];263.0;0.0
19;Everything You Want;Vertical Horizon;['Pop'];257.0;0.0
20;You Sang To Me;Marc Anthony;['Latino'];347.0;0.0
21;What A Girl Wants;Christina Aguilera;['Pop'];215.0;0.0
22;Thong Song;Sisqo;['R&B'];253.0;1.0
23;Kryptonite;3 Doors Down;['Pop'];233.0;0.0
24;Bye Bye Bye;'N Sync;['Pop'];200.0;0.0
25;Give Me Just One Night (Una Noche);98 Degrees;['Pop'];205.0;0.0
26;Get It On Tonite;Montell Jordan;['R&B'];276.0;0.0
27;With Arms Wide Open;Creed;['Rock'];235.0;0.0
28;There You Go;P!nk;['Pop'];209.0;0.0
29;I Turn To You;Christina Aguilera;['Pop'];273.0;0.0
30;That's The Way It Is;Celine Dion;['Pop', 'Pop internationale', 'Rock'];242.0;0.0
31;Higher;Creed;['Rock'];316.0;0.0
32;I Try;Macy Gray;['R&B'];239.0;0.0
33;Bring It All To Me;Blaque;['Pop'];218.0;0.0
34;Show Me The Meaning Of Being Lonely;Backstreet Boys;['Pop'];234.0;0.0
35;I Need To Know;Marc Anthony;[];;
