;title;artist;genres;duration;explicit_content
0;That's What Friends Are For;Dionne & Friends Featuring Elton John, Gladys Knight And Stevie Wonder;[];;
1;Say You, Say Me;Lionel Richie;['Pop'];241.0;0.0
2;Stuck With You;Huey Lewis & The News;['Rock'];266.0;0.0
3;There'll Be Sad Songs (To Make You Cry);Billy Ocean;['Pop', 'R&B'];290.0;0.0
4;Addicted To Love;Robert Palmer;['Pop'];359.0;0.0
5;Kyrie;Mr. Mister;['Pop'];265.0;0.0
6;"Glory Of Love (Theme From ""The Karate Kid Part II"")";Peter Cetera;[];;
7;Live To Tell;Madonna;['Pop'];351.0;0.0
8;Venus;Bananarama;['Pop'];228.0;0.0
9;Rock Me Amadeus;Falco;['Pop'];227.0;0.0
10;True Colors;Cyndi Lauper;['Pop'];229.0;0.0
11;Friends And Lovers;Carl Anderson & Gloria Loring;['Pop'];226.0;0.0
12;On My Own;Patti LaBelle & Michael McDonald;['R&B'];283.0;0.0
13;Kiss;Prince And The Revolution;['Pop'];230.0;0.0
14;How Will I Know;Whitney Houston;['Pop'];274.0;0.0
15;Sledgehammer;Peter Gabriel;['Rock'];312.0;0.0
16;West End Girls;Pet Shop Boys;['Pop'];285.0;0.0
17;Holding Back The Years;Simply Red;['Pop'];269.0;0.0
18;Burning Heart;Survivor;['Films/Jeux vidéo', 'Musiques de films'];230.0;0.0
19;Typical Male;Tina Turner;['R&B'];256.0;0.0
20;"Take My Breath Away (Love Theme From ""Top Gun"")";Berlin;['Films/Jeux vidéo', 'Musiques de films'];255.0;0.0
21;R.O.C.K. In The U.S.A. (A Salute to 60's Rock);John Mellencamp;['Films/Jeux vidéo', 'Musiques de films'];174.0;0.0
22;Party All The Time;Eddie Murphy;['Pop'];237.0;0.0
23;Greatest Love Of All;Whitney Houston;['Pop', 'R&B', 'Soul'];291.0;0.0
24;When I Think Of You;Janet Jackson;['Pop'];235.0;0.0
25;Higher Love;Steve Winwood;['Rock'];351.0;0.0
26;Danger Zone;Kenny Loggins;['Films/Jeux vidéo', 'Musiques de films'];216.0;0.0
27;Sara;Starship;['Rock'];292.0;0.0
28;"Who's Johnny (""Short Circuit"" Theme)";El DeBarge;[];;
29;Secret Lovers;Atlantic Starr;['Pop'];215.0;0.0
30;I'm Your Man;Wham!;['Pop'];243.0;0.0
31;Dancing On The Ceiling;Lionel Richie;['Pop'];241.0;0.0
32;I Didn't Mean To Turn You On;Robert Palmer;['Pop'];224.0;0.0
33;Invisible Touch;Genesis;['Rock'];210.0;0.0
34;Papa Don't Preach;Madonna;['Pop'];269.0;0.0
35;Alive & Kicking;Simple Minds;['Pop'];286.0;0.0
36;I Can't Wait;Nu Shooz;['R&B', 'Soul & Funk', 'Soul'];218.0;0.0
37;Don't Forget Me (When I'm Gone);Glass Tiger;['Rock'];248.0;0.0
38;No One Is To Blame;Howard Jones;['Pop'];210.0;0.0
39;When The Going Gets Tough, The Tough Get Going;Billy Ocean;['Pop', 'R&B'];248.0;0.0
40;Nasty;Janet Jackson;['Pop'];243.0;0.0
41;Talk To Me;Stevie Nicks;['Pop'];250.0;0.0
42;Living In America;James Brown;['Films/Jeux vidéo', 'Musiques de films'];282.0;0.0
43;These Dreams;Heart;['Rock'];254.0;0.0
44;Why Can't This Be Love;Van Halen;['Rock', 'Hard Rock'];227.0;0.0
45;Crush On You;The Jets;['R&B'];270.0;0.0
46;The Sweetest Taboo;Sade;['R&B'];265.0;0.0
47;Dreamtime;Daryl Hall;['Pop'];285.0;0.0
48;Manic Monday;The Bangles;['Pop'];185.0;0.0
49;If You Leave;Orchestral Manoeuvres In The Dark;['Rock'];270.0;0.0
50;What Have You Done For Me Lately;Janet Jackson;['Pop'];300.0;0.0
51;Mad About You;Belinda Carlisle;['Pop'];216.0;0.0
52;All I Need Is A Miracle;Mike + The Mechanics;['Pop', 'Rock'];249.0;0.0
53;I Miss You;Klymaxx;['Rock', 'Rock & Roll/Rockabilly'];337.0;0.0
54;Harlem Shuffle;The Rolling Stones;['Rock'];204.0;0.0
55;Something About You;Level 42;['Pop'];265.0;0.0
56;What You Need;INXS;['Rock'];216.0;0.0
57;Amanda;Boston;['Pop'];256.0;0.0
58;Two Of Hearts;Stacey Q;['Dance'];239.0;0.0
59;Walk This Way;Run-D.M.C.;['Rap/Hip Hop'];310.0;0.0
60;Let's Go All The Way;Sly Fox;['Pop'];239.0;0.0
61;Words Get In The Way;Miami Sound Machine;['Pop'];207.0;0.0
62;"Sweet Freedom (Theme From ""Running Scared"")";Michael McDonald;[];;
63;My Hometown;Bruce Springsteen;['Rock'];279.0;0.0
64;Throwing It All Away;Genesis;['Rock'];230.0;0.0
65;Your Love;The Outfield;['Pop'];221.0;0.0
66;Human;The Human League;['Rock'];236.0;0.0
67;"Love Touch (Theme From ""Legal Eagles"")";Rod Stewart;['Pop', 'Variété Internationale'];241.0;0.0
68;Life In A Northern Town;The Dream Academy;['Alternative', 'Pop'];256.0;0.0
69;All Cried Out;Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou;[];;
70;We Don't Have To Take Our Clothes Off;Jermaine Stewart;['R&B'];293.0;0.0
71;Silent Running (On Dangerous Ground);Mike + The Mechanics;['Pop', 'Rock'];346.0;0.0
72;Small Town;John Mellencamp;['Rock'];221.0;0.0
73;Conga;Miami Sound Machine;['Pop'];255.0;0.0
74;Walk Of Life;Dire Straits;['Rock'];248.0;0.0
75;Rumors;Timex Social Club;['Electro'];288.0;0.0
76;A Different Corner;George Michael;['Pop'];243.0;0.0
77;Sweet Love;Anita Baker;['Pop'];266.0;0.0
78;Your Wildest Dreams;The Moody Blues;['Rock'];290.0;0.0
79;Baby Love;Regina;['R&B'];217.0;0.0
80;Nikita;Elton John;['Pop'];343.0;0.0
81;True Blue;Madonna;['Pop'];242.0;0.0
82;Spies Like Us;Paul McCartney;['Rock'];287.0;0.0
83;Love Zone;Billy Ocean;['Pop', 'R&B'];253.0;0.0
84;Opportunities (Let's Make Lots Of Money);Pet Shop Boys;['Dance'];218.0;0.0
85;Bad Boy;Miami Sound Machine;['Pop'];224.0;0.0
86;Heartbeat;Don Johnson;['Pop'];260.0;0.0
87;Take Me Home;Phil Collins;['Pop', 'Rock'];353.0;0.0
88;Tender Love;Force M.D.'s;['Pop', 'R&B', 'Soul'];234.0;0.0
89;A Love Bizarre;Sheila E.;['Pop'];738.0;0.0
90;King For A Day;Thompson Twins;['Pop'];320.0;0.0
91;Tuff Enuff;The Fabulous Thunderbirds;['Pop'];200.0;0.0
92;Go Home;Stevie Wonder;['R&B'];318.0;0.0
93;I Wanna Be A Cowboy;Boys Don't Cry;['Pop'];366.0;0.0
94;Broken Wings;Mr. Mister;['Pop'];343.0;0.0
95;"Modern Woman (From ""Ruthless People"")";Billy Joel;[];;
96;Is It Love;Mr. Mister;['Pop'];217.0;0.0
97;Take Me Home Tonight;Eddie Money;['Rock'];210.0;0.0
98;This Could Be The Night;Loverboy;['Pop'];297.0;0.0
99;Digging Your Scene;The Blow Monkeys;['Pop'];245.0;0.0
