;title;artist;genres;duration;explicit_content
0;Blinding Lights;The Weeknd;['R&B'];200.0;0.0
1;The Box;Roddy Ricch;['Rap/Hip Hop'];196.0;1.0
2;Rockstar;DaBaby Featuring Roddy Ricch;[];182.0;0.0
3;Dynamite;BTS;['Musique asiatique'];199.0;0.0
4;Circles;Post Malone;['Rap/Hip Hop'];214.0;0.0
5;Life Is Good;Future Featuring Drake;['Rap/Hip Hop'];237.0;1.0
6;Savage;Megan Thee Stallion;['Pop'];227.0;0.0
7;Don't Start Now;Dua Lipa;['Pop'];183.0;0.0
8;Rain On Me;Lady Gaga & Ariana Grande;['Pop'];182.0;0.0
9;WAP;Cardi B Featuring Megan Thee Stallion;['Rap/Hip Hop'];187.0;1.0
10;Whats Poppin;Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne;['Rap/Hip Hop'];227.0;1.0
11;Positions;Ariana Grande;['Pop'];172.0;0.0
12;All I Want For Christmas Is You;Mariah Carey;['Pop'];241.0;0.0
13;Laugh Now Cry Later;Drake Featuring Lil Durk;['Rap/Hip Hop', 'Sports'];181.0;1.0
14;Say So;Doja Cat Featuring Nicki Minaj;['R&B'];206.0;1.0
15;Roses;SAINt JHN;['Rap/Hip Hop'];173.0;1.0
16;Adore You;Harry Styles;['Pop'];207.0;0.0
17;Toosie Slide;Drake;['Rap/Hip Hop'];247.0;1.0
18;Intentions;Justin Bieber Featuring Quavo;[];213.0;0.0
19;I Hope;Gabby Barrett Featuring Charlie Puth;['Country'];209.0;0.0
20;Mood;24kGoldn Featuring iann dior;['Alternative', 'Pop'];140.0;1.0
21;Memories;Maroon 5;['Pop'];189.0;0.0
22;Roxanne;Arizona Zervas;['Rap/Hip Hop'];163.0;1.0
23;Watermelon Sugar;Harry Styles;['Pop'];174.0;0.0
24;Someone You Loved;Lewis Capaldi;['Alternative'];182.0;0.0
25;Rockin' Around The Christmas Tree;Brenda Lee;[];124.0;0.0
26;Forever After All;Luke Combs;['Country'];232.0;0.0
27;Dance Monkey;Tones And I;['Alternative'];209.0;0.0
28;The Bones;Maren Morris;['Country'];197.0;0.0
29;Popstar;DJ Khaled Featuring Drake;['Rap/Hip Hop'];200.0;1.0
30;Savage Love (Laxed - Siren Beat);Jawsh 685 x Jason Derulo;[];;
31;Heartless;The Weeknd;['R&B'];200.0;1.0
32;Before You Go;Lewis Capaldi;['Alternative'];215.0;0.0
33;Holy;Justin Bieber Featuring Chance The Rapper;['Pop'];167.0;0.0
34;Blueberry Faygo;Lil Mosey;['Rap/Hip Hop'];162.0;1.0
35;Godzilla;Eminem Featuring Juice WRLD;[];;
36;Everything I Wanted;Billie Eilish;['Alternative'];245.0;0.0
37;Go Crazy;Chris Brown & Young Thug;['Rap/Hip Hop', 'R&B'];176.0;1.0
38;10,000 Hours;Dan + Shay & Justin Bieber;['Country', 'Pop'];167.0;0.0
39;Jingle Bell Rock;Bobby Helms;[];132.0;0.0
