;title;artist;genres;duration;explicit_content
0;I Will Always Love You;Whitney Houston;['Films/Jeux vidéo', 'Musiques de films'];271.0;0.0
1;"Can't Help Falling In Love (From ""Sliver"")";UB40;[];;
2;That's The Way Love Goes;Janet Jackson;['R&B'];265.0;0.0
3;Freak Me;Silk;['Pop', 'Rock'];274.0;0.0
4;Informer;Snow;['Pop'];268.0;0.0
5;Dreamlover;Mariah Carey;['Pop'];232.0;0.0
6;Whoomp! (There It Is);Tag Team;['R&B', 'Soul'];224.0;0.0
7;A Whole New World (Aladdin's Theme);Peabo Bryson & Regina Belle;['R&B'];243.0;0.0
8;Weak;SWV;['R&B', 'Soul'];292.0;0.0
9;I'd Do Anything For Love (But I Won't Do That);Meat Loaf;['Rock'];721.0;0.0
10;"Nuthin' But A ""G"" Thang";Dr. Dre;['Rap/Hip Hop'];235.0;0.0
11;If I Ever Fall In Love;Shai;['Pop'];189.0;0.0
12;Knockin' Da Boots;H-Town;['R&B'];331.0;0.0
13;Right Here (Human Nature)/Downtown;SWV;[];;
14;Rump Shaker;Wreckx-N-Effect;['R&B'];312.0;0.0
15;Don't Walk Away;Jade;['Dance'];284.0;0.0
16;Ordinary World;Duran Duran;['Rock'];277.0;0.0
17;I Have Nothing;Whitney Houston;['Films/Jeux vidéo', 'Musiques de films'];289.0;0.0
18;Lately;Jodeci;['R&B'];349.0;0.0
19;"In The Still Of The Nite (From ""The Jacksons"")";Boyz II Men;[];;
20;"Love Is (From ""Beverly Hills, 90210"")";Vanessa Williams/Brian McKnight;[];;
21;All That She Wants;Ace Of Base;['Pop'];211.0;0.0
22;If;Janet Jackson;['R&B'];271.0;0.0
23;Show Me Love;Robin S.;['Pop'];269.0;0.0
24;The River Of Dreams;Billy Joel;['Rock'];247.0;0.0
25;I'm So Into You;SWV;['R&B', 'Soul'];277.0;0.0
26;"I'm Every Woman (From ""The Bodyguard"")";Whitney Houston;['R&B'];342.0;0.0
27;Runaway Train;Soul Asylum;['Rock'];266.0;0.0
28;I'm Gonna Be (500 Miles);The Proclaimers;['Pop'];219.0;0.0
29;"Saving Forever For You (From ""Beverly Hills, 90210"")";Shanice;[];;
30;Mr. Wendal;Arrested Development;['Rap/Hip Hop'];246.0;0.0
31;Have I Told You Lately;Rod Stewart;['Pop', 'Rock'];241.0;0.0
32;Looking Through Patient Eyes;P.M. Dawn;['R&B'];249.0;1.0
33;Two Princes;Spin Doctors;['Pop'];257.0;0.0
34;Rhythm Is A Dancer;Snap!;['Dance'];332.0;0.0
35;Slam;Onyx;['Rap/Hip Hop'];218.0;1.0
36;Just Kickin' It;Xscape;['R&B'];204.0;1.0
37;Ditty;Paperboy;['Rap/Hip Hop'];245.0;0.0
38;I'll Never Get Over You (Getting Over Me);Expose;['Pop'];229.0;0.0
39;Hip Hop Hooray;Naughty By Nature;['Rap/Hip Hop', 'Rock', 'Hard Rock'];267.0;0.0
40;If I Had No Loot;Tony Toni Tone;['Rap/Hip Hop', 'R&B'];241.0;0.0
41;Will You Be There;Michael Jackson;['Pop'];460.0;0.0
42;Dazzey Duks;Duice;['Jeunesse', 'Rap/Hip Hop'];243.0;0.0
43;7;Prince And The New Power Generation;[];;
44;Come Undone;Duran Duran;['Rock'];256.0;0.0
45;Comforter;Shai;['Pop'];250.0;0.0
46;Baby I'm Yours;Shai;['Pop'];274.0;0.0
47;Bed Of Roses;Bon Jovi;['Rock'];394.0;0.0
48;Another Sad Love Song;Toni Braxton;['R&B', 'Soul'];301.0;0.0
49;"I Don't Wanna Fight (From ""What's Love Got To Do With It"")";Tina Turner;[];;
50;Dre Day;Dr. Dre;['Rap/Hip Hop'];264.0;1.0
51;Cat's In The Cradle;Ugly Kid Joe;['Rock', 'Metal'];250.0;0.0
52;"I'd Die Without You (From ""Boomerang"")";P.M. Dawn;[];;
53;Again;Janet Jackson;['Pop'];301.0;0.0
54;Hey Mr. D.J.;Zhane;['R&B'];254.0;0.0
55;"Bad Boys (Theme From ""Cops"")";Inner Circle;['Reggae'];229.0;0.0
56;Whoot, There It Is;95 South;['Rap/Hip Hop'];183.0;0.0
57;Good Enough;Bobby Brown;['R&B'];302.0;0.0
58;What's Up?;4 Non Blondes;['Pop'];295.0;0.0
59;One Last Cry;Brian McKnight;['R&B'];279.0;0.0
60;Here We Go Again!;Portrait;['R&B'];235.0;0.0
61;Deeper And Deeper;Madonna;['Pop'];333.0;0.0
62;I Get Around;2Pac;['Rap/Hip Hop'];259.0;1.0
63;I Got A Man;Positive K;['Rap/Hip Hop'];232.0;1.0
64;Cryin';Aerosmith;['Rock'];308.0;0.0
65;That's What Love Can Do;Boy Krazy;['Pop'];201.0;0.0
66;Rebirth Of Slick (Cool Like Dat);Digable Planets;['Rap/Hip Hop'];261.0;0.0
67;Angel;Jon Secada;['Pop'];275.0;0.0
68;When She Cries;Restless Heart;['Country'];222.0;0.0
69;It Was A Good Day;Ice Cube;['Rap/Hip Hop'];260.0;1.0
70;What About Your Friends;TLC;['R&B', 'Soul'];293.0;0.0
71;Real Love;Mary J. Blige;['R&B'];270.0;0.0
