;title;artist;genres;duration;explicit_content
0;Roses Are Red (My Love);Bobby Vinton;['Pop'];158.0;0.0
1;I Can't Stop Loving You;Ray Charles;['Jazz'];251.0;0.0
2;Johnny Angel;Shelley Fabares;['Pop'];129.0;0.0
3;Soldier Boy;The Shirelles;['Pop', 'Rock', 'Soul'];162.0;0.0
4;Peppermint Twist - Part I;Joey Dee & the Starliters;['Rock'];259.0;0.0
5;Duke Of Earl;Gene Chandler;['Pop', 'Rock', 'Soul vieille école', 'Soul'];153.0;0.0
6;The Stripper;David Rose and His Orchestra;['Jazz'];118.0;0.0
7;Sherry;The 4 Seasons;['Pop'];152.0;0.0
8;Sheila;Tommy Roe;['Rock', 'Rock & Roll/Rockabilly'];721.0;0.0
9;The Lion Sleeps Tonight;The Tokens;['Pop'];161.0;0.0
10;The Twist;Chubby Checker;['Electro'];158.0;0.0
11;He's A Rebel;The Crystals;['Pop'];150.0;0.0
12;Breaking Up Is Hard To Do;Neil Sedaka;['Pop'];136.0;0.0
13;Stranger On The Shore;Mr. Acker Bilk;['Jazz'];169.0;0.0
14;Mashed Potato Time;Dee Dee Sharp;['Pop'];151.0;0.0
15;Monster Mash;"Bobby ""Boris"" Pickett And The Crypt-Kickers";['Pop'];192.0;0.0
16;Can't Help Falling In Love;Elvis Presley With The Jordanaires;['Pop'];180.0;0.0
17;Hey! Baby;Bruce Channel;['Films/Jeux vidéo', 'Musiques de films'];143.0;0.0
18;The Loco-Motion;Little Eva;['R&B'];149.0;0.0
19;Don't Break The Heart That Loves You;Connie Francis;[];182.0;0.0
20;Good Luck Charm;Elvis Presley With The Jordanaires;[];;
21;The Wanderer;Dion;['Rock'];163.0;0.0
22;Only Love Can Break A Heart;Gene Pitney;['Pop'];172.0;0.0
23;Ramblin' Rose;Nat King Cole;['Pop'];167.0;0.0
24;Sealed With A Kiss;Brian Hyland;['Pop'];162.0;0.0
25;Norman;Sue Thompson;['Rock', 'Rock & Roll/Rockabilly'];138.0;0.0
26;Do You Love Me;The Contours;['R&B', 'Soul'];174.0;0.0
27;Slow Twistin';Chubby Checker (with Dee Dee Sharp);['Rap/Hip Hop'];292.0;0.0
28;Run To Him;Bobby Vee;['Rock'];130.0;0.0
29;Break It To Me Gently;Brenda Lee;[];157.0;0.0
30;The Wah Watusi;The Orlons;['Pop'];152.0;0.0
31;Palisades Park;Freddy Cannon;['Pop'];113.0;0.0
32;Let's Dance;Chris Montez;['Pop', 'Rock', 'Rock & Roll/Rockabilly'];150.0;0.0
33;It Keeps Right On A-Hurtin';Johnny Tillotson;['Pop'];168.0;0.0
34;You Don't Know Me;Ray Charles;['Jazz', 'R&B'];235.0;0.0
35;I Know (You Don't Love Me No More);Barbara George;['R&B vieille école'];143.0;0.0
36;Midnight In Moscow;Kenny Ball and his Jazzmen;['Jazz', 'Jazz instrumental'];172.0;0.0
37;Ahab, The Arab;Ray Stevens;['Country'];261.0;0.0
38;Lovers Who Wander;Dion;['Rock'];141.0;0.0
39;Party Lights;Claudine Clark;['Rock'];144.0;0.0
40;Green Onions;Booker T. & The MG's;['Pop'];174.0;0.0
41;Wolverton Mountain;Claude King;['Country'];179.0;0.0
42;Patches;Dickey Lee;['Pop'];180.0;0.0
43;Dream Baby (How Long Must I Dream);Roy Orbison;['Rock'];152.0;0.0
44;Speedy Gonzales;Pat Boone;[];153.0;0.0
45;Lover Please;Clyde McPhatter;['Pop'];147.0;0.0
46;Crying In The Rain;The Everly Brothers;['Rock'];121.0;0.0
47;Shout - Part I;Joey Dee & the Starliters;[];;
48;All Alone Am I;Brenda Lee;[];165.0;0.0
49;Young World;Rick Nelson;['Pop'];145.0;0.0
50;Al Di La';Emilio Pericoli;['Jazz'];199.0;0.0
51;Everybody Loves Me But You;Brenda Lee;['Country', 'Pop'];151.0;0.0
52;Baby It's You;The Shirelles;['Pop'];154.0;0.0
53;Shout! Shout! (Knock Yourself Out);Ernie Maresca;['Pop'];135.0;0.0
54;Happy Birthday, Sweet Sixteen;Neil Sedaka;['Pop'];155.0;0.0
55;Let Me In;The Sensations;['Pop'];183.0;0.0
56;Things;Bobby Darin;['Pop'];154.0;0.0
57;She's Not You;Elvis Presley With The Jordanaires;[];;
58;Dear Lady Twist;Gary U.S. Bonds;['Pop'];157.0;0.0
59;Old Rivers;Walter Brennan;['Pop'];168.0;0.0
60;Venus In Blue Jeans;Jimmy Clanton;['Pop'];134.0;0.0
61;Johnny Get Angry;Joanie Sommers;['Pop'];152.0;0.0
62;Alley Cat;Bent Fabric and His Piano;['Jazz'];150.0;0.0
63;A Little Bitty Tear;Burl Ives;['Pop'];124.0;0.0
64;Theme From Dr. Kildare (Three Stars Will Shine Tonight);Richard Chamberlain;['Pop'];156.0;0.0
65;Playboy;The Marvelettes;['R&B'];165.0;0.0
66;Walk On By;Leroy Van Dyke;['Country'];144.0;0.0
67;The One Who Really Loves You;Mary Wells;['R&B'];152.0;0.0
68;When I Fall In Love;The Lettermen;['Pop'];148.0;0.0
69;Snap Your Fingers;Joe Henderson;['Rock', 'Blues'];178.0;0.0
70;Love Letters;Ketty Lester;['Pop'];158.0;0.0
71;She Cried;Jay & The Americans;['Rock'];157.0;0.0
72;P.T. 109;Jimmy Dean;['Country'];199.0;0.0
73;I Remember You;Frank Ifield;['Pop'];124.0;0.0
74;Big Girls Don't Cry;The 4 Seasons;['Pop'];145.0;0.0
75;Little Diane;Dion;['Rock', 'Rock & Roll/Rockabilly'];721.0;0.0
76;Goodbye Cruel World;James Darren;['Pop'];136.0;0.0
