;title;artist;genres;duration;explicit_content
0;Hey Jude;The Beatles;['Rock'];425.0;0.0
1;(Sittin' On) The Dock Of The Bay;Otis Redding;['R&B', 'Soul'];160.0;0.0
2;Honey;Bobby Goldsboro;['Country'];238.0;0.0
3;Love Is Blue (L'amour Est Bleu);Paul Mauriat And His Orchestra;[];152.0;0.0
4;People Got To Be Free;The Rascals;['Pop'];181.0;0.0
5;Hello, I Love You;The Doors;['Rock'];133.0;0.0
6;This Guy's In Love With You;Herb Alpert;['Pop'];237.0;0.0
7;Green Tambourine;The Lemon Pipers;['Pop'];147.0;0.0
8;Mrs. Robinson;Simon & Garfunkel;['Folk'];242.0;0.0
9;Hello Goodbye;The Beatles;['Rock'];207.0;0.0
10;Young Girl;The Union Gap Featuring Gary Puckett;['Pop'];252.0;0.0
11;Judy In Disguise (With Glasses);John Fred And The Playboys;['R&B'];174.0;0.0
12;Harper Valley P.T.A.;Jeannie C. Riley;['Country'];194.0;0.0
13;Cry Like A Baby;The Box Tops;['Rock'];113.0;0.0
14;Cry Like A Baby;The Box Tops;[];113.0;0.0
15;The Good, The Bad And The Ugly;Hugo Montenegro, His Orchestra And Chorus;['Films/Jeux vidéo', 'Musiques de films'];136.0;0.0
16;The Horse;Cliff Nobles & Co.;['Latino'];159.0;0.0
17;Born To Be Wild;Steppenwolf;['Pop'];210.0;0.0
18;Little Green Apples;O.C. Smith;['R&B'];240.0;0.0
19;Fire;The Crazy World Of Arthur Brown;['Pop'];174.0;0.0
20;(Theme From) Valley Of The Dolls;Dionne Warwick;['Pop'];218.0;0.0
21;Classical Gas;Mason Williams;['Films/Jeux vidéo', 'Musiques de films'];184.0;0.0
22;Daydream Believer;The Monkees;['Pop'];179.0;0.0
23;Those Were The Days;Mary Hopkin;[];301.0;0.0
24;Those Were The Days;Mary Hopkin;['Folk'];301.0;0.0
25;Tighten Up;Archie Bell & The Drells;['Pop', 'Rock'];191.0;0.0
26;Jumpin' Jack Flash;The Rolling Stones;['Rock'];222.0;0.0
27;Chain Of Fools;Aretha Franklin;['Pop', 'Rock'];163.0;0.0
28;A Beautiful Morning;The Rascals;['Pop', 'Rock'];151.0;0.0
29;Grazing In The Grass;Hugh Masekela;['Jazz'];157.0;0.0
30;Stoned Soul Picnic;The 5th Dimension;['Pop'];207.0;0.0
31;Spooky;Classics IV;['Rock'];171.0;0.0
32;Light My Fire;Jose Feliciano;['Pop'];251.0;0.0
33;Lady Madonna;The Beatles;['Rock'];136.0;0.0
34;Woman, Woman;The Union Gap Featuring Gary Puckett;[];;
35;I Wish It Would Rain;The Temptations;['R&B'];172.0;0.0
36;Bend Me, Shape Me;The American Breed;['Pop'];130.0;0.0
37;Valleri;The Monkees;['Pop'];140.0;0.0
38;La - La - Means I Love You;The Delfonics;['Pop', 'R&B', 'Soul'];199.0;0.0
39;The Look Of Love;Sergio Mendes & Brasil '66;['Jazz'];164.0;0.0
40;I Heard It Through The Grapevine;Gladys Knight And The Pips;['R&B'];166.0;0.0
41;Lady Willpower;Gary Puckett And The Union Gap;['Pop'];159.0;0.0
42;Simon Says;1910 Fruitgum Co.;['Pop'];135.0;0.0
43;Girl Watcher;The O'Kaysions;['Pop'];157.0;0.0
44;Yummy Yummy Yummy;Ohio Express;['Pop'];140.0;0.0
45;Cowboys To Girls;The Intruders;[];157.0;0.0
46;Cowboys To Girls;The Intruders;['R&B', 'Soul'];157.0;0.0
47;(Sweet Sweet Baby) Since You've Been Gone;Aretha Franklin;['Pop', 'Rock'];146.0;0.0
48;Midnight Confessions;The Grass Roots;['Pop'];164.0;0.0
49;1, 2, 3, Red Light;1910 Fruitgum Co.;['Pop'];128.0;0.0
50;Sunshine Of Your Love;Cream;['Pop'];251.0;0.0
51;Hurdy Gurdy Man;Donovan;['Pop'];193.0;0.0
52;Mony Mony;Tommy James And The Shondells;['Pop'];174.0;0.0
53;I Got The Feelin';James Brown And The Famous Flames;[];;
54;Slip Away;Clarence Carter;['R&B'];151.0;0.0
55;Nobody But Me;The Human Beinz;['Rock'];140.0;0.0
