;title;artist;genres;duration;explicit_content
0;The Ballad Of The Green Berets;SSgt Barry Sadler;['Latino'];149.0;0.0
1;Monday, Monday;The Mamas & The Papas;['Pop', 'Rock'];200.0;0.0
2;My Love;Petula Clark;['Pop'];164.0;0.0
3;Strangers In The Night;Frank Sinatra;['Jazz'];164.0;0.0
4;Strangers In The Night;Frank Sinatra;[];164.0;0.0
5;Sunshine Superman;Donovan;['Pop'];293.0;0.0
6;When A Man Loves A Woman;Percy Sledge;['Pop', 'R&B'];175.0;0.0
7;Cherish;The Association;['Pop', 'Rock'];207.0;0.0
8;Last Train To Clarksville;The Monkees;['Pop'];166.0;0.0
9;Wild Thing;The Troggs;['Pop'];154.0;0.0
10;The Sound Of Silence;Simon & Garfunkel;['Pop'];183.0;0.0
11;Summer In The City;The Lovin' Spoonful;['Pop'];162.0;0.0
12;We Can Work It Out;The Beatles;['Rock'];135.0;0.0
13;You Can't Hurry Love;The Supremes;['Pop'];165.0;0.0
14;96 Tears;? (Question Mark) & The Mysterians;['Alternative', 'Rock indé', 'Pop', 'Rock', 'Rock & Roll/Rockabilly'];320.0;0.0
15;These Boots Are Made For Walkin';Nancy Sinatra;['Pop'];163.0;0.0
16;Lil' Red Riding Hood;Sam The Sham and the Pharaohs;['Pop', 'Rock'];163.0;0.0
17;Good Lovin';The Young Rascals;['Rock'];150.0;0.0
18;A Groovy Kind Of Love;The Mindbenders;['Pop'];116.0;0.0
19;(You're My) Soul And Inspiration;The Righteous Brothers;['Pop'];180.0;0.0
20;19th Nervous Breakdown;The Rolling Stones;['Rock'];236.0;0.0
21;Paint It, Black;The Rolling Stones;['Rock'];202.0;0.0
22;Lightnin' Strikes;Lou Christie;['Pop'];183.0;0.0
23;Paperback Writer;The Beatles;['Rock'];138.0;0.0
24;Barbara Ann;The Beach Boys;['Rock'];128.0;0.0
25;See You In September;The Happenings;['Pop'];149.0;0.0
26;No Matter What Shape (Your Stomach's In);The T-Bones;['Rock'];136.0;0.0
27;Red Rubber Ball;The Cyrkle;['Pop'];137.0;0.0
28;Reach Out I'll Be There;Four Tops;['Pop'];174.0;0.0
29;Beauty Is Only Skin Deep;The Temptations;['R&B'];140.0;0.0
